Index       TIME              I(L1)      
6964     1.12389555e-02   -1.50743299e-01
6965     1.12406339e-02   -1.50792655e-01
6966     1.12439908e-02   -1.50891231e-01
6967     1.12507046e-02   -1.51087642e-01
6968     1.12523830e-02   -1.51136573e-01
6969     1.12557399e-02   -1.51234297e-01
6970     1.12624537e-02   -1.51429004e-01
6971     1.12641322e-02   -1.51477508e-01
6972     1.12674891e-02   -1.51574379e-01
6973     1.12683283e-02   -1.51598552e-01
6974     1.12700067e-02   -1.51646865e-01
6975     1.12733636e-02   -1.51743304e-01
6976     1.12800774e-02   -1.51935444e-01
6977     1.12817559e-02   -1.51983306e-01
6978     1.12851127e-02   -1.52078894e-01
6979     1.12859520e-02   -1.52102746e-01
6980     1.12876304e-02   -1.52150416e-01
6981     1.12909873e-02   -1.52245571e-01
6982     1.12918265e-02   -1.52269316e-01
6983     1.12935050e-02   -1.52316771e-01
6984     1.12968619e-02   -1.52411495e-01
6985     1.12977011e-02   -1.52435132e-01
6986     1.12993795e-02   -1.52482372e-01
6987     1.13027364e-02   -1.52576666e-01
6988     1.13035757e-02   -1.52600195e-01
6989     1.13052541e-02   -1.52647220e-01
6990     1.13086110e-02   -1.52741084e-01
6991     1.13094502e-02   -1.52764506e-01
6992     1.13111287e-02   -1.52811316e-01
6993     1.13144856e-02   -1.52904749e-01
6994     1.13153248e-02   -1.52928063e-01
6995     1.13170032e-02   -1.52974658e-01
6996     1.13203601e-02   -1.53067660e-01
6997     1.13211994e-02   -1.53090867e-01
6998     1.13228778e-02   -1.53137246e-01
6999     1.13262347e-02   -1.53229817e-01
7000     1.13270739e-02   -1.53252916e-01
7001     1.13287524e-02   -1.53299079e-01
7002     1.13321093e-02   -1.53391218e-01
7003     1.13329485e-02   -1.53414209e-01
7004     1.13346269e-02   -1.53460156e-01
7005     1.13379838e-02   -1.53551863e-01
7006     1.13388230e-02   -1.53574746e-01
7007     1.13405015e-02   -1.53620477e-01
7008     1.13438584e-02   -1.53711752e-01
7009     1.13446976e-02   -1.53734526e-01
7010     1.13463761e-02   -1.53780041e-01
7011     1.13497330e-02   -1.53870883e-01
7012     1.13505722e-02   -1.53893549e-01
7013     1.13522506e-02   -1.53938847e-01
7014     1.13556075e-02   -1.54029255e-01
7015     1.13564467e-02   -1.54051813e-01
7016     1.13581252e-02   -1.54096894e-01
7017     1.13614821e-02   -1.54186869e-01
7018     1.13623213e-02   -1.54209318e-01
7019     1.13639997e-02   -1.54254182e-01
7020     1.13673566e-02   -1.54343723e-01
7021     1.13681959e-02   -1.54366063e-01
7022     1.13698743e-02   -1.54410710e-01
7023     1.13732312e-02   -1.54499816e-01
7024     1.13740704e-02   -1.54522048e-01
7025     1.13757489e-02   -1.54566477e-01
7026     1.13791058e-02   -1.54655148e-01
7027     1.13799450e-02   -1.54677271e-01
7028     1.13816234e-02   -1.54721483e-01
7029     1.13820431e-02   -1.54732524e-01
7030     1.13828823e-02   -1.54754599e-01
7031     1.13845607e-02   -1.54798701e-01
7032     1.13879176e-02   -1.54886718e-01
7033     1.13887568e-02   -1.54908678e-01
7034     1.13904353e-02   -1.54952562e-01
7035     1.13908549e-02   -1.54963522e-01
7036     1.13916941e-02   -1.54985433e-01
7037     1.13933726e-02   -1.55029208e-01
7038     1.13967295e-02   -1.55116570e-01
7039     1.13975687e-02   -1.55138366e-01
7040     1.13992471e-02   -1.55181924e-01
7041     1.13996667e-02   -1.55192802e-01
7042     1.14005060e-02   -1.55214549e-01
7043     1.14021844e-02   -1.55257997e-01
7044     1.14026040e-02   -1.55268847e-01
7045     1.14034433e-02   -1.55290540e-01
7046     1.14051217e-02   -1.55333878e-01
7047     1.14055413e-02   -1.55344701e-01
7048     1.14063805e-02   -1.55366339e-01
7049     1.14080590e-02   -1.55409568e-01
7050     1.14084786e-02   -1.55420363e-01
7051     1.14093178e-02   -1.55441947e-01
7052     1.14109963e-02   -1.55485066e-01
7053     1.14114159e-02   -1.55495834e-01
7054     1.14122551e-02   -1.55517363e-01
7055     1.14139335e-02   -1.55560372e-01
7056     1.14143532e-02   -1.55571113e-01
7057     1.14151924e-02   -1.55592587e-01
7058     1.14168708e-02   -1.55635487e-01
7059     1.14172904e-02   -1.55646201e-01
7060     1.14181297e-02   -1.55667620e-01
7061     1.14198081e-02   -1.55710411e-01
7062     1.14202277e-02   -1.55721097e-01
7063     1.14210669e-02   -1.55742461e-01
7064     1.14227454e-02   -1.55785142e-01
7065     1.14231650e-02   -1.55795801e-01
7066     1.14240042e-02   -1.55817110e-01
7067     1.14256827e-02   -1.55859682e-01
7068     1.14261023e-02   -1.55870313e-01
7069     1.14269415e-02   -1.55891568e-01
7070     1.14286200e-02   -1.55934030e-01
7071     1.14290396e-02   -1.55944634e-01
7072     1.14298788e-02   -1.55965833e-01
7073     1.14315572e-02   -1.56008185e-01
7074     1.14319768e-02   -1.56018762e-01
7075     1.14328161e-02   -1.56039907e-01
7076     1.14344945e-02   -1.56082149e-01
7077     1.14349141e-02   -1.56092698e-01
7078     1.14357534e-02   -1.56113788e-01
7079     1.14374318e-02   -1.56155921e-01
7080     1.14378514e-02   -1.56166443e-01
7081     1.14386906e-02   -1.56187477e-01
7082     1.14403691e-02   -1.56229500e-01
7083     1.14407887e-02   -1.56239994e-01
7084     1.14416279e-02   -1.56260974e-01
7085     1.14433064e-02   -1.56302887e-01
7086     1.14437260e-02   -1.56313354e-01
7087     1.14445652e-02   -1.56334279e-01
7088     1.14462436e-02   -1.56376082e-01
7089     1.14466633e-02   -1.56386521e-01
7090     1.14475025e-02   -1.56407391e-01
7091     1.14491809e-02   -1.56449084e-01
7092     1.14496005e-02   -1.56459496e-01
7093     1.14504398e-02   -1.56480311e-01
7094     1.14521182e-02   -1.56521893e-01
7095     1.14525378e-02   -1.56532278e-01
7096     1.14533770e-02   -1.56553038e-01
7097     1.14550555e-02   -1.56594510e-01
7098     1.14554751e-02   -1.56604867e-01
7099     1.14563143e-02   -1.56625572e-01
7100     1.14579928e-02   -1.56666934e-01
7101     1.14584124e-02   -1.56677264e-01
7102     1.14592516e-02   -1.56697914e-01
7103     1.14609301e-02   -1.56739166e-01
7104     1.14613497e-02   -1.56749467e-01
7105     1.14621889e-02   -1.56770062e-01
7106     1.14638673e-02   -1.56811204e-01
7107     1.14642870e-02   -1.56821478e-01
7108     1.14651262e-02   -1.56842018e-01
7109     1.14668046e-02   -1.56883049e-01
7110     1.14672242e-02   -1.56893296e-01
7111     1.14680635e-02   -1.56913780e-01
7112     1.14697419e-02   -1.56954702e-01
7113     1.14701615e-02   -1.56964921e-01
7114     1.14710007e-02   -1.56985350e-01
7115     1.14726792e-02   -1.57026161e-01
7116     1.14730988e-02   -1.57036352e-01
7117     1.14739380e-02   -1.57056726e-01
7118     1.14756165e-02   -1.57097427e-01
7119     1.14760361e-02   -1.57107590e-01
7120     1.14768753e-02   -1.57127909e-01
7121     1.14785538e-02   -1.57168499e-01
7122     1.14789734e-02   -1.57178635e-01
7123     1.14798126e-02   -1.57198899e-01
7124     1.14814910e-02   -1.57239378e-01
7125     1.14819106e-02   -1.57249487e-01
7126     1.14827499e-02   -1.57269695e-01
7127     1.14844283e-02   -1.57310064e-01
7128     1.14848479e-02   -1.57320145e-01
7129     1.14856872e-02   -1.57340298e-01
7130     1.14873656e-02   -1.57380556e-01
7131     1.14877852e-02   -1.57390609e-01
7132     1.14886244e-02   -1.57410707e-01
7133     1.14903029e-02   -1.57450854e-01
7134     1.14907225e-02   -1.57460880e-01
7135     1.14915617e-02   -1.57480922e-01
7136     1.14932402e-02   -1.57520959e-01
7137     1.14936598e-02   -1.57530957e-01
7138     1.14944990e-02   -1.57550944e-01
7139     1.14961774e-02   -1.57590870e-01
7140     1.14965971e-02   -1.57600840e-01
7141     1.14974363e-02   -1.57620771e-01
7142     1.14991147e-02   -1.57660587e-01
7143     1.14995343e-02   -1.57670529e-01
7144     1.15003736e-02   -1.57690405e-01
7145     1.15020520e-02   -1.57730109e-01
7146     1.15024716e-02   -1.57740024e-01
7147     1.15033108e-02   -1.57759845e-01
7148     1.15049893e-02   -1.57799438e-01
7149     1.15054089e-02   -1.57809325e-01
7150     1.15062481e-02   -1.57829090e-01
7151     1.15079266e-02   -1.57868573e-01
7152     1.15083462e-02   -1.57878432e-01
7153     1.15091854e-02   -1.57898142e-01
7154     1.15108639e-02   -1.57937513e-01
7155     1.15112835e-02   -1.57947345e-01
7156     1.15121227e-02   -1.57966999e-01
7157     1.15138011e-02   -1.58006259e-01
7158     1.15142207e-02   -1.58016063e-01
7159     1.15150600e-02   -1.58035662e-01
7160     1.15152698e-02   -1.58040559e-01
7161     1.15156894e-02   -1.58050350e-01
7162     1.15165286e-02   -1.58069921e-01
7163     1.15182071e-02   -1.58109014e-01
7164     1.15186267e-02   -1.58118776e-01
7165     1.15194659e-02   -1.58138292e-01
7166     1.15196757e-02   -1.58143168e-01
7167     1.15200953e-02   -1.58152917e-01
7168     1.15209345e-02   -1.58172405e-01
7169     1.15226130e-02   -1.58211332e-01
7170     1.15230326e-02   -1.58221052e-01
7171     1.15238718e-02   -1.58240484e-01
7172     1.15240816e-02   -1.58245339e-01
7173     1.15245012e-02   -1.58255047e-01
7174     1.15253405e-02   -1.58274451e-01
7175     1.15270189e-02   -1.58313211e-01
7176     1.15274385e-02   -1.58322889e-01
7177     1.15282777e-02   -1.58342238e-01
7178     1.15284875e-02   -1.58347072e-01
7179     1.15289072e-02   -1.58356738e-01
7180     1.15297464e-02   -1.58376058e-01
7181     1.15314248e-02   -1.58414651e-01
7182     1.15318444e-02   -1.58424288e-01
7183     1.15326837e-02   -1.58443553e-01
7184     1.15328935e-02   -1.58448366e-01
7185     1.15333131e-02   -1.58457991e-01
7186     1.15341523e-02   -1.58477228e-01
7187     1.15358308e-02   -1.58515654e-01
7188     1.15362504e-02   -1.58525249e-01
7189     1.15370896e-02   -1.58544430e-01
7190     1.15372994e-02   -1.58549223e-01
7191     1.15377190e-02   -1.58558805e-01
7192     1.15385582e-02   -1.58577959e-01
7193     1.15402367e-02   -1.58616218e-01
7194     1.15406563e-02   -1.58625771e-01
7195     1.15414955e-02   -1.58644869e-01
7196     1.15417053e-02   -1.58649640e-01
7197     1.15421249e-02   -1.58659181e-01
7198     1.15429642e-02   -1.58678251e-01
7199     1.15431740e-02   -1.58683015e-01
7200     1.15435936e-02   -1.58692542e-01
7201     1.15444328e-02   -1.58711584e-01
7202     1.15446426e-02   -1.58716342e-01
7203     1.15450622e-02   -1.58725855e-01
7204     1.15459014e-02   -1.58744868e-01
7205     1.15461112e-02   -1.58749619e-01
7206     1.15465309e-02   -1.58759118e-01
7207     1.15473701e-02   -1.58778104e-01
7208     1.15475799e-02   -1.58782848e-01
7209     1.15479995e-02   -1.58792333e-01
7210     1.15488387e-02   -1.58811291e-01
7211     1.15490485e-02   -1.58816027e-01
7212     1.15494681e-02   -1.58825499e-01
7213     1.15503074e-02   -1.58844429e-01
7214     1.15505172e-02   -1.58849158e-01
7215     1.15509368e-02   -1.58858615e-01
7216     1.15517760e-02   -1.58877518e-01
7217     1.15519858e-02   -1.58882240e-01
7218     1.15524054e-02   -1.58891684e-01
7219     1.15532446e-02   -1.58910558e-01
7220     1.15534544e-02   -1.58915274e-01
7221     1.15538741e-02   -1.58924703e-01
7222     1.15547133e-02   -1.58943549e-01
7223     1.15549231e-02   -1.58948258e-01
7224     1.15553427e-02   -1.58957673e-01
7225     1.15561819e-02   -1.58976492e-01
7226     1.15563917e-02   -1.58981193e-01
7227     1.15568113e-02   -1.58990595e-01
7228     1.15576506e-02   -1.59009385e-01
7229     1.15578604e-02   -1.59014080e-01
7230     1.15582800e-02   -1.59023467e-01
7231     1.15591192e-02   -1.59042230e-01
7232     1.15593290e-02   -1.59046917e-01
7233     1.15597486e-02   -1.59056291e-01
7234     1.15605878e-02   -1.59075025e-01
7235     1.15607976e-02   -1.59079706e-01
7236     1.15612173e-02   -1.59089065e-01
7237     1.15620565e-02   -1.59107772e-01
7238     1.15622663e-02   -1.59112446e-01
7239     1.15626859e-02   -1.59121791e-01
7240     1.15635251e-02   -1.59140470e-01
7241     1.15637349e-02   -1.59145137e-01
7242     1.15641545e-02   -1.59154468e-01
7243     1.15649938e-02   -1.59173119e-01
7244     1.15652036e-02   -1.59177779e-01
7245     1.15656232e-02   -1.59187096e-01
7246     1.15664624e-02   -1.59205719e-01
7247     1.15666722e-02   -1.59210372e-01
7248     1.15670918e-02   -1.59219675e-01
7249     1.15679310e-02   -1.59238270e-01
7250     1.15681409e-02   -1.59242916e-01
7251     1.15685605e-02   -1.59252205e-01
7252     1.15693997e-02   -1.59270772e-01
7253     1.15696095e-02   -1.59275411e-01
7254     1.15700291e-02   -1.59284686e-01
7255     1.15708683e-02   -1.59303225e-01
7256     1.15710781e-02   -1.59307857e-01
7257     1.15714977e-02   -1.59317118e-01
7258     1.15723370e-02   -1.59335629e-01
7259     1.15725468e-02   -1.59340254e-01
7260     1.15729664e-02   -1.59349502e-01
7261     1.15738056e-02   -1.59367984e-01
7262     1.15740154e-02   -1.59372602e-01
7263     1.15744350e-02   -1.59381836e-01
7264     1.15752743e-02   -1.59400291e-01
7265     1.15754841e-02   -1.59404901e-01
7266     1.15759037e-02   -1.59414121e-01
7267     1.15767429e-02   -1.59432548e-01
7268     1.15769527e-02   -1.59437152e-01
7269     1.15773723e-02   -1.59446357e-01
7270     1.15782115e-02   -1.59464756e-01
7271     1.15784213e-02   -1.59469353e-01
7272     1.15788410e-02   -1.59478544e-01
7273     1.15796802e-02   -1.59496915e-01
7274     1.15798900e-02   -1.59501505e-01
7275     1.15803096e-02   -1.59510682e-01
7276     1.15811488e-02   -1.59529025e-01
7277     1.15813586e-02   -1.59533608e-01
7278     1.15817782e-02   -1.59542771e-01
7279     1.15826175e-02   -1.59561086e-01
7280     1.15828273e-02   -1.59565662e-01
7281     1.15832469e-02   -1.59574811e-01
7282     1.15840861e-02   -1.59593098e-01
7283     1.15842959e-02   -1.59597667e-01
7284     1.15847155e-02   -1.59606802e-01
7285     1.15855547e-02   -1.59625061e-01
7286     1.15857645e-02   -1.59629623e-01
7287     1.15861842e-02   -1.59638744e-01
7288     1.15870234e-02   -1.59656975e-01
7289     1.15872332e-02   -1.59661530e-01
7290     1.15876528e-02   -1.59670637e-01
7291     1.15884920e-02   -1.59688840e-01
7292     1.15887018e-02   -1.59693387e-01
7293     1.15891214e-02   -1.59702481e-01
7294     1.15899607e-02   -1.59720655e-01
7295     1.15901705e-02   -1.59725196e-01
7296     1.15905901e-02   -1.59734275e-01
7297     1.15914293e-02   -1.59752422e-01
7298     1.15916391e-02   -1.59756956e-01
7299     1.15920587e-02   -1.59766021e-01
7300     1.15928979e-02   -1.59784139e-01
7301     1.15931078e-02   -1.59788666e-01
7302     1.15935274e-02   -1.59797717e-01
7303     1.15943666e-02   -1.59815808e-01
7304     1.15945764e-02   -1.59820328e-01
7305     1.15949960e-02   -1.59829365e-01
7306     1.15958352e-02   -1.59847427e-01
7307     1.15960450e-02   -1.59851940e-01
7308     1.15964646e-02   -1.59860963e-01
7309     1.15973039e-02   -1.59878997e-01
7310     1.15975137e-02   -1.59883503e-01
7311     1.15979333e-02   -1.59892512e-01
7312     1.15987725e-02   -1.59910518e-01
7313     1.15989823e-02   -1.59915017e-01
7314     1.15994019e-02   -1.59924012e-01
7315     1.16002412e-02   -1.59941990e-01
7316     1.16004510e-02   -1.59946482e-01
7317     1.16008706e-02   -1.59955463e-01
7318     1.16017098e-02   -1.59973413e-01
7319     1.16019196e-02   -1.59977897e-01
7320     1.16023392e-02   -1.59986864e-01
7321     1.16031784e-02   -1.60004786e-01
7322     1.16033882e-02   -1.60009264e-01
7323     1.16038079e-02   -1.60018217e-01
7324     1.16046471e-02   -1.60036110e-01
7325     1.16048569e-02   -1.60040581e-01
7326     1.16052765e-02   -1.60049520e-01
7327     1.16061157e-02   -1.60067385e-01
7328     1.16063255e-02   -1.60071849e-01
7329     1.16067451e-02   -1.60080774e-01
7330     1.16075844e-02   -1.60098611e-01
7331     1.16077942e-02   -1.60103068e-01
7332     1.16082138e-02   -1.60111979e-01
7333     1.16090530e-02   -1.60129788e-01
7334     1.16092628e-02   -1.60134237e-01
7335     1.16096824e-02   -1.60143134e-01
7336     1.16105216e-02   -1.60160915e-01
7337     1.16107314e-02   -1.60165358e-01
7338     1.16111511e-02   -1.60174241e-01
7339     1.16119903e-02   -1.60191994e-01
7340     1.16122001e-02   -1.60196429e-01
7341     1.16126197e-02   -1.60205298e-01
7342     1.16134589e-02   -1.60223023e-01
7343     1.16136687e-02   -1.60227451e-01
7344     1.16140883e-02   -1.60236306e-01
7345     1.16149276e-02   -1.60254002e-01
7346     1.16151374e-02   -1.60258424e-01
7347     1.16155570e-02   -1.60267264e-01
7348     1.16163962e-02   -1.60284933e-01
7349     1.16166060e-02   -1.60289347e-01
7350     1.16170256e-02   -1.60298174e-01
7351     1.16178648e-02   -1.60315814e-01
7352     1.16180746e-02   -1.60320221e-01
7353     1.16184943e-02   -1.60329034e-01
7354     1.16193335e-02   -1.60346646e-01
7355     1.16195433e-02   -1.60351046e-01
7356     1.16199629e-02   -1.60359845e-01
7357     1.16208021e-02   -1.60377429e-01
7358     1.16210119e-02   -1.60381822e-01
7359     1.16214315e-02   -1.60390606e-01
7360     1.16222708e-02   -1.60408162e-01
7361     1.16224806e-02   -1.60412548e-01
7362     1.16229002e-02   -1.60421318e-01
7363     1.16237394e-02   -1.60438846e-01
7364     1.16239492e-02   -1.60443225e-01
7365     1.16243688e-02   -1.60451981e-01
7366     1.16252080e-02   -1.60469481e-01
7367     1.16254179e-02   -1.60473853e-01
7368     1.16258375e-02   -1.60482595e-01
7369     1.16266767e-02   -1.60500067e-01
7370     1.16268865e-02   -1.60504432e-01
7371     1.16273061e-02   -1.60513159e-01
7372     1.16281453e-02   -1.60530603e-01
7373     1.16283551e-02   -1.60534961e-01
