Index       TIME              V(A)        N(YNEURON!NEURON1_V0) N(YNEURON!NEURON1_V36)       V(B)       
2783     1.39150000e-01    9.82680673e-02    9.65474733e-02    3.94256351e-02    3.94256351e-02
2784     1.39200000e-01    9.82731553e-02    9.65525613e-02    3.94307231e-02    3.94307231e-02
2785     1.39250000e-01    9.82782432e-02    9.65576493e-02    3.94358110e-02    3.94358110e-02
2786     1.39300000e-01    9.82833312e-02    9.65627372e-02    3.94408990e-02    3.94408990e-02
2787     1.39350000e-01    9.82884192e-02    9.65678252e-02    3.94459870e-02    3.94459870e-02
2788     1.39400000e-01    9.82935072e-02    9.65729132e-02    3.94510750e-02    3.94510750e-02
2789     1.39450000e-01    9.82985951e-02    9.65780012e-02    3.94561630e-02    3.94561630e-02
2790     1.39500000e-01    9.83036831e-02    9.65830891e-02    3.94612509e-02    3.94612509e-02
2791     1.39550000e-01    9.83087711e-02    9.65881771e-02    3.94663389e-02    3.94663389e-02
2792     1.39600000e-01    9.83138591e-02    9.65932651e-02    3.94714269e-02    3.94714269e-02
2793     1.39650000e-01    9.83189471e-02    9.65983531e-02    3.94765149e-02    3.94765149e-02
2794     1.39700000e-01    9.83240350e-02    9.66034411e-02    3.94816028e-02    3.94816028e-02
2795     1.39750000e-01    9.83291230e-02    9.66085290e-02    3.94866908e-02    3.94866908e-02
2796     1.39800000e-01    9.83342110e-02    9.66136170e-02    3.94917788e-02    3.94917788e-02
2797     1.39850000e-01    9.83392990e-02    9.66187050e-02    3.94968668e-02    3.94968668e-02
2798     1.39900000e-01    9.83443869e-02    9.66237930e-02    3.95019548e-02    3.95019548e-02
2799     1.39950000e-01    9.83494749e-02    9.66288809e-02    3.95070427e-02    3.95070427e-02
2800     1.40000000e-01    9.83545629e-02    9.66339689e-02    3.95121307e-02    3.95121307e-02
2801     1.40050000e-01    9.83596509e-02    9.66390569e-02    3.95172187e-02    3.95172187e-02
2802     1.40100000e-01    9.83647389e-02    9.66441449e-02    3.95223067e-02    3.95223067e-02
2803     1.40150000e-01    9.83698268e-02    9.66492329e-02    3.95273947e-02    3.95273947e-02
2804     1.40200000e-01    9.83749148e-02    9.66543208e-02    3.95324826e-02    3.95324826e-02
2805     1.40250000e-01    9.83800028e-02    9.66594088e-02    3.95375706e-02    3.95375706e-02
2806     1.40300000e-01    9.83850908e-02    9.66644968e-02    3.95426586e-02    3.95426586e-02
2807     1.40350000e-01    9.83901787e-02    9.66695848e-02    3.95477466e-02    3.95477466e-02
2808     1.40400000e-01    9.83952667e-02    9.66746727e-02    3.95528345e-02    3.95528345e-02
2809     1.40450000e-01    9.84003547e-02    9.66797607e-02    3.95579225e-02    3.95579225e-02
2810     1.40500000e-01    9.84054427e-02    9.66848487e-02    3.95630105e-02    3.95630105e-02
2811     1.40550000e-01    9.84105307e-02    9.66899367e-02    3.95680985e-02    3.95680985e-02
2812     1.40600000e-01    9.84156186e-02    9.66950247e-02    3.95731865e-02    3.95731865e-02
2813     1.40650000e-01    9.84207066e-02    9.67001126e-02    3.95782744e-02    3.95782744e-02
2814     1.40700000e-01    9.84257946e-02    9.67052006e-02    3.95833624e-02    3.95833624e-02
2815     1.40750000e-01    9.84308826e-02    9.67102886e-02    3.95884504e-02    3.95884504e-02
2816     1.40800000e-01    9.84359705e-02    9.67153766e-02    3.95935384e-02    3.95935384e-02
2817     1.40850000e-01    9.84410585e-02    9.67204645e-02    3.95986263e-02    3.95986263e-02
2818     1.40900000e-01    9.84461465e-02    9.67255525e-02    3.96037143e-02    3.96037143e-02
2819     1.40950000e-01    9.84512345e-02    9.67306405e-02    3.96088023e-02    3.96088023e-02
2820     1.41000000e-01    9.84563225e-02    9.67357285e-02    3.96138903e-02    3.96138903e-02
2821     1.41050000e-01    9.84614104e-02    9.67408165e-02    3.96189783e-02    3.96189783e-02
2822     1.41100000e-01    9.84664984e-02    9.67459044e-02    3.96240662e-02    3.96240662e-02
2823     1.41150000e-01    9.84715864e-02    9.67509924e-02    3.96291542e-02    3.96291542e-02
2824     1.41200000e-01    9.84766744e-02    9.67560804e-02    3.96342422e-02    3.96342422e-02
2825     1.41250000e-01    9.84817623e-02    9.67611684e-02    3.96393302e-02    3.96393302e-02
2826     1.41300000e-01    9.84868503e-02    9.67662563e-02    3.96444182e-02    3.96444182e-02
2827     1.41350000e-01    9.84919383e-02    9.67713443e-02    3.96495061e-02    3.96495061e-02
2828     1.41400000e-01    9.84970263e-02    9.67764323e-02    3.96545941e-02    3.96545941e-02
2829     1.41450000e-01    9.85021143e-02    9.67815203e-02    3.96596821e-02    3.96596821e-02
2830     1.41500000e-01    9.85072022e-02    9.67866083e-02    3.96647701e-02    3.96647701e-02
2831     1.41550000e-01    9.85122902e-02    9.67916962e-02    3.96698580e-02    3.96698580e-02
2832     1.41600000e-01    9.85168741e-02    9.67962801e-02    3.96744419e-02    3.96744419e-02
2833     1.41650000e-01    9.85210808e-02    9.68004868e-02    3.96786486e-02    3.96786486e-02
2834     1.41700000e-01    9.85252875e-02    9.68046935e-02    3.96828553e-02    3.96828553e-02
2835     1.41750000e-01    9.85294942e-02    9.68089002e-02    3.96870620e-02    3.96870620e-02
2836     1.41800000e-01    9.85337009e-02    9.68131069e-02    3.96912687e-02    3.96912687e-02
2837     1.41850000e-01    9.85379076e-02    9.68173136e-02    3.96954754e-02    3.96954754e-02
2838     1.41900000e-01    9.85421143e-02    9.68215203e-02    3.96996821e-02    3.96996821e-02
2839     1.41950000e-01    9.85463210e-02    9.68257270e-02    3.97038888e-02    3.97038888e-02
2840     1.42000000e-01    9.85505277e-02    9.68299337e-02    3.97080955e-02    3.97080955e-02
2841     1.42050000e-01    9.85547344e-02    9.68341404e-02    3.97123022e-02    3.97123022e-02
2842     1.42100000e-01    9.85589411e-02    9.68383471e-02    3.97165089e-02    3.97165089e-02
2843     1.42150000e-01    9.85631478e-02    9.68425538e-02    3.97207156e-02    3.97207156e-02
2844     1.42200000e-01    9.85673545e-02    9.68467605e-02    3.97249223e-02    3.97249223e-02
2845     1.42250000e-01    9.85715612e-02    9.68509672e-02    3.97291290e-02    3.97291290e-02
2846     1.42300000e-01    9.85757679e-02    9.68551739e-02    3.97333357e-02    3.97333357e-02
2847     1.42350000e-01    9.85799746e-02    9.68593806e-02    3.97375424e-02    3.97375424e-02
2848     1.42400000e-01    9.85841813e-02    9.68635873e-02    3.97417491e-02    3.97417491e-02
2849     1.42450000e-01    9.85883880e-02    9.68677940e-02    3.97459558e-02    3.97459558e-02
2850     1.42500000e-01    9.85925947e-02    9.68720007e-02    3.97501625e-02    3.97501625e-02
2851     1.42550000e-01    9.85968014e-02    9.68762074e-02    3.97543692e-02    3.97543692e-02
2852     1.42600000e-01    9.86010081e-02    9.68804141e-02    3.97585759e-02    3.97585759e-02
2853     1.42650000e-01    9.86052148e-02    9.68846208e-02    3.97627826e-02    3.97627826e-02
2854     1.42700000e-01    9.86094215e-02    9.68888275e-02    3.97669893e-02    3.97669893e-02
2855     1.42750000e-01    9.86136282e-02    9.68930342e-02    3.97711960e-02    3.97711960e-02
2856     1.42800000e-01    9.86178349e-02    9.68972409e-02    3.97754027e-02    3.97754027e-02
2857     1.42850000e-01    9.86220416e-02    9.69014476e-02    3.97796094e-02    3.97796094e-02
2858     1.42900000e-01    9.86262483e-02    9.69056543e-02    3.97838161e-02    3.97838161e-02
2859     1.42950000e-01    9.86304550e-02    9.69098610e-02    3.97880228e-02    3.97880228e-02
2860     1.43000000e-01    9.86346617e-02    9.69140677e-02    3.97922295e-02    3.97922295e-02
2861     1.43050000e-01    9.86388684e-02    9.69182744e-02    3.97964362e-02    3.97964362e-02
2862     1.43100000e-01    9.86430751e-02    9.69224811e-02    3.98006429e-02    3.98006429e-02
2863     1.43150000e-01    9.86472818e-02    9.69266878e-02    3.98048496e-02    3.98048496e-02
2864     1.43200000e-01    9.86514885e-02    9.69308945e-02    3.98090563e-02    3.98090563e-02
2865     1.43250000e-01    9.86556952e-02    9.69351012e-02    3.98132630e-02    3.98132630e-02
2866     1.43300000e-01    9.86599019e-02    9.69393079e-02    3.98174697e-02    3.98174697e-02
2867     1.43350000e-01    9.86641086e-02    9.69435146e-02    3.98216764e-02    3.98216764e-02
2868     1.43400000e-01    9.86683153e-02    9.69477213e-02    3.98258831e-02    3.98258831e-02
2869     1.43450000e-01    9.86725220e-02    9.69519280e-02    3.98300898e-02    3.98300898e-02
2870     1.43500000e-01    9.86767287e-02    9.69561347e-02    3.98342965e-02    3.98342965e-02
2871     1.43550000e-01    9.86809354e-02    9.69603414e-02    3.98385032e-02    3.98385032e-02
2872     1.43600000e-01    9.86851421e-02    9.69645481e-02    3.98427099e-02    3.98427099e-02
2873     1.43650000e-01    9.86893488e-02    9.69687548e-02    3.98469166e-02    3.98469166e-02
2874     1.43700000e-01    9.86935555e-02    9.69729615e-02    3.98511233e-02    3.98511233e-02
2875     1.43750000e-01    9.86977622e-02    9.69771682e-02    3.98553300e-02    3.98553300e-02
2876     1.43800000e-01    9.87019689e-02    9.69813749e-02    3.98595367e-02    3.98595367e-02
2877     1.43850000e-01    9.87061756e-02    9.69855816e-02    3.98637434e-02    3.98637434e-02
2878     1.43900000e-01    9.87103823e-02    9.69897883e-02    3.98679501e-02    3.98679501e-02
2879     1.43950000e-01    9.87145890e-02    9.69939950e-02    3.98721568e-02    3.98721568e-02
2880     1.44000000e-01    9.87187957e-02    9.69982017e-02    3.98763635e-02    3.98763635e-02
2881     1.44050000e-01    9.87230024e-02    9.70024084e-02    3.98805702e-02    3.98805702e-02
2882     1.44100000e-01    9.87272091e-02    9.70066151e-02    3.98847769e-02    3.98847769e-02
2883     1.44150000e-01    9.87314158e-02    9.70108218e-02    3.98889836e-02    3.98889836e-02
2884     1.44200000e-01    9.87356225e-02    9.70150285e-02    3.98931903e-02    3.98931903e-02
2885     1.44250000e-01    9.87398292e-02    9.70192352e-02    3.98973970e-02    3.98973970e-02
2886     1.44300000e-01    9.87440359e-02    9.70234419e-02    3.99016037e-02    3.99016037e-02
2887     1.44350000e-01    9.87482426e-02    9.70276486e-02    3.99058104e-02    3.99058104e-02
2888     1.44400000e-01    9.87524493e-02    9.70318553e-02    3.99100171e-02    3.99100171e-02
2889     1.44450000e-01    9.87566560e-02    9.70360620e-02    3.99142238e-02    3.99142238e-02
2890     1.44500000e-01    9.87608627e-02    9.70402687e-02    3.99184305e-02    3.99184305e-02
2891     1.44550000e-01    9.87650694e-02    9.70444754e-02    3.99226372e-02    3.99226372e-02
2892     1.44600000e-01    9.87692761e-02    9.70486821e-02    3.99268439e-02    3.99268439e-02
2893     1.44650000e-01    9.87734828e-02    9.70528888e-02    3.99310506e-02    3.99310506e-02
2894     1.44700000e-01    9.87776894e-02    9.70570955e-02    3.99352573e-02    3.99352573e-02
2895     1.44750000e-01    9.87818961e-02    9.70613022e-02    3.99394640e-02    3.99394640e-02
2896     1.44800000e-01    9.87861028e-02    9.70655089e-02    3.99436707e-02    3.99436707e-02
2897     1.44850000e-01    9.87903095e-02    9.70697156e-02    3.99478773e-02    3.99478773e-02
2898     1.44900000e-01    9.87945162e-02    9.70739223e-02    3.99520840e-02    3.99520840e-02
2899     1.44950000e-01    9.87987229e-02    9.70781290e-02    3.99562907e-02    3.99562907e-02
2900     1.45000000e-01    9.88029296e-02    9.70823357e-02    3.99604974e-02    3.99604974e-02
2901     1.45050000e-01    9.88071363e-02    9.70865424e-02    3.99647041e-02    3.99647041e-02
2902     1.45100000e-01    9.88113430e-02    9.70907491e-02    3.99689108e-02    3.99689108e-02
2903     1.45150000e-01    9.88155497e-02    9.70949558e-02    3.99731175e-02    3.99731175e-02
2904     1.45200000e-01    9.88197564e-02    9.70991625e-02    3.99773242e-02    3.99773242e-02
2905     1.45250000e-01    9.88239631e-02    9.71033692e-02    3.99815309e-02    3.99815309e-02
2906     1.45300000e-01    9.88281698e-02    9.71075759e-02    3.99857376e-02    3.99857376e-02
2907     1.45350000e-01    9.88323765e-02    9.71117826e-02    3.99899443e-02    3.99899443e-02
2908     1.45400000e-01    9.88365832e-02    9.71159893e-02    3.99941510e-02    3.99941510e-02
2909     1.45450000e-01    9.88407899e-02    9.71201960e-02    3.99983577e-02    3.99983577e-02
2910     1.45500000e-01    9.88449966e-02    9.71244027e-02    4.00025644e-02    4.00025644e-02
2911     1.45550000e-01    9.88492033e-02    9.71286094e-02    4.00067711e-02    4.00067711e-02
2912     1.45600000e-01    9.88534100e-02    9.71328161e-02    4.00109778e-02    4.00109778e-02
2913     1.45650000e-01    9.88576167e-02    9.71370228e-02    4.00151845e-02    4.00151845e-02
2914     1.45700000e-01    9.88618234e-02    9.71412295e-02    4.00193912e-02    4.00193912e-02
2915     1.45750000e-01    9.88660301e-02    9.71454362e-02    4.00235979e-02    4.00235979e-02
2916     1.45800000e-01    9.88702368e-02    9.71496429e-02    4.00278046e-02    4.00278046e-02
2917     1.45850000e-01    9.88744435e-02    9.71538496e-02    4.00320113e-02    4.00320113e-02
2918     1.45900000e-01    9.88786502e-02    9.71580563e-02    4.00362180e-02    4.00362180e-02
2919     1.45950000e-01    9.88828569e-02    9.71622630e-02    4.00404247e-02    4.00404247e-02
2920     1.46000000e-01    9.88870636e-02    9.71664696e-02    4.00446314e-02    4.00446314e-02
2921     1.46050000e-01    9.88912703e-02    9.71706763e-02    4.00488381e-02    4.00488381e-02
2922     1.46100000e-01    9.88954770e-02    9.71748830e-02    4.00530448e-02    4.00530448e-02
2923     1.46150000e-01    9.88996837e-02    9.71790897e-02    4.00572515e-02    4.00572515e-02
2924     1.46200000e-01    9.89038904e-02    9.71832964e-02    4.00614582e-02    4.00614582e-02
2925     1.46250000e-01    9.89080971e-02    9.71875031e-02    4.00656649e-02    4.00656649e-02
2926     1.46300000e-01    9.89123038e-02    9.71917098e-02    4.00698716e-02    4.00698716e-02
2927     1.46350000e-01    9.89165105e-02    9.71959165e-02    4.00740783e-02    4.00740783e-02
2928     1.46400000e-01    9.89207172e-02    9.72001232e-02    4.00782850e-02    4.00782850e-02
2929     1.46450000e-01    9.89249239e-02    9.72043299e-02    4.00824917e-02    4.00824917e-02
2930     1.46500000e-01    9.89291306e-02    9.72085366e-02    4.00866984e-02    4.00866984e-02
2931     1.46550000e-01    9.89333373e-02    9.72127433e-02    4.00909051e-02    4.00909051e-02
2932     1.46600000e-01    9.89375440e-02    9.72169500e-02    4.00951118e-02    4.00951118e-02
2933     1.46650000e-01    9.89417507e-02    9.72211567e-02    4.00993185e-02    4.00993185e-02
2934     1.46700000e-01    9.89459574e-02    9.72253634e-02    4.01035252e-02    4.01035252e-02
2935     1.46750000e-01    9.89501641e-02    9.72295701e-02    4.01077319e-02    4.01077319e-02
2936     1.46800000e-01    9.89543708e-02    9.72337768e-02    4.01119386e-02    4.01119386e-02
2937     1.46850000e-01    9.89585775e-02    9.72379835e-02    4.01161453e-02    4.01161453e-02
2938     1.46900000e-01    9.89627842e-02    9.72421902e-02    4.01203520e-02    4.01203520e-02
2939     1.46950000e-01    9.89669909e-02    9.72463969e-02    4.01245587e-02    4.01245587e-02
2940     1.47000000e-01    9.89711976e-02    9.72506036e-02    4.01287654e-02    4.01287654e-02
2941     1.47050000e-01    9.89754043e-02    9.72548103e-02    4.01329721e-02    4.01329721e-02
2942     1.47100000e-01    9.89796110e-02    9.72590170e-02    4.01371788e-02    4.01371788e-02
2943     1.47150000e-01    9.89838177e-02    9.72632237e-02    4.01413855e-02    4.01413855e-02
2944     1.47200000e-01    9.89880244e-02    9.72674304e-02    4.01455922e-02    4.01455922e-02
2945     1.47250000e-01    9.89922311e-02    9.72716371e-02    4.01497989e-02    4.01497989e-02
2946     1.47300000e-01    9.89964378e-02    9.72758438e-02    4.01540056e-02    4.01540056e-02
2947     1.47350000e-01    9.90006445e-02    9.72800505e-02    4.01582123e-02    4.01582123e-02
2948     1.47400000e-01    9.90048512e-02    9.72842572e-02    4.01624190e-02    4.01624190e-02
2949     1.47450000e-01    9.90090579e-02    9.72884639e-02    4.01666257e-02    4.01666257e-02
2950     1.47500000e-01    9.90132646e-02    9.72926706e-02    4.01708324e-02    4.01708324e-02
2951     1.47550000e-01    9.90174713e-02    9.72968773e-02    4.01750391e-02    4.01750391e-02
2952     1.47600000e-01    9.90216780e-02    9.73010840e-02    4.01792458e-02    4.01792458e-02
2953     1.47650000e-01    9.90258847e-02    9.73052907e-02    4.01834525e-02    4.01834525e-02
2954     1.47700000e-01    9.90300914e-02    9.73094974e-02    4.01876592e-02    4.01876592e-02
2955     1.47750000e-01    9.90342981e-02    9.73137041e-02    4.01918659e-02    4.01918659e-02
2956     1.47800000e-01    9.90385048e-02    9.73179108e-02    4.01960726e-02    4.01960726e-02
2957     1.47850000e-01    9.90427115e-02    9.73221175e-02    4.02002793e-02    4.02002793e-02
2958     1.47900000e-01    9.90469182e-02    9.73263242e-02    4.02044860e-02    4.02044860e-02
2959     1.47950000e-01    9.90511249e-02    9.73305309e-02    4.02086927e-02    4.02086927e-02
2960     1.48000000e-01    9.90553316e-02    9.73347376e-02    4.02128994e-02    4.02128994e-02
2961     1.48050000e-01    9.90595383e-02    9.73389443e-02    4.02171061e-02    4.02171061e-02
