Index       TIME              V(A)              V(B)       
1844     9.22000000e-02    8.94838256e-02    3.06452373e-02
1845     9.22500000e-02    8.94989763e-02    3.06603879e-02
1846     9.23000000e-02    8.95141269e-02    3.06755385e-02
1847     9.23500000e-02    8.95292775e-02    3.06906892e-02
1848     9.24000000e-02    8.95444282e-02    3.07058398e-02
1849     9.24500000e-02    8.95595788e-02    3.07209904e-02
1850     9.25000000e-02    8.95747294e-02    3.07361410e-02
1851     9.25500000e-02    8.95898801e-02    3.07512916e-02
1852     9.26000000e-02    8.96050307e-02    3.07664422e-02
1853     9.26500000e-02    8.96201813e-02    3.07815928e-02
1854     9.27000000e-02    8.96353320e-02    3.07967435e-02
1855     9.27500000e-02    8.96504826e-02    3.08118941e-02
1856     9.28000000e-02    8.96656333e-02    3.08270447e-02
1857     9.28500000e-02    8.96807839e-02    3.08421953e-02
1858     9.29000000e-02    8.96959345e-02    3.08573459e-02
1859     9.29500000e-02    8.97110852e-02    3.08724965e-02
1860     9.30000000e-02    8.97262358e-02    3.08876471e-02
1861     9.30500000e-02    8.97413864e-02    3.09027978e-02
1862     9.31000000e-02    8.97565371e-02    3.09179484e-02
1863     9.31500000e-02    8.97716877e-02    3.09330990e-02
1864     9.32000000e-02    8.97868384e-02    3.09482496e-02
1865     9.32500000e-02    8.98019890e-02    3.09634002e-02
1866     9.33000000e-02    8.98171396e-02    3.09785508e-02
1867     9.33500000e-02    8.98322903e-02    3.09937014e-02
1868     9.34000000e-02    8.98474409e-02    3.10088521e-02
1869     9.34500000e-02    8.98625915e-02    3.10240027e-02
1870     9.35000000e-02    8.98777422e-02    3.10391533e-02
1871     9.35500000e-02    8.98928928e-02    3.10543039e-02
1872     9.36000000e-02    8.99080434e-02    3.10694545e-02
1873     9.36500000e-02    8.99231941e-02    3.10846051e-02
1874     9.37000000e-02    8.99383447e-02    3.10997557e-02
1875     9.37500000e-02    8.99534954e-02    3.11149064e-02
1876     9.38000000e-02    8.99686460e-02    3.11300570e-02
1877     9.38500000e-02    8.99837966e-02    3.11452076e-02
1878     9.39000000e-02    8.99989473e-02    3.11603582e-02
1879     9.39500000e-02    9.00140979e-02    3.11755088e-02
1880     9.40000000e-02    9.00292485e-02    3.11906594e-02
1881     9.40500000e-02    9.00443992e-02    3.12058100e-02
1882     9.41000000e-02    9.00595498e-02    3.12209607e-02
1883     9.41500000e-02    9.00747005e-02    3.12361113e-02
1884     9.42000000e-02    9.00898511e-02    3.12512619e-02
1885     9.42500000e-02    9.01050017e-02    3.12664125e-02
1886     9.43000000e-02    9.01201524e-02    3.12815631e-02
1887     9.43500000e-02    9.01353030e-02    3.12967137e-02
1888     9.44000000e-02    9.01504536e-02    3.13118643e-02
1889     9.44500000e-02    9.01656043e-02    3.13270150e-02
1890     9.45000000e-02    9.01807549e-02    3.13421656e-02
1891     9.45500000e-02    9.01959055e-02    3.13573162e-02
1892     9.46000000e-02    9.02110562e-02    3.13724668e-02
1893     9.46500000e-02    9.02262068e-02    3.13876174e-02
1894     9.47000000e-02    9.02413575e-02    3.14027680e-02
1895     9.47500000e-02    9.02565081e-02    3.14179186e-02
1896     9.48000000e-02    9.02716587e-02    3.14330693e-02
1897     9.48500000e-02    9.02868094e-02    3.14482199e-02
1898     9.49000000e-02    9.03019600e-02    3.14633705e-02
1899     9.49500000e-02    9.03171106e-02    3.14785211e-02
1900     9.50000000e-02    9.03322613e-02    3.14936717e-02
1901     9.50500000e-02    9.03474119e-02    3.15088223e-02
1902     9.51000000e-02    9.03625626e-02    3.15239729e-02
1903     9.51500000e-02    9.03777132e-02    3.15391236e-02
1904     9.52000000e-02    9.03928638e-02    3.15542742e-02
1905     9.52500000e-02    9.04080145e-02    3.15694248e-02
1906     9.53000000e-02    9.04231651e-02    3.15845754e-02
1907     9.53500000e-02    9.04383157e-02    3.15997260e-02
1908     9.54000000e-02    9.04534664e-02    3.16148766e-02
1909     9.54500000e-02    9.04686170e-02    3.16300272e-02
1910     9.55000000e-02    9.04837677e-02    3.16451779e-02
1911     9.55500000e-02    9.04989183e-02    3.16603285e-02
1912     9.56000000e-02    9.05140689e-02    3.16754791e-02
1913     9.56500000e-02    9.05292196e-02    3.16906297e-02
1914     9.57000000e-02    9.05443702e-02    3.17057803e-02
1915     9.57500000e-02    9.05595208e-02    3.17209309e-02
1916     9.58000000e-02    9.05746715e-02    3.17360815e-02
1917     9.58500000e-02    9.05898221e-02    3.17512322e-02
1918     9.59000000e-02    9.06049727e-02    3.17663828e-02
1919     9.59500000e-02    9.06201234e-02    3.17815334e-02
1920     9.60000000e-02    9.06352740e-02    3.17966840e-02
1921     9.60500000e-02    9.06504247e-02    3.18118346e-02
1922     9.61000000e-02    9.06655753e-02    3.18269852e-02
1923     9.61500000e-02    9.06807259e-02    3.18421359e-02
1924     9.62000000e-02    9.06958766e-02    3.18572865e-02
1925     9.62500000e-02    9.07110272e-02    3.18724371e-02
1926     9.63000000e-02    9.07261778e-02    3.18875877e-02
1927     9.63500000e-02    9.07398049e-02    3.19012148e-02
1928     9.64000000e-02    9.07533765e-02    3.19147864e-02
1929     9.64500000e-02    9.07669480e-02    3.19283580e-02
1930     9.65000000e-02    9.07805196e-02    3.19419295e-02
1931     9.65500000e-02    9.07940912e-02    3.19555011e-02
1932     9.66000000e-02    9.08076628e-02    3.19690727e-02
1933     9.66500000e-02    9.08212343e-02    3.19826443e-02
1934     9.67000000e-02    9.08348059e-02    3.19962159e-02
1935     9.67500000e-02    9.08483775e-02    3.20097875e-02
1936     9.68000000e-02    9.08619490e-02    3.20233591e-02
1937     9.68500000e-02    9.08755206e-02    3.20369307e-02
1938     9.69000000e-02    9.08890922e-02    3.20505023e-02
1939     9.69500000e-02    9.09026638e-02    3.20640739e-02
1940     9.70000000e-02    9.09162353e-02    3.20776455e-02
1941     9.70500000e-02    9.09298069e-02    3.20912171e-02
1942     9.71000000e-02    9.09433785e-02    3.21047887e-02
1943     9.71500000e-02    9.09569500e-02    3.21183603e-02
1944     9.72000000e-02    9.09705216e-02    3.21319319e-02
1945     9.72500000e-02    9.09840932e-02    3.21455035e-02
1946     9.73000000e-02    9.09976648e-02    3.21590751e-02
1947     9.73500000e-02    9.10112363e-02    3.21726467e-02
1948     9.74000000e-02    9.10248079e-02    3.21862182e-02
1949     9.74500000e-02    9.10383795e-02    3.21997898e-02
1950     9.75000000e-02    9.10519510e-02    3.22133614e-02
1951     9.75500000e-02    9.10655226e-02    3.22269330e-02
1952     9.76000000e-02    9.10790942e-02    3.22405046e-02
1953     9.76500000e-02    9.10926658e-02    3.22540762e-02
1954     9.77000000e-02    9.11062373e-02    3.22676478e-02
1955     9.77500000e-02    9.11198089e-02    3.22812194e-02
1956     9.78000000e-02    9.11333805e-02    3.22947910e-02
1957     9.78500000e-02    9.11469520e-02    3.23083626e-02
1958     9.79000000e-02    9.11605236e-02    3.23219342e-02
1959     9.79500000e-02    9.11740952e-02    3.23355058e-02
1960     9.80000000e-02    9.11876668e-02    3.23490774e-02
1961     9.80500000e-02    9.12012383e-02    3.23626490e-02
1962     9.81000000e-02    9.12148099e-02    3.23762206e-02
1963     9.81500000e-02    9.12283815e-02    3.23897922e-02
1964     9.82000000e-02    9.12419531e-02    3.24033638e-02
1965     9.82500000e-02    9.12555246e-02    3.24169354e-02
1966     9.83000000e-02    9.12690962e-02    3.24305069e-02
1967     9.83500000e-02    9.12826678e-02    3.24440785e-02
1968     9.84000000e-02    9.12962393e-02    3.24576501e-02
1969     9.84500000e-02    9.13098109e-02    3.24712217e-02
1970     9.85000000e-02    9.13233825e-02    3.24847933e-02
1971     9.85500000e-02    9.13369541e-02    3.24983649e-02
1972     9.86000000e-02    9.13505256e-02    3.25119365e-02
1973     9.86500000e-02    9.13640972e-02    3.25255081e-02
1974     9.87000000e-02    9.13776688e-02    3.25390797e-02
1975     9.87500000e-02    9.13912403e-02    3.25526513e-02
1976     9.88000000e-02    9.14048119e-02    3.25662229e-02
1977     9.88500000e-02    9.14183835e-02    3.25797945e-02
1978     9.89000000e-02    9.14319551e-02    3.25933661e-02
1979     9.89500000e-02    9.14455266e-02    3.26069377e-02
1980     9.90000000e-02    9.14590982e-02    3.26205093e-02
1981     9.90500000e-02    9.14726698e-02    3.26340809e-02
1982     9.91000000e-02    9.14862413e-02    3.26476525e-02
1983     9.91500000e-02    9.14998129e-02    3.26612240e-02
1984     9.92000000e-02    9.15133845e-02    3.26747956e-02
1985     9.92500000e-02    9.15269561e-02    3.26883672e-02
1986     9.93000000e-02    9.15405276e-02    3.27019388e-02
1987     9.93500000e-02    9.15540992e-02    3.27155104e-02
1988     9.94000000e-02    9.15676708e-02    3.27290820e-02
1989     9.94500000e-02    9.15812424e-02    3.27426536e-02
1990     9.95000000e-02    9.15948139e-02    3.27562252e-02
1991     9.95500000e-02    9.16083855e-02    3.27697968e-02
1992     9.96000000e-02    9.16219571e-02    3.27833684e-02
1993     9.96500000e-02    9.16355286e-02    3.27969400e-02
1994     9.97000000e-02    9.16491002e-02    3.28105116e-02
1995     9.97500000e-02    9.16626718e-02    3.28240832e-02
1996     9.98000000e-02    9.16762434e-02    3.28376548e-02
1997     9.98500000e-02    9.16898149e-02    3.28512264e-02
1998     9.99000000e-02    9.17033865e-02    3.28647980e-02
1999     9.99500000e-02    9.17169581e-02    3.28783696e-02
2000     1.00000000e-01    9.17305296e-02    3.28919412e-02
2001     1.00050000e-01    9.17441012e-02    3.29055127e-02
2002     1.00100000e-01    9.17576728e-02    3.29190843e-02
2003     1.00150000e-01    9.17712444e-02    3.29326559e-02
2004     1.00200000e-01    9.17848159e-02    3.29462275e-02
2005     1.00250000e-01    9.17983875e-02    3.29597991e-02
2006     1.00300000e-01    9.18119591e-02    3.29733707e-02
2007     1.00350000e-01    9.18255306e-02    3.29869423e-02
2008     1.00400000e-01    9.18391022e-02    3.30005139e-02
2009     1.00450000e-01    9.18526738e-02    3.30140855e-02
2010     1.00500000e-01    9.18662454e-02    3.30276571e-02
2011     1.00550000e-01    9.18798169e-02    3.30412287e-02
2012     1.00600000e-01    9.18933885e-02    3.30548003e-02
2013     1.00650000e-01    9.19069601e-02    3.30683719e-02
2014     1.00700000e-01    9.19205261e-02    3.30819379e-02
2015     1.00750000e-01    9.19326832e-02    3.30940950e-02
2016     1.00800000e-01    9.19448404e-02    3.31062522e-02
2017     1.00850000e-01    9.19569976e-02    3.31184093e-02
2018     1.00900000e-01    9.19691547e-02    3.31305665e-02
2019     1.00950000e-01    9.19813119e-02    3.31427236e-02
2020     1.01000000e-01    9.19934691e-02    3.31548808e-02
2021     1.01050000e-01    9.20056262e-02    3.31670379e-02
2022     1.01100000e-01    9.20177834e-02    3.31791950e-02
2023     1.01150000e-01    9.20299406e-02    3.31913522e-02
2024     1.01200000e-01    9.20420977e-02    3.32035093e-02
2025     1.01250000e-01    9.20542549e-02    3.32156665e-02
2026     1.01300000e-01    9.20664121e-02    3.32278236e-02
2027     1.01350000e-01    9.20785692e-02    3.32399808e-02
2028     1.01400000e-01    9.20907264e-02    3.32521379e-02
2029     1.01450000e-01    9.21028835e-02    3.32642950e-02
2030     1.01500000e-01    9.21150407e-02    3.32764522e-02
2031     1.01550000e-01    9.21271979e-02    3.32886093e-02
2032     1.01600000e-01    9.21393550e-02    3.33007665e-02
2033     1.01650000e-01    9.21515122e-02    3.33129236e-02
2034     1.01700000e-01    9.21636694e-02    3.33250807e-02
2035     1.01750000e-01    9.21758265e-02    3.33372379e-02
2036     1.01800000e-01    9.21879837e-02    3.33493950e-02
2037     1.01850000e-01    9.22001409e-02    3.33615522e-02
2038     1.01900000e-01    9.22122980e-02    3.33737093e-02
2039     1.01950000e-01    9.22244552e-02    3.33858665e-02
2040     1.02000000e-01    9.22366124e-02    3.33980236e-02
2041     1.02050000e-01    9.22487695e-02    3.34101807e-02
2042     1.02100000e-01    9.22609267e-02    3.34223379e-02
2043     1.02150000e-01    9.22730839e-02    3.34344950e-02
2044     1.02200000e-01    9.22852410e-02    3.34466522e-02
2045     1.02250000e-01    9.22973982e-02    3.34588093e-02
2046     1.02300000e-01    9.23095553e-02    3.34709665e-02
2047     1.02350000e-01    9.23217125e-02    3.34831236e-02
2048     1.02400000e-01    9.23338697e-02    3.34952807e-02
2049     1.02450000e-01    9.23460268e-02    3.35074379e-02
2050     1.02500000e-01    9.23581840e-02    3.35195950e-02
2051     1.02550000e-01    9.23703412e-02    3.35317522e-02
2052     1.02600000e-01    9.23824983e-02    3.35439093e-02
2053     1.02650000e-01    9.23946555e-02    3.35560664e-02
2054     1.02700000e-01    9.24068127e-02    3.35682236e-02
2055     1.02750000e-01    9.24189698e-02    3.35803807e-02
2056     1.02800000e-01    9.24311270e-02    3.35925379e-02
2057     1.02850000e-01    9.24432842e-02    3.36046950e-02
2058     1.02900000e-01    9.24554413e-02    3.36168522e-02
2059     1.02950000e-01    9.24675985e-02    3.36290093e-02
2060     1.03000000e-01    9.24797556e-02    3.36411664e-02
2061     1.03050000e-01    9.24919128e-02    3.36533236e-02
2062     1.03100000e-01    9.25040700e-02    3.36654807e-02
2063     1.03150000e-01    9.25162271e-02    3.36776379e-02
2064     1.03200000e-01    9.25283843e-02    3.36897950e-02
2065     1.03250000e-01    9.25405415e-02    3.37019522e-02
2066     1.03300000e-01    9.25526986e-02    3.37141093e-02
2067     1.03350000e-01    9.25648558e-02    3.37262664e-02
2068     1.03400000e-01    9.25770130e-02    3.37384236e-02
2069     1.03450000e-01    9.25891701e-02    3.37505807e-02
2070     1.03500000e-01    9.26013273e-02    3.37627379e-02
2071     1.03550000e-01    9.26134845e-02    3.37748950e-02
2072     1.03600000e-01    9.26256416e-02    3.37870521e-02
2073     1.03650000e-01    9.26377988e-02    3.37992093e-02
2074     1.03700000e-01    9.26499559e-02    3.38113664e-02
2075     1.03750000e-01    9.26621131e-02    3.38235236e-02
2076     1.03800000e-01    9.26742703e-02    3.38356807e-02
2077     1.03850000e-01    9.26864274e-02    3.38478379e-02
2078     1.03900000e-01    9.26985846e-02    3.38599950e-02
2079     1.03950000e-01    9.27107418e-02    3.38721521e-02
2080     1.04000000e-01    9.27228989e-02    3.38843093e-02
2081     1.04050000e-01    9.27350561e-02    3.38964664e-02
2082     1.04100000e-01    9.27472133e-02    3.39086236e-02
2083     1.04150000e-01    9.27593704e-02    3.39207807e-02
2084     1.04200000e-01    9.27715276e-02    3.39329379e-02
2085     1.04250000e-01    9.27836848e-02    3.39450950e-02
2086     1.04300000e-01    9.27958419e-02    3.39572521e-02
2087     1.04350000e-01    9.28079991e-02    3.39694093e-02
2088     1.04400000e-01    9.28201563e-02    3.39815664e-02
2089     1.04450000e-01    9.28323134e-02    3.39937236e-02
2090     1.04500000e-01    9.28444706e-02    3.40058807e-02
2091     1.04550000e-01    9.28566277e-02    3.40180378e-02
2092     1.04600000e-01    9.28687849e-02    3.40301950e-02
2093     1.04650000e-01    9.28809421e-02    3.40423521e-02
2094     1.04700000e-01    9.28930992e-02    3.40545093e-02
2095     1.04750000e-01    9.29052564e-02    3.40666664e-02
2096     1.04800000e-01    9.29174136e-02    3.40788236e-02
2097     1.04850000e-01    9.29295707e-02    3.40909807e-02
2098     1.04900000e-01    9.29417279e-02    3.41031378e-02
2099     1.04950000e-01    9.29538851e-02    3.41152950e-02
2100     1.05000000e-01    9.29660422e-02    3.41274521e-02
2101     1.05050000e-01    9.29781994e-02    3.41396093e-02
2102     1.05100000e-01    9.29903021e-02    3.41517119e-02
2103     1.05150000e-01    9.30011921e-02    3.41626020e-02
2104     1.05200000e-01    9.30120822e-02    3.41734921e-02
2105     1.05250000e-01    9.30229723e-02    3.41843822e-02
2106     1.05300000e-01    9.30338624e-02    3.41952723e-02
2107     1.05350000e-01    9.30447525e-02    3.42061625e-02
2108     1.05400000e-01    9.30556426e-02    3.42170526e-02
2109     1.05450000e-01    9.30665326e-02    3.42279427e-02
2110     1.05500000e-01    9.30774227e-02    3.42388328e-02
2111     1.05550000e-01    9.30883128e-02    3.42497229e-02
2112     1.05600000e-01    9.30992029e-02    3.42606130e-02
2113     1.05650000e-01    9.31100930e-02    3.42715031e-02
2114     1.05700000e-01    9.31209831e-02    3.42823932e-02
2115     1.05750000e-01    9.31318732e-02    3.42932833e-02
2116     1.05800000e-01    9.31427632e-02    3.43041734e-02
2117     1.05850000e-01    9.31536533e-02    3.43150635e-02
2118     1.05900000e-01    9.31645434e-02    3.43259536e-02
2119     1.05950000e-01    9.31754335e-02    3.43368437e-02
2120     1.06000000e-01    9.31863236e-02    3.43477338e-02
2121     1.06050000e-01    9.31972137e-02    3.43586239e-02
2122     1.06100000e-01    9.32081037e-02    3.43695140e-02
2123     1.06150000e-01    9.32189938e-02    3.43804042e-02
2124     1.06200000e-01    9.32298839e-02    3.43912943e-02
2125     1.06250000e-01    9.32407740e-02    3.44021844e-02
2126     1.06300000e-01    9.32516641e-02    3.44130745e-02
2127     1.06350000e-01    9.32625542e-02    3.44239646e-02
