Index        TIME        {V(2)+11000.0}     {V(3)+1.0}
4702    8.98806573e-07   1.08829253e+03   1.05505439e+00   
4703    8.98817554e-07   1.08771536e+03   1.05310623e+00   
4704    8.98828534e-07   1.08714298e+03   1.05122680e+00   
4705    8.98839514e-07   1.08657537e+03   1.04941849e+00   
4706    8.98850495e-07   1.08601255e+03   1.04768291e+00   
4707    8.98858730e-07   1.08559357e+03   1.04642822e+00   
4708    8.98866966e-07   1.08517728e+03   1.04521454e+00   
4709    8.98875201e-07   1.08476369e+03   1.04404203e+00   
4710    8.98883436e-07   1.08435278e+03   1.04291077e+00   
4711    8.98891671e-07   1.08394457e+03   1.04181995e+00   
4712    8.98899907e-07   1.08353905e+03   1.04076963e+00   
4713    8.98908142e-07   1.08313622e+03   1.03975942e+00   
4714    8.98916377e-07   1.08273608e+03   1.03878884e+00   
4715    8.98924613e-07   1.08233863e+03   1.03785734e+00   
4716    8.98932848e-07   1.08194387e+03   1.03696422e+00   
4717    8.98941083e-07   1.08155180e+03   1.03610870e+00   
4718    8.98949319e-07   1.08116242e+03   1.03528990e+00   
4719    8.98955931e-07   1.08085174e+03   1.03465857e+00   
4720    8.98962542e-07   1.08054279e+03   1.03405009e+00   
4721    8.98969154e-07   1.08023558e+03   1.03346408e+00   
4722    8.98975766e-07   1.07993009e+03   1.03289950e+00   
4723    8.98982378e-07   1.07962634e+03   1.03235610e+00   
4724    8.98988990e-07   1.07932432e+03   1.03183340e+00   
4725    8.98995602e-07   1.07902402e+03   1.03133081e+00   
4726    8.99002214e-07   1.07872546e+03   1.03084784e+00   
4727    8.99008826e-07   1.07842862e+03   1.03038399e+00   
4728    8.99015438e-07   1.07813351e+03   1.02993866e+00   
4729    8.99022050e-07   1.07784013e+03   1.02951134e+00   
4730    8.99028662e-07   1.07754848e+03   1.02910152e+00   
4731    8.99035273e-07   1.07725855e+03   1.02870862e+00   
4732    8.99041885e-07   1.07697035e+03   1.02833212e+00   
4733    8.99048497e-07   1.07668387e+03   1.02797148e+00   
4734    8.99058415e-07   1.07625740e+03   1.02745919e+00   
4735    8.99068333e-07   1.07583480e+03   1.02697977e+00   
4736    8.99078251e-07   1.07541608e+03   1.02653150e+00   
4737    8.99088169e-07   1.07500124e+03   1.02611273e+00   
4738    8.99094654e-07   1.07473206e+03   1.02585404e+00   
4739    8.99101140e-07   1.07446454e+03   1.02560682e+00   
4740    8.99107626e-07   1.07419867e+03   1.02537060e+00   
4741    8.99114111e-07   1.07393446e+03   1.02514496e+00   
4742    8.99120913e-07   1.07365916e+03   1.02491943e+00   
4743    8.99127714e-07   1.07338568e+03   1.02470473e+00   
4744    8.99134516e-07   1.07311402e+03   1.02450045e+00   
4745    8.99141317e-07   1.07284418e+03   1.02430615e+00   
4746    8.99148118e-07   1.07257617e+03   1.02412151e+00   
4747    8.99154920e-07   1.07230997e+03   1.02394613e+00   
4748    8.99161721e-07   1.07204559e+03   1.02377965e+00   
4749    8.99168523e-07   1.07178303e+03   1.02362174e+00   
4750    8.99175324e-07   1.07152228e+03   1.02347202e+00   
4751    8.99182126e-07   1.07126336e+03   1.02333021e+00   
4752    8.99188927e-07   1.07100625e+03   1.02319600e+00   
4753    8.99195729e-07   1.07075096e+03   1.02306909e+00   
4754    8.99202530e-07   1.07049749e+03   1.02294918e+00   
4755    8.99209331e-07   1.07024584e+03   1.02283600e+00   
4756    8.99216133e-07   1.06999600e+03   1.02272930e+00   
4757    8.99222934e-07   1.06974798e+03   1.02262883e+00   
4758    8.99229736e-07   1.06950178e+03   1.02253433e+00   
4759    8.99236537e-07   1.06925739e+03   1.02244557e+00   
4760    8.99243339e-07   1.06901482e+03   1.02236235e+00   
4761    8.99250140e-07   1.06877407e+03   1.02228444e+00   
4762    8.99256942e-07   1.06853513e+03   1.02221164e+00   
4763    8.99263743e-07   1.06829801e+03   1.02214376e+00   
4764    8.99270545e-07   1.06806270e+03   1.02208062e+00   
4765    8.99277346e-07   1.06782921e+03   1.02202205e+00   
4766    8.99288228e-07   1.06745940e+03   1.02193737e+00   
4767    8.99299111e-07   1.06709424e+03   1.02186328e+00   
4768    8.99309993e-07   1.06673372e+03   1.02179917e+00   
4769    8.99320875e-07   1.06637785e+03   1.02174447e+00   
4770    8.99331758e-07   1.06602662e+03   1.02169866e+00   
4771    8.99341552e-07   1.06571449e+03   1.02166464e+00   
4772    8.99351346e-07   1.06540613e+03   1.02163710e+00   
4773    8.99361140e-07   1.06510152e+03   1.02161572e+00   
4774    8.99370934e-07   1.06480068e+03   1.02160023e+00   
4775    8.99380728e-07   1.06450360e+03   1.02159033e+00   
4776    8.99390522e-07   1.06421028e+03   1.02158579e+00   
4777    8.99400316e-07   1.06392072e+03   1.02158637e+00   
4778    8.99410110e-07   1.06363492e+03   1.02159182e+00   
4779    8.99419904e-07   1.06335289e+03   1.02160193e+00   
4780    8.99429699e-07   1.06307462e+03   1.02161649e+00   
4781    8.99439493e-07   1.06280011e+03   1.02163537e+00   
4782    8.99449287e-07   1.06252936e+03   1.02165836e+00   
4783    8.99459081e-07   1.06226237e+03   1.02168529e+00   
4784    8.99468875e-07   1.06199914e+03   1.02171599e+00   
4785    8.99478669e-07   1.06173967e+03   1.02175031e+00   
4786    8.99488463e-07   1.06148397e+03   1.02178818e+00   
4787    8.99498257e-07   1.06123202e+03   1.02182943e+00   
4788    8.99508051e-07   1.06098384e+03   1.02187394e+00   
4789    8.99517845e-07   1.06073942e+03   1.02192159e+00   
4790    8.99527639e-07   1.06049876e+03   1.02197227e+00   
4791    8.99537433e-07   1.06026186e+03   1.02202592e+00   
4792    8.99547228e-07   1.06002872e+03   1.02208243e+00   
4793    8.99557022e-07   1.05979934e+03   1.02214171e+00   
4794    8.99566816e-07   1.05957372e+03   1.02220368e+00   
4795    8.99576610e-07   1.05935187e+03   1.02226825e+00   
4796    8.99586404e-07   1.05913377e+03   1.02233538e+00   
4797    8.99596198e-07   1.05891944e+03   1.02240499e+00   
4798    8.99605992e-07   1.05870887e+03   1.02247701e+00   
4799    8.99615786e-07   1.05850206e+03   1.02255139e+00   
4800    8.99625580e-07   1.05829901e+03   1.02262806e+00   
4801    8.99635374e-07   1.05809972e+03   1.02270699e+00   
4802    8.99645168e-07   1.05790419e+03   1.02278812e+00   
4803    8.99654963e-07   1.05771242e+03   1.02287141e+00   
4804    8.99664757e-07   1.05752442e+03   1.02295681e+00   
4805    8.99674551e-07   1.05734017e+03   1.02304427e+00   
4806    8.99684345e-07   1.05715969e+03   1.02313378e+00   
4807    8.99694139e-07   1.05698297e+03   1.02322529e+00   
4808    8.99703933e-07   1.05681001e+03   1.02331877e+00   
4809    8.99713727e-07   1.05664081e+03   1.02341418e+00   
4810    8.99723521e-07   1.05647537e+03   1.02351150e+00   
4811    8.99733315e-07   1.05631370e+03   1.02361070e+00   
4812    8.99743109e-07   1.05615578e+03   1.02371177e+00   
4813    8.99752903e-07   1.05600163e+03   1.02381467e+00   
4814    8.99762698e-07   1.05585124e+03   1.02391939e+00   
4815    8.99772492e-07   1.05570461e+03   1.02402589e+00   
4816    8.99782286e-07   1.05556174e+03   1.02413419e+00   
4817    8.99792080e-07   1.05542263e+03   1.02424424e+00   
4818    8.99801874e-07   1.05528729e+03   1.02435604e+00   
4819    8.99811668e-07   1.05515571e+03   1.02446958e+00   
4820    8.99821462e-07   1.05502789e+03   1.02458483e+00   
4821    8.99841050e-07   1.05478353e+03   1.02482048e+00   
4822    8.99860638e-07   1.05455422e+03   1.02506292e+00   
4823    8.99880227e-07   1.05433996e+03   1.02531208e+00   
4824    8.99899815e-07   1.05414075e+03   1.02556793e+00   
4825    8.99919403e-07   1.05395659e+03   1.02583043e+00   
4826    8.99935794e-07   1.05381405e+03   1.02605521e+00   
4827    8.99952185e-07   1.05368205e+03   1.02628462e+00   
4828    8.99968576e-07   1.05356058e+03   1.02651868e+00   
4829    8.99984967e-07   1.05344966e+03   1.02675737e+00   
4830    9.00001358e-07   1.05334927e+03   1.02700070e+00   
4831    9.00017749e-07   1.05325942e+03   1.02724875e+00   
4832    9.00034140e-07   1.05318010e+03   1.02750150e+00   
4833    9.00050531e-07   1.05311133e+03   1.02775898e+00   
4834    9.00066922e-07   1.05305309e+03   1.02802121e+00   
4835    9.00083314e-07   1.05300539e+03   1.02828822e+00   
4836    9.00099705e-07   1.05296823e+03   1.02856009e+00   
4837    9.00116096e-07   1.05294161e+03   1.02883683e+00   
4838    9.00132487e-07   1.05292553e+03   1.02911849e+00   
4839    9.00148878e-07   1.05291999e+03   1.02940512e+00   
4840    9.00165269e-07   1.05292498e+03   1.02969677e+00   
4841    9.00181660e-07   1.05294052e+03   1.02999351e+00   
4842    9.00198051e-07   1.05296659e+03   1.03029538e+00   
4843    9.00214442e-07   1.05300320e+03   1.03060245e+00   
4844    9.00230833e-07   1.05305035e+03   1.03091479e+00   
4845    9.00247224e-07   1.05310804e+03   1.03123245e+00   
4846    9.00280006e-07   1.05325503e+03   1.03188405e+00   
4847    9.00312788e-07   1.05344419e+03   1.03255783e+00   
4848    9.00345570e-07   1.05367549e+03   1.03325440e+00   
4849    9.00378352e-07   1.05394895e+03   1.03397438e+00   
4850    9.00411135e-07   1.05426457e+03   1.03471845e+00   
4851    9.00438178e-07   1.05455667e+03   1.03535092e+00   
4852    9.00465222e-07   1.05487746e+03   1.03600068e+00   
4853    9.00492266e-07   1.05522694e+03   1.03666811e+00   
4854    9.00519310e-07   1.05560510e+03   1.03735364e+00   
4855    9.00546354e-07   1.05601196e+03   1.03805768e+00   
4856    9.00573398e-07   1.05644749e+03   1.03878078e+00   
4857    9.00600442e-07   1.05691171e+03   1.03952334e+00   
4858    9.00627486e-07   1.05740461e+03   1.04028582e+00   
4859    9.00654530e-07   1.05792620e+03   1.04106869e+00   
4860    9.00681574e-07   1.05847647e+03   1.04187245e+00   
4861    9.00708618e-07   1.05905542e+03   1.04269757e+00   
4862    9.00735662e-07   1.05966305e+03   1.04354455e+00   
4863    9.00762705e-07   1.06029935e+03   1.04441389e+00   
4864    9.00789749e-07   1.06096433e+03   1.04530608e+00   
4865    9.00816793e-07   1.06165799e+03   1.04622165e+00   
4866    9.00843837e-07   1.06238033e+03   1.04716103e+00   
4867    9.00870881e-07   1.06313133e+03   1.04812476e+00   
4868    9.00897925e-07   1.06391100e+03   1.04911331e+00   
4869    9.00924969e-07   1.06471935e+03   1.05012720e+00   
4870    9.00952013e-07   1.06555636e+03   1.05116691e+00   
4871    9.00979057e-07   1.06642203e+03   1.05223285e+00   
4872    9.01006101e-07   1.06731637e+03   1.05332554e+00   
4873    9.01033145e-07   1.06823937e+03   1.05444541e+00   
4874    9.01060189e-07   1.06919103e+03   1.05559291e+00   
4875    9.01087232e-07   1.07017135e+03   1.05676847e+00   
4876    9.01114276e-07   1.07118031e+03   1.05797249e+00   
4877    9.01141320e-07   1.07221793e+03   1.05920538e+00   
4878    9.01168364e-07   1.07328420e+03   1.06046751e+00   
4879    9.01195408e-07   1.07437912e+03   1.06175926e+00   
4880    9.01222452e-07   1.07550267e+03   1.06308095e+00   
4881    9.01249496e-07   1.07665487e+03   1.06443292e+00   
4882    9.01276540e-07   1.07783571e+03   1.06581548e+00   
4883    9.01303584e-07   1.07904518e+03   1.06722889e+00   
4884    9.01330628e-07   1.08028328e+03   1.06867341e+00   
4885    9.01357672e-07   1.08155001e+03   1.07014928e+00   
4886    9.01384716e-07   1.08284536e+03   1.07165672e+00   
4887    9.01411759e-07   1.08416933e+03   1.07319592e+00   
4888    9.01438803e-07   1.08552192e+03   1.07476702e+00   
4889    9.01465847e-07   1.08690312e+03   1.07637015e+00   
4890    9.01492891e-07   1.08831294e+03   1.07800541e+00   
4891    9.01519935e-07   1.08975135e+03   1.07967295e+00   
4892    9.01546979e-07   1.09121837e+03   1.08137279e+00   
4893    9.01574023e-07   1.09271399e+03   1.08310496e+00   
4894    9.01601067e-07   1.09423820e+03   1.08486946e+00   
4895    9.01628111e-07   1.09579099e+03   1.08666625e+00   
4896    9.01655155e-07   1.09737237e+03   1.08849540e+00   
4897    9.01682199e-07   1.09898233e+03   1.09035677e+00   
4898    9.01709243e-07   1.10062087e+03   1.09225030e+00   
4899    9.01736286e-07   1.10228797e+03   1.09417586e+00   
4900    9.01763330e-07   1.10398364e+03   1.09613332e+00   
4901    9.01790374e-07   1.10570787e+03   1.09812262e+00   
4902    9.01817418e-07   1.10746065e+03   1.10014355e+00   
4903    9.01844462e-07   1.10924198e+03   1.10219593e+00   
4904    9.01871506e-07   1.11105186e+03   1.10427957e+00   
4905    9.01898550e-07   1.11289027e+03   1.10639423e+00   
4906    9.01925594e-07   1.11475722e+03   1.10853977e+00   
4907    9.01952638e-07   1.11665269e+03   1.11071593e+00   
4908    9.01979682e-07   1.11857669e+03   1.11292244e+00   
4909    9.02006726e-07   1.12052920e+03   1.11515906e+00   
4910    9.02033770e-07   1.12251023e+03   1.11742553e+00   
4911    9.02060813e-07   1.12451975e+03   1.11972160e+00   
4912    9.02087857e-07   1.12655778e+03   1.12204698e+00   
4913    9.02114901e-07   1.12862429e+03   1.12440139e+00   
4914    9.02141945e-07   1.13071929e+03   1.12678455e+00   
4915    9.02168989e-07   1.13284277e+03   1.12919616e+00   
4916    9.02196033e-07   1.13499473e+03   1.13163594e+00   
4917    9.02223077e-07   1.13717515e+03   1.13410360e+00   
4918    9.02250121e-07   1.13938403e+03   1.13659884e+00   
4919    9.02277165e-07   1.14162136e+03   1.13912137e+00   
4920    9.02304209e-07   1.14388714e+03   1.14167090e+00   
4921    9.02358297e-07   1.14850400e+03   1.14684970e+00   
4922    9.02412384e-07   1.15323457e+03   1.15213290e+00   
4923    9.02466472e-07   1.15807879e+03   1.15751822e+00   
4924    9.02520560e-07   1.16303659e+03   1.16300345e+00   
4925    9.02574648e-07   1.16810792e+03   1.16858647e+00   
4926    9.02609970e-07   1.17148106e+03   1.17228434e+00   
4927    9.02645293e-07   1.17490257e+03   1.17602254e+00   
4928    9.02680616e-07   1.17837243e+03   1.17980060e+00   
4929    9.02715938e-07   1.18189064e+03   1.18361805e+00   
4930    9.02751261e-07   1.18545717e+03   1.18747449e+00   
4931    9.02806995e-07   1.19118292e+03   1.19363708e+00   
4932    9.02862730e-07   1.19702887e+03   1.19989349e+00   
4933    9.02918464e-07   1.20299492e+03   1.20624210e+00   
4934    9.02974199e-07   1.20908102e+03   1.21268136e+00   
4935    9.03024360e-07   1.21466109e+03   1.21855293e+00   
4936    9.03074521e-07   1.22033827e+03   1.22449575e+00   
4937    9.03124682e-07   1.22611251e+03   1.23050887e+00   
4938    9.03174843e-07   1.23198375e+03   1.23659146e+00   
4939    9.03225004e-07   1.23795193e+03   1.24274283e+00   
4940    9.03275165e-07   1.24401699e+03   1.24896225e+00   
4941    9.03325326e-07   1.25017888e+03   1.25524910e+00   
4942    9.03375487e-07   1.25643752e+03   1.26160282e+00   
4943    9.03425648e-07   1.26279286e+03   1.26802277e+00   
4944    9.03475809e-07   1.26924484e+03   1.27450857e+00   
4945    9.03525970e-07   1.27579338e+03   1.28105983e+00   
4946    9.03576131e-07   1.28243843e+03   1.28767621e+00   
4947    9.03626292e-07   1.28917991e+03   1.29435710e+00   
4948    9.03676453e-07   1.29601777e+03   1.30110235e+00   
4949    9.03726614e-07   1.30295192e+03   1.30791172e+00   
4950    9.03776775e-07   1.30998231e+03   1.31478500e+00   
4951    9.03826936e-07   1.31710886e+03   1.32172168e+00   
4952    9.03877097e-07   1.32433150e+03   1.32872170e+00   
4953    9.03927258e-07   1.33165017e+03   1.33578492e+00   
4954    9.03977419e-07   1.33906478e+03   1.34291118e+00   
4955    9.04027580e-07   1.34657526e+03   1.35010012e+00   
4956    9.04077741e-07   1.35418154e+03   1.35735169e+00   
4957    9.04127902e-07   1.36188355e+03   1.36466579e+00   
4958    9.04178063e-07   1.36968120e+03   1.37204232e+00   
4959    9.04258321e-07   1.38235619e+03   1.38397417e+00   
4960    9.04338578e-07   1.39527552e+03   1.39606502e+00   
4961    9.04418836e-07   1.40843885e+03   1.40831452e+00   
4962    9.04499093e-07   1.42184585e+03   1.42072233e+00   
4963    9.04579351e-07   1.43549618e+03   1.43328813e+00   
4964    9.04646625e-07   1.44712537e+03   1.44394195e+00   
4965    9.04713898e-07   1.45892506e+03   1.45470607e+00   
4966    9.04781172e-07   1.47089506e+03   1.46558031e+00   
4967    9.04848445e-07   1.48303516e+03   1.47656444e+00   
4968    9.04915718e-07   1.49534512e+03   1.48765823e+00   
4969    9.04982992e-07   1.50782474e+03   1.49886150e+00   
4970    9.05050265e-07   1.52047378e+03   1.51017408e+00   
4971    9.05117539e-07   1.53329203e+03   1.52159578e+00   
4972    9.05252086e-07   1.55943522e+03   1.54476567e+00   
4973    9.05386633e-07   1.58625245e+03   1.56836978e+00   
4974    9.05521180e-07   1.61374178e+03   1.59240680e+00   
4975    9.05655727e-07   1.64190126e+03   1.61687549e+00   
4976    9.05773602e-07   1.66712054e+03   1.63866520e+00   
4977    9.05891476e-07   1.69285125e+03   1.66078389e+00   
4978    9.06009351e-07   1.71909198e+03   1.68323061e+00   
4979    9.06127226e-07   1.74584128e+03   1.70600441e+00   
4980    9.06245101e-07   1.77309770e+03   1.72910364e+00   
4981    9.06362975e-07   1.80085974e+03   1.75252748e+00   
4982    9.06480850e-07   1.82912587e+03   1.77627478e+00   
4983    9.06598725e-07   1.85789454e+03   1.80034439e+00   
4984    9.06716599e-07   1.88716418e+03   1.82473497e+00   
4985    9.06834474e-07   1.91693319e+03   1.84944536e+00   
4986    9.06952349e-07   1.94719992e+03   1.87447427e+00   
4987    9.07070224e-07   1.97796272e+03   1.89982043e+00   
4988    9.07188098e-07   2.00921991e+03   1.92548266e+00   
4989    9.07305973e-07   2.04096976e+03   1.95145959e+00   
4990    9.07423848e-07   2.07321054e+03   1.97774991e+00   
4991    9.07541723e-07   2.10594047e+03   2.00435227e+00   
4992    9.07777472e-07   2.17286064e+03   2.05848805e+00   
4993    9.08013221e-07   2.24171557e+03   2.11385604e+00   
4994    9.08248971e-07   2.31249018e+03   2.17044519e+00   
4995    9.08484720e-07   2.38516892e+03   2.22824422e+00   
4996    9.08664321e-07   2.44180578e+03   2.27308157e+00   
4997    9.08843922e-07   2.49953130e+03   2.31860885e+00   
4998    9.09023523e-07   2.55833813e+03   2.36482068e+00   
4999    9.09203124e-07   2.61821874e+03   2.41171154e+00   
5000    9.09382725e-07   2.67916561e+03   2.45927612e+00   
5001    9.09562326e-07   2.74117093e+03   2.50750867e+00   
