Index        TIME          {V(2)+2.0}       {V(3)+2.0}       {V(4)+2.0}       {V(6)+2.0}       {V(7)+2.0}       {V(8)+2.0}       {V(13)+2.0}      {V(14)+2.0}      {V(17)+2.0}      {V(21)+2.0}      {V(22)+2.0}
766     7.90187500e-08   6.95312500e+00   2.00000000e+00   2.00000000e+00   6.98826634e+00   6.96308670e+00   6.96308670e+00   2.07168739e+00   6.95453257e+00   2.00013413e+00   6.99999821e+00   6.99999821e+00   
767     7.90237500e-08   6.94062500e+00   2.00000000e+00   2.00000000e+00   6.98822751e+00   6.96310409e+00   6.96310409e+00   2.07162779e+00   6.95448284e+00   2.00012280e+00   6.99999821e+00   6.99999821e+00   
768     7.90337500e-08   6.91562500e+00   2.00000000e+00   2.00000000e+00   6.98815456e+00   6.96313883e+00   6.96313883e+00   2.07150815e+00   6.95439154e+00   2.00010264e+00   6.99999821e+00   6.99999821e+00   
769     7.90437500e-08   6.89062500e+00   2.00000000e+00   2.00000000e+00   6.98808609e+00   6.96317354e+00   6.96317354e+00   2.07138818e+00   6.95430802e+00   2.00008479e+00   6.99999822e+00   6.99999822e+00   
770     7.90537500e-08   6.86562500e+00   2.00000000e+00   2.00000000e+00   6.98802190e+00   6.96320822e+00   6.96320822e+00   2.07126797e+00   6.95423193e+00   2.00006907e+00   6.99999822e+00   6.99999822e+00   
771     7.90737500e-08   6.81562500e+00   2.00000000e+00   2.00000000e+00   6.98790285e+00   6.96327751e+00   6.96327751e+00   2.07102722e+00   6.95409602e+00   2.00004201e+00   6.99999823e+00   6.99999823e+00   
772     7.90917500e-08   6.77062500e+00   2.00000000e+00   2.00000000e+00   6.98781338e+00   6.96333971e+00   6.96333971e+00   2.07081036e+00   6.95400431e+00   2.00002548e+00   6.99999824e+00   6.99999824e+00   
773     7.91079500e-08   6.73012500e+00   2.00000000e+00   2.00000000e+00   6.98774151e+00   6.96339560e+00   6.96339560e+00   2.07061544e+00   6.95393685e+00   2.00001403e+00   6.99999825e+00   6.99999825e+00   
774     7.91241500e-08   6.68962500e+00   2.00000000e+00   2.00000000e+00   6.98767763e+00   6.96345142e+00   6.96345142e+00   2.07042094e+00   6.95388336e+00   2.00000554e+00   6.99999826e+00   6.99999826e+00   
775     7.91403500e-08   6.64912500e+00   2.00000000e+00   2.00000000e+00   6.98762114e+00   6.96350714e+00   6.96350714e+00   2.07022700e+00   6.95384280e+00   1.99999958e+00   6.99999827e+00   6.99999827e+00   
776     7.91727500e-08   6.56812500e+00   2.00000000e+00   2.00000000e+00   6.98752359e+00   6.96361840e+00   6.96361840e+00   2.06984076e+00   6.95378892e+00   1.99999248e+00   6.99999828e+00   6.99999828e+00   
777     7.91954874e-08   6.51128148e+00   2.00000000e+00   2.00000000e+00   6.98747430e+00   6.96369621e+00   6.96369621e+00   2.06957212e+00   6.95378455e+00   1.99999287e+00   6.99999829e+00   6.99999829e+00   
778     7.92182248e-08   6.45443795e+00   2.00000000e+00   2.00000000e+00   6.98743495e+00   6.96377385e+00   6.96377385e+00   2.06930525e+00   6.95379776e+00   1.99999548e+00   6.99999830e+00   6.99999830e+00   
779     7.92409622e-08   6.39759443e+00   2.00000000e+00   2.00000000e+00   6.98740450e+00   6.96385133e+00   6.96385133e+00   2.06904020e+00   6.95382671e+00   1.99999977e+00   6.99999831e+00   6.99999831e+00   
780     7.92636996e-08   6.34075090e+00   2.00000000e+00   2.00000000e+00   6.98737948e+00   6.96392870e+00   6.96392870e+00   2.06877642e+00   6.95386547e+00   2.00000500e+00   6.99999832e+00   6.99999832e+00   
781     7.93091745e-08   6.22706385e+00   2.00000000e+00   2.00000000e+00   6.98736063e+00   6.96408267e+00   6.96408267e+00   2.06825744e+00   6.95399793e+00   2.00001895e+00   6.99999835e+00   6.99999835e+00   
782     7.93454495e-08   6.13637619e+00   2.00000000e+00   2.00000000e+00   6.98736045e+00   6.96420508e+00   6.96420508e+00   2.06784813e+00   6.95413053e+00   2.00003117e+00   6.99999836e+00   6.99999836e+00   
783     7.93821352e-08   6.04466194e+00   2.00000000e+00   2.00000000e+00   6.98738447e+00   6.96432844e+00   6.96432844e+00   2.06743914e+00   6.95430881e+00   2.00004641e+00   6.99999838e+00   6.99999838e+00   
784     7.94188209e-08   5.95294770e+00   2.00000000e+00   2.00000000e+00   6.98744237e+00   6.96445138e+00   6.96445138e+00   2.06703549e+00   6.95454926e+00   2.00006612e+00   6.99999839e+00   6.99999839e+00   
785     7.94555066e-08   5.86123345e+00   2.00000000e+00   2.00000000e+00   6.98754229e+00   6.96457390e+00   6.96457390e+00   2.06663767e+00   6.95486712e+00   2.00009126e+00   6.99999841e+00   6.99999841e+00   
786     7.95288780e-08   5.67780495e+00   2.00000000e+00   2.00000000e+00   6.98787110e+00   6.96481795e+00   6.96481795e+00   2.06585776e+00   6.95574251e+00   2.00015775e+00   6.99999844e+00   6.99999844e+00   
787     7.96022494e-08   5.49437645e+00   2.00000000e+00   2.00000000e+00   6.98842940e+00   6.96506042e+00   6.96506042e+00   2.06510554e+00   6.95704525e+00   2.00024970e+00   6.99999847e+00   6.99999847e+00   
788     7.96756208e-08   5.31094795e+00   2.00000000e+00   2.00000000e+00   6.98925931e+00   6.96530125e+00   6.96530125e+00   2.06438567e+00   6.95885744e+00   2.00036698e+00   6.99999850e+00   6.99999850e+00   
789     7.97489922e-08   5.12751946e+00   2.00000000e+00   2.00000000e+00   6.99039524e+00   6.96554044e+00   6.96554044e+00   2.06370191e+00   6.96124834e+00   2.00050812e+00   6.99999852e+00   6.99999852e+00   
790     7.97979065e-08   5.00523379e+00   2.00000000e+00   2.00000000e+00   6.99133913e+00   6.96569899e+00   6.96569899e+00   2.06326758e+00   6.96319781e+00   2.00061537e+00   6.99999854e+00   6.99999854e+00   
791     7.98468208e-08   4.88294812e+00   2.00000000e+00   2.00000000e+00   6.99244391e+00   6.96585682e+00   6.96585682e+00   2.06285147e+00   6.96545550e+00   2.00073306e+00   6.99999856e+00   6.99999856e+00   
792     7.98957350e-08   4.76066246e+00   2.00000000e+00   2.00000000e+00   6.99371953e+00   6.96601392e+00   6.96601392e+00   2.06245447e+00   6.96804182e+00   2.00086115e+00   6.99999858e+00   6.99999858e+00   
793     7.99383746e-08   4.65406342e+00   2.00000000e+00   2.00000000e+00   6.99499418e+00   6.96615028e+00   6.96615028e+00   2.06212551e+00   6.97061167e+00   2.00098353e+00   6.99999859e+00   6.99999859e+00   
794     7.99810143e-08   4.54746437e+00   2.00000000e+00   2.00000000e+00   6.99642596e+00   6.96628609e+00   6.96628609e+00   2.06181302e+00   6.97348678e+00   2.00111565e+00   6.99999861e+00   6.99999861e+00   
795     8.00236539e-08   4.44086533e+00   2.00000000e+00   2.00000000e+00   6.99802488e+00   6.96642136e+00   6.96642136e+00   2.06151778e+00   6.97668753e+00   2.00125798e+00   6.99999862e+00   6.99999862e+00   
796     8.00662935e-08   4.33426629e+00   2.00000000e+00   2.00000000e+00   6.99984296e+00   6.96655609e+00   6.96655609e+00   2.06124264e+00   6.98031785e+00   2.00141836e+00   6.99999864e+00   6.99999864e+00   
797     8.01089331e-08   4.22766725e+00   2.00000000e+00   2.00000000e+00   7.00188331e+00   6.96669027e+00   6.96669027e+00   2.06098803e+00   6.98438441e+00   2.00159604e+00   6.99999865e+00   6.99999865e+00   
798     8.01515727e-08   4.12106821e+00   2.00000000e+00   2.00000000e+00   7.00416438e+00   6.96682392e+00   6.96682392e+00   2.06075514e+00   6.98892442e+00   2.00179298e+00   6.99999866e+00   6.99999866e+00   
799     8.01942123e-08   4.01446916e+00   2.00000000e+00   2.00000000e+00   7.00689777e+00   6.96695703e+00   6.96695703e+00   2.06055521e+00   6.99434895e+00   2.00204381e+00   6.99999868e+00   6.99999868e+00   
800     8.02368520e-08   3.90787012e+00   2.00000000e+00   2.00000000e+00   7.01007436e+00   6.96708962e+00   6.96708962e+00   2.06038798e+00   7.00064180e+00   2.00234580e+00   6.99999869e+00   6.99999869e+00   
801     8.02794916e-08   3.80127108e+00   2.00000000e+00   2.00000000e+00   7.01375399e+00   6.96722167e+00   6.96722167e+00   2.06025682e+00   7.00792030e+00   2.00270792e+00   6.99999870e+00   6.99999870e+00   
802     8.03831058e-08   3.54223541e+00   2.00000000e+00   2.00000000e+00   7.02470513e+00   6.96754036e+00   6.96754036e+00   2.06013473e+00   7.02979859e+00   2.00371946e+00   6.99999873e+00   6.99999873e+00   
803     8.04592877e-08   3.35178074e+00   2.00000000e+00   2.00000000e+00   7.03440513e+00   6.96777187e+00   6.96777187e+00   2.06027028e+00   7.04975400e+00   2.00443318e+00   6.99999875e+00   6.99999875e+00   
804     8.05278514e-08   3.18037154e+00   2.00000000e+00   2.00000000e+00   7.04375017e+00   6.96797890e+00   6.96797890e+00   2.06048996e+00   7.06951107e+00   2.00505204e+00   6.99999877e+00   6.99999877e+00   
805     8.05964151e-08   3.00896233e+00   2.00000000e+00   2.00000000e+00   7.05355844e+00   6.96818460e+00   6.96818460e+00   2.06080088e+00   7.09099024e+00   2.00564531e+00   6.99999879e+00   6.99999879e+00   
806     8.06649787e-08   2.83755313e+00   2.00000000e+00   2.00000000e+00   7.06366657e+00   6.96838898e+00   6.96838898e+00   2.06119806e+00   7.11416365e+00   2.00621616e+00   6.99999881e+00   6.99999881e+00   
807     8.07335424e-08   2.66614393e+00   2.00000000e+00   2.00000000e+00   7.07270884e+00   6.96859249e+00   6.96859249e+00   2.06161474e+00   7.13633472e+00   2.00653433e+00   6.99999883e+00   6.99999883e+00   
808     8.07909302e-08   2.52267455e+00   2.00000000e+00   2.00000000e+00   7.07846745e+00   6.96876154e+00   6.96876154e+00   2.06193509e+00   7.15281998e+00   2.00646843e+00   6.99999884e+00   6.99999884e+00   
809     8.08413058e-08   2.39673544e+00   2.00000000e+00   2.00000000e+00   7.08228528e+00   6.96890924e+00   6.96890924e+00   2.06216633e+00   7.16571695e+00   2.00624795e+00   6.99999885e+00   6.99999885e+00   
810     8.08916815e-08   2.27079634e+00   2.00000000e+00   2.00000000e+00   7.08508697e+00   6.96905625e+00   6.96905625e+00   2.06234083e+00   7.17743926e+00   2.00595062e+00   6.99999887e+00   6.99999887e+00   
811     8.09287129e-08   2.17821775e+00   2.00000000e+00   2.00000000e+00   7.08658085e+00   6.96916393e+00   6.96916393e+00   2.06243674e+00   7.18543149e+00   2.00570039e+00   6.99999887e+00   6.99999887e+00   
812     8.10000000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08784123e+00   6.96936986e+00   6.96936986e+00   2.06251062e+00   7.19916338e+00   2.00520661e+00   6.99999889e+00   6.99999889e+00   
813     8.10400000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08858081e+00   6.96948497e+00   6.96948497e+00   2.06254393e+00   7.20796114e+00   2.00511343e+00   6.99999890e+00   6.99999890e+00   
814     8.10425000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08861637e+00   6.96949216e+00   6.96949216e+00   2.06254598e+00   7.20851394e+00   2.00510814e+00   6.99999890e+00   6.99999890e+00   
815     8.10475000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08867164e+00   6.96950654e+00   6.96950654e+00   2.06254996e+00   7.20960780e+00   2.00509626e+00   6.99999890e+00   6.99999890e+00   
816     8.10575000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08872673e+00   6.96953527e+00   6.96953527e+00   2.06255719e+00   7.21175034e+00   2.00506766e+00   6.99999890e+00   6.99999890e+00   
817     8.10775000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08861508e+00   6.96959262e+00   6.96959262e+00   2.06256770e+00   7.21587926e+00   2.00499654e+00   6.99999891e+00   6.99999891e+00   
818     8.11175000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.08742690e+00   6.96970690e+00   6.96970690e+00   2.06257111e+00   7.22376536e+00   2.00484007e+00   6.99999892e+00   6.99999892e+00   
819     8.11975000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.07991910e+00   6.96993375e+00   6.96993375e+00   2.06253547e+00   7.23949676e+00   2.00462898e+00   6.99999893e+00   6.99999893e+00   
820     8.12695000e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.07046280e+00   6.97013654e+00   6.97013654e+00   2.06237820e+00   7.24912424e+00   2.00405178e+00   6.99999895e+00   6.99999895e+00   
821     8.13029081e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.06632748e+00   6.97023034e+00   6.97023034e+00   2.06223903e+00   7.25025519e+00   2.00343383e+00   6.99999896e+00   6.99999896e+00   
822     8.13363163e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.06243441e+00   6.97032384e+00   6.97032384e+00   2.06201507e+00   7.24880772e+00   2.00262104e+00   6.99999896e+00   6.99999896e+00   
823     8.13657077e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05918720e+00   6.97040588e+00   6.97040588e+00   2.06174556e+00   7.24574422e+00   2.00180599e+00   6.99999897e+00   6.99999897e+00   
824     8.13950992e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05610862e+00   6.97048769e+00   6.97048769e+00   2.06141235e+00   7.24198995e+00   2.00104230e+00   6.99999897e+00   6.99999897e+00   
825     8.14126479e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05432868e+00   6.97053645e+00   6.97053645e+00   2.06119458e+00   7.23977574e+00   2.00063866e+00   6.99999898e+00   6.99999898e+00   
826     8.14301967e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05260513e+00   6.97058514e+00   6.97058514e+00   2.06096129e+00   7.23758764e+00   2.00028177e+00   6.99999898e+00   6.99999898e+00   
827     8.14446320e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05122450e+00   6.97062513e+00   6.97062513e+00   2.06076050e+00   7.23580494e+00   2.00001691e+00   6.99999898e+00   6.99999898e+00   
828     8.14515326e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.05057290e+00   6.97064424e+00   6.97064424e+00   2.06066265e+00   7.23495665e+00   1.99989655e+00   6.99999898e+00   6.99999898e+00   
829     8.14584331e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04992957e+00   6.97066333e+00   6.97066333e+00   2.06056309e+00   7.23411220e+00   1.99978217e+00   6.99999899e+00   6.99999899e+00   
830     8.14653337e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04929441e+00   6.97068241e+00   6.97068241e+00   2.06046195e+00   7.23327157e+00   1.99967347e+00   6.99999899e+00   6.99999899e+00   
831     8.14791348e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04804284e+00   6.97072054e+00   6.97072054e+00   2.06025642e+00   7.23159908e+00   1.99946856e+00   6.99999899e+00   6.99999899e+00   
832     8.14915558e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04695378e+00   6.97075480e+00   6.97075480e+00   2.06006566e+00   7.23011140e+00   1.99930770e+00   6.99999899e+00   6.99999899e+00   
833     8.15039768e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04588938e+00   6.97078903e+00   6.97078903e+00   2.05987188e+00   7.22863543e+00   1.99916100e+00   6.99999899e+00   6.99999899e+00   
834     8.15163978e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04484908e+00   6.97082321e+00   6.97082321e+00   2.05967556e+00   7.22717098e+00   1.99902732e+00   6.99999900e+00   6.99999900e+00   
835     8.15412398e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04282300e+00   6.97089148e+00   6.97089148e+00   2.05927841e+00   7.22426849e+00   1.99878719e+00   6.99999900e+00   6.99999900e+00   
836     8.15635976e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.04110655e+00   6.97095273e+00   6.97095273e+00   2.05891426e+00   7.22170861e+00   1.99861982e+00   6.99999901e+00   6.99999901e+00   
837     8.15859554e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.03945883e+00   6.97101385e+00   6.97101385e+00   2.05854811e+00   7.21918326e+00   1.99847893e+00   6.99999901e+00   6.99999901e+00   
838     8.16083132e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.03787708e+00   6.97107485e+00   6.97107485e+00   2.05818116e+00   7.21669167e+00   1.99836091e+00   6.99999901e+00   6.99999901e+00   
839     8.16530288e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.03485941e+00   6.97119655e+00   6.97119655e+00   2.05744836e+00   7.21178520e+00   1.99816890e+00   6.99999902e+00   6.99999902e+00   
840     8.16932729e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.03242198e+00   6.97130547e+00   6.97130547e+00   2.05679527e+00   7.20752003e+00   1.99806827e+00   6.99999903e+00   6.99999903e+00   
841     8.17335169e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.03015485e+00   6.97141398e+00   6.97141398e+00   2.05615061e+00   7.20335281e+00   1.99800030e+00   6.99999904e+00   6.99999904e+00   
842     8.17737610e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.02804613e+00   6.97152208e+00   6.97152208e+00   2.05551570e+00   7.19928053e+00   1.99795760e+00   6.99999904e+00   6.99999904e+00   
843     8.18542491e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.02416466e+00   6.97173733e+00   6.97173733e+00   2.05427129e+00   7.19134936e+00   1.99791456e+00   6.99999906e+00   6.99999906e+00   
844     8.19347372e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.02100541e+00   6.97195029e+00   6.97195029e+00   2.05308893e+00   7.18390924e+00   1.99793979e+00   6.99999907e+00   6.99999907e+00   
845     8.20152253e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.01825902e+00   6.97216164e+00   6.97216164e+00   2.05195071e+00   7.17678981e+00   1.99798583e+00   6.99999908e+00   6.99999908e+00   
846     8.21762015e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.01403618e+00   6.97257805e+00   6.97257805e+00   2.04983501e+00   7.16370791e+00   1.99810934e+00   6.99999911e+00   6.99999911e+00   
847     8.23371777e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.01078973e+00   6.97298824e+00   6.97298824e+00   2.04786710e+00   7.15167777e+00   1.99824094e+00   6.99999913e+00   6.99999913e+00   
848     8.26591300e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00673590e+00   6.97378451e+00   6.97378451e+00   2.04441281e+00   7.13110744e+00   1.99848272e+00   6.99999917e+00   6.99999917e+00   
849     8.29810824e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00420501e+00   6.97455734e+00   6.97455734e+00   2.04136219e+00   7.11346438e+00   1.99869308e+00   6.99999921e+00   6.99999921e+00   
850     8.33030348e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00262500e+00   6.97530743e+00   6.97530743e+00   2.03864718e+00   7.09827526e+00   1.99887251e+00   6.99999925e+00   6.99999925e+00   
851     8.39469396e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00069599e+00   6.97675657e+00   6.97675657e+00   2.03385084e+00   7.07250541e+00   1.99917250e+00   6.99999931e+00   6.99999931e+00   
852     8.43949517e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00037874e+00   6.97769944e+00   6.97769944e+00   2.03119336e+00   7.05962085e+00   1.99931206e+00   6.99999935e+00   6.99999935e+00   
853     8.47981626e-08   2.00000000e+00   2.00000000e+00   2.00000000e+00   7.00021594e+00   6.97851696e+00   6.97851696e+00   2.02903922e+00   7.04976557e+00   1.99941550e+00   6.99999938e+00   6.99999938e+00   
