Index      TIME           V(OUT)           V(IN)           V(1)
4024    1.8065121440e-05   4.8056853514e+00   4.9819321095e+00   5.0000000000e+00   
4025    1.8065236734e-05   4.8057363831e+00   4.9836216228e+00   5.0000000000e+00   
4026    1.8065352027e-05   4.8057791516e+00   4.9851540619e+00   5.0000000000e+00   
4027    1.8065467321e-05   4.8058151413e+00   4.9865438427e+00   5.0000000000e+00   
4028    1.8065582615e-05   4.8058455526e+00   4.9878040967e+00   5.0000000000e+00   
4029    1.8065697909e-05   4.8058713584e+00   4.9889467776e+00   5.0000000000e+00   
4030    1.8065813203e-05   4.8058933486e+00   4.9899827601e+00   5.0000000000e+00   
4031    1.8065928497e-05   4.8059121662e+00   4.9909219325e+00   5.0000000000e+00   
4032    1.8066043790e-05   4.8059283356e+00   4.9917732821e+00   5.0000000000e+00   
4033    1.8066159084e-05   4.8059422856e+00   4.9925449742e+00   5.0000000000e+00   
4034    1.8066274378e-05   4.8059543681e+00   4.9932444244e+00   5.0000000000e+00   
4035    1.8066389672e-05   4.8059648726e+00   4.9938783659e+00   5.0000000000e+00   
4036    1.8066504966e-05   4.8059740380e+00   4.9944529103e+00   5.0000000000e+00   
4037    1.8066620259e-05   4.8059820622e+00   4.9949736041e+00   5.0000000000e+00   
4038    1.8066735553e-05   4.8059891098e+00   4.9954454795e+00   5.0000000000e+00   
4039    1.8066850847e-05   4.8059953181e+00   4.9958731017e+00   5.0000000000e+00   
4040    1.8066966141e-05   4.8060008024e+00   4.9962606114e+00   5.0000000000e+00   
4041    1.8067081435e-05   4.8060056594e+00   4.9966117637e+00   5.0000000000e+00   
4042    1.8067196729e-05   4.8060099710e+00   4.9969299639e+00   5.0000000000e+00   
4043    1.8067312022e-05   4.8060138067e+00   4.9972182993e+00   5.0000000000e+00   
4044    1.8067427316e-05   4.8060172257e+00   4.9974795692e+00   5.0000000000e+00   
4045    1.8067542610e-05   4.8060202787e+00   4.9977163112e+00   5.0000000000e+00   
4046    1.8067657904e-05   4.8060230093e+00   4.9979308256e+00   5.0000000000e+00   
4047    1.8067773198e-05   4.8060254549e+00   4.9981251973e+00   5.0000000000e+00   
4048    1.8067888492e-05   4.8060276482e+00   4.9983013163e+00   5.0000000000e+00   
4049    1.8068003785e-05   4.8060296175e+00   4.9984608953e+00   5.0000000000e+00   
4050    1.8068234373e-05   4.8060328361e+00   4.9987252482e+00   5.0000000000e+00   
4051    1.8068464961e-05   4.8060354733e+00   4.9989442033e+00   5.0000000000e+00   
4052    1.8068695548e-05   4.8060376385e+00   4.9991255547e+00   5.0000000000e+00   
4053    1.8068926136e-05   4.8060394193e+00   4.9992757588e+00   5.0000000000e+00   
4054    1.8069156724e-05   4.8060408859e+00   4.9994001643e+00   5.0000000000e+00   
4055    1.8069387311e-05   4.8060420951e+00   4.9995032015e+00   5.0000000000e+00   
4056    1.8069617899e-05   4.8060430929e+00   4.9995885403e+00   5.0000000000e+00   
4057    1.8069848487e-05   4.8060439170e+00   4.9996592204e+00   5.0000000000e+00   
4058    1.8070079074e-05   4.8060445978e+00   4.9997177596e+00   5.0000000000e+00   
4059    1.8070309662e-05   4.8060451607e+00   4.9997662431e+00   5.0000000000e+00   
4060    1.8070540250e-05   4.8060456261e+00   4.9998063983e+00   5.0000000000e+00   
4061    1.8071001425e-05   4.8060462829e+00   4.9998631621e+00   5.0000000000e+00   
4062    1.8071462600e-05   4.8060467465e+00   4.9999032829e+00   5.0000000000e+00   
4063    1.8071923776e-05   4.8060470739e+00   4.9999316404e+00   5.0000000000e+00   
4064    1.8072384951e-05   4.8060473051e+00   4.9999516835e+00   5.0000000000e+00   
4065    1.8073307302e-05   4.8060475577e+00   4.9999735926e+00   5.0000000000e+00   
4066    1.8074229652e-05   4.8060476958e+00   4.9999855671e+00   5.0000000000e+00   
4067    1.8075152003e-05   4.8060477712e+00   4.9999921117e+00   5.0000000000e+00   
4068    1.8076996704e-05   4.8060478279e+00   4.9999970337e+00   5.0000000000e+00   
4069    1.8078841406e-05   4.8060478492e+00   4.9999988846e+00   5.0000000000e+00   
4070    1.8082530808e-05   4.8060478591e+00   4.9999997417e+00   5.0000000000e+00   
4071    1.8089909614e-05   4.8060478617e+00   4.9999999662e+00   5.0000000000e+00   
4072    1.8104667224e-05   4.8060478620e+00   4.9999999976e+00   5.0000000000e+00   
4073    1.8134182445e-05   4.8060478621e+00   4.9999999999e+00   5.0000000000e+00   
4074    1.8193212888e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4075    1.8311273772e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4076    1.8547395541e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4077    1.8848395541e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4078    1.9149395541e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4079    1.9450395541e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4080    1.9560000000e-05   4.8060478621e+00   5.0000000000e+00   5.0000000000e+00   
4081    1.9560025000e-05   4.8060194051e+00   4.9994224344e+00   4.9750000000e+00   
4082    1.9560032248e-05   4.8060084285e+00   4.9992074673e+00   4.9677518795e+00   
4083    1.9560039496e-05   4.8059946417e+00   4.9989455128e+00   4.9605037591e+00   
4084    1.9560045925e-05   4.8059802353e+00   4.9986764713e+00   4.9540747495e+00   
4085    1.9560052354e-05   4.8059637359e+00   4.9983709867e+00   4.9476457400e+00   
4086    1.9560058783e-05   4.8059452552e+00   4.9980292961e+00   4.9412167304e+00   
4087    1.9560065212e-05   4.8059249176e+00   4.9976516315e+00   4.9347877209e+00   
4088    1.9560071641e-05   4.8059028519e+00   4.9972382220e+00   4.9283587113e+00   
4089    1.9560078070e-05   4.8058791867e+00   4.9967892945e+00   4.9219297018e+00   
4090    1.9560084499e-05   4.8058540479e+00   4.9963050736e+00   4.9155006922e+00   
4091    1.9560090928e-05   4.8058275569e+00   4.9957857821e+00   4.9090716827e+00   
4092    1.9560097357e-05   4.8057998300e+00   4.9952316407e+00   4.9026426731e+00   
4093    1.9560110215e-05   4.8057402782e+00   4.9939856962e+00   4.8897846540e+00   
4094    1.9560123073e-05   4.8056773909e+00   4.9926037994e+00   4.8769266349e+00   
4095    1.9560135931e-05   4.8056118528e+00   4.9910876324e+00   4.8640686158e+00   
4096    1.9560148789e-05   4.8055442770e+00   4.9894388513e+00   4.8512105967e+00   
4097    1.9560161647e-05   4.8054752113e+00   4.9876590864e+00   4.8383525777e+00   
4098    1.9560174505e-05   4.8054051437e+00   4.9857499434e+00   4.8254945586e+00   
4099    1.9560187363e-05   4.8053345081e+00   4.9837130040e+00   4.8126365395e+00   
4100    1.9560213079e-05   4.8051937234e+00   4.9791402305e+00   4.7869205013e+00   
4101    1.9560238796e-05   4.8050555788e+00   4.9740805025e+00   4.7612044631e+00   
4102    1.9560264512e-05   4.8049217317e+00   4.9685454283e+00   4.7354884249e+00   
4103    1.9560290228e-05   4.8047934313e+00   4.9625462990e+00   4.7097723867e+00   
4104    1.9560315944e-05   4.8046715918e+00   4.9560941019e+00   4.6840563485e+00   
4105    1.9560367376e-05   4.8044575286e+00   4.9414608904e+00   4.6326242721e+00   
4106    1.9560418808e-05   4.8042742147e+00   4.9251780742e+00   4.5811921957e+00   
4107    1.9560470240e-05   4.8041211388e+00   4.9073209563e+00   4.5297601193e+00   
4108    1.9560573104e-05   4.8039218862e+00   4.8658570012e+00   4.4268959666e+00   
4109    1.9560675968e-05   4.8038100238e+00   4.8191406220e+00   4.3240318138e+00   
4110    1.9560778832e-05   4.8037664434e+00   4.7676246192e+00   4.2211676610e+00   
4111    1.9560881696e-05   4.8037741667e+00   4.7117216435e+00   4.1183035083e+00   
4112    1.9560984561e-05   4.8038188993e+00   4.6518080239e+00   4.0154393555e+00   
4113    1.9561087425e-05   4.8038890197e+00   4.5882271571e+00   3.9125752027e+00   
4114    1.9561293153e-05   4.8040815351e+00   4.4487095320e+00   3.7068468972e+00   
4115    1.9561498881e-05   4.8042810347e+00   4.2987747090e+00   3.5011185916e+00   
4116    1.9561704610e-05   4.8044628306e+00   4.1400545166e+00   3.2953902861e+00   
4117    1.9561910338e-05   4.8043281122e+00   3.9628812275e+00   3.0896619806e+00   
4118    1.9561997997e-05   4.8038691710e+00   3.8758461400e+00   3.0020033447e+00   
4119    1.9562073765e-05   4.8032493929e+00   3.7915716976e+00   2.9262346026e+00   
4120    1.9562149534e-05   4.8027313193e+00   3.7032744887e+00   2.8504658605e+00   
4121    1.9562225303e-05   4.8026455615e+00   3.6182872199e+00   2.7746971185e+00   
4122    1.9562284152e-05   4.8028127536e+00   3.5550240635e+00   2.7158476587e+00   
4123    1.9562343002e-05   4.8031054120e+00   3.4938575105e+00   2.6569981990e+00   
4124    1.9562460701e-05   4.8037947857e+00   3.3751119996e+00   2.5392992795e+00   
4125    1.9562578400e-05   4.8046912810e+00   3.2579209766e+00   2.4216003600e+00   
4126    1.9562696099e-05   4.8058846475e+00   3.1410176321e+00   2.3039014405e+00   
4127    1.9562794414e-05   4.8071591857e+00   3.0435586696e+00   2.2055864812e+00   
4128    1.9562892728e-05   4.8087302014e+00   2.9463322337e+00   2.1072715220e+00   
4129    1.9562971083e-05   4.8101870680e+00   2.8690152652e+00   2.0289171193e+00   
4130    1.9563049437e-05   4.8118453047e+00   2.7918844040e+00   1.9505627166e+00   
4131    1.9563113345e-05   4.8133381419e+00   2.7291088409e+00   1.8866552074e+00   
4132    1.9563177252e-05   4.8149696901e+00   2.6664750432e+00   1.8227476982e+00   
4133    1.9563225755e-05   4.8162939169e+00   2.6190256780e+00   1.7742451523e+00   
4134    1.9563252697e-05   4.8170590924e+00   2.5926963683e+00   1.7473027943e+00   
4135    1.9563266286e-05   4.8174530717e+00   2.5794241506e+00   1.7337140367e+00   
4136    1.9563275489e-05   4.8177236749e+00   2.5704389257e+00   1.7245109885e+00   
4137    1.9563284692e-05   4.8179980490e+00   2.5614571971e+00   1.7153079402e+00   
4138    1.9563293895e-05   4.8182761723e+00   2.5524789805e+00   1.7061048920e+00   
4139    1.9563312301e-05   4.8188465171e+00   2.5345366143e+00   1.6876987955e+00   
4140    1.9563330707e-05   4.8194308531e+00   2.5166082924e+00   1.6692926990e+00   
4141    1.9563349113e-05   4.8200291723e+00   2.4986941373e+00   1.6508866026e+00   
4142    1.9563367519e-05   4.8206415248e+00   2.4807942764e+00   1.6324805061e+00   
4143    1.9563385926e-05   4.8212680136e+00   2.4629088346e+00   1.6140744096e+00   
4144    1.9563404332e-05   4.8219087934e+00   2.4450379338e+00   1.5956683131e+00   
4145    1.9563422738e-05   4.8225640701e+00   2.4271816908e+00   1.5772622166e+00   
4146    1.9563433548e-05   4.8229542981e+00   2.4166992455e+00   1.5664517925e+00   
4147    1.9563444359e-05   4.8233499257e+00   2.4062219689e+00   1.5556413685e+00   
4148    1.9563453117e-05   4.8236740808e+00   2.3977368305e+00   1.5468829339e+00   
4149    1.9563461876e-05   4.8240018812e+00   2.3892551149e+00   1.5381244993e+00   
4150    1.9563470634e-05   4.8243333524e+00   2.3807768295e+00   1.5293660647e+00   
4151    1.9563488151e-05   4.8250101973e+00   2.3638341306e+00   1.5118491956e+00   
4152    1.9563505668e-05   4.8257014844e+00   2.3469050732e+00   1.4943323264e+00   
4153    1.9563523185e-05   4.8264077554e+00   2.3299897078e+00   1.4768154573e+00   
4154    1.9563540701e-05   4.8271295556e+00   2.3130880473e+00   1.4592985882e+00   
4155    1.9563558218e-05   4.8278674629e+00   2.2962000672e+00   1.4417817190e+00   
4156    1.9563593252e-05   4.8294032727e+00   2.2624793628e+00   1.4067479807e+00   
4157    1.9563628286e-05   4.8310078170e+00   2.2288107495e+00   1.3717142424e+00   
4158    1.9563663319e-05   4.8326895169e+00   2.1951918037e+00   1.3366805041e+00   
4159    1.9563698353e-05   4.8344578346e+00   2.1616178823e+00   1.3016467658e+00   
4160    1.9563733387e-05   4.8363242212e+00   2.1280809477e+00   1.2666130275e+00   
4161    1.9563768421e-05   4.8383031675e+00   2.0945674339e+00   1.2315792892e+00   
4162    1.9563803454e-05   4.8404138579e+00   2.0610543900e+00   1.1965455509e+00   
4163    1.9563838488e-05   4.8426831264e+00   2.0275020659e+00   1.1615118126e+00   
4164    1.9563873522e-05   4.8451512862e+00   1.9938383907e+00   1.1264780743e+00   
4165    1.9563908556e-05   4.8478851177e+00   1.9599223610e+00   1.0914443360e+00   
4166    1.9563943589e-05   4.8510124554e+00   1.9254407726e+00   1.0564105977e+00   
4167    1.9563978623e-05   4.8548498490e+00   1.8895031507e+00   1.0213768594e+00   
4168    1.9564006691e-05   4.8589307503e+00   1.8580321003e+00   9.9330904494e-01   
4169    1.9564026764e-05   4.8624013918e+00   1.8341913974e+00   9.7323562146e-01   
4170    1.9564046838e-05   4.8659717139e+00   1.8106465944e+00   9.5316219798e-01   
4171    1.9564061473e-05   4.8685633589e+00   1.7935360374e+00   9.3852670191e-01   
4172    1.9564090744e-05   4.8735934960e+00   1.7595088755e+00   9.0925570977e-01   
4173    1.9564120015e-05   4.8785387525e+00   1.7256683332e+00   8.7998471763e-01   
4174    1.9564178557e-05   4.8884152679e+00   1.6586768929e+00   8.2144273335e-01   
4175    1.9564217813e-05   4.8953118097e+00   1.6139435169e+00   7.8218691883e-01   
4176    1.9564257069e-05   4.9024762593e+00   1.5691680185e+00   7.4293110431e-01   
4177    1.9564286693e-05   4.9081374007e+00   1.5352493090e+00   7.1330663553e-01   
4178    1.9564316318e-05   4.9140558663e+00   1.5012189660e+00   6.8368216674e-01   
4179    1.9564345942e-05   4.9202774927e+00   1.4670865877e+00   6.5405769795e-01   
4180    1.9564360755e-05   4.9235302679e+00   1.4499652036e+00   6.3924546356e-01   
4181    1.9564364600e-05   4.9243896495e+00   1.4455140608e+00   6.3540013180e-01   
4182    1.9564367035e-05   4.9249389676e+00   1.4426927214e+00   6.3296549573e-01   
4183    1.9564368743e-05   4.9253267981e+00   1.4407119379e+00   6.3125699194e-01   
4184    1.9564369872e-05   4.9255840173e+00   1.4394022954e+00   6.3012762300e-01   
4185    1.9564371002e-05   4.9258418194e+00   1.4380923490e+00   6.2899825405e-01   
4186    1.9564371915e-05   4.9260506529e+00   1.4370325145e+00   6.2808462103e-01   
4187    1.9564372829e-05   4.9262596848e+00   1.4359725451e+00   6.2717098801e-01   
4188    1.9564374656e-05   4.9266781030e+00   1.4338522271e+00   6.2534372197e-01   
4189    1.9564376484e-05   4.9270964799e+00   1.4317317532e+00   6.2351645592e-01   
4190    1.9564378311e-05   4.9275145063e+00   1.4296109800e+00   6.2168918988e-01   
4191    1.9564381965e-05   4.9283477032e+00   1.4253685942e+00   6.1803465779e-01   
4192    1.9564385051e-05   4.9290483429e+00   1.4217857947e+00   6.1494899337e-01   
4193    1.9564388137e-05   4.9297456102e+00   1.4182018314e+00   6.1186332896e-01   
4194    1.9564394308e-05   4.9311252741e+00   1.4110320890e+00   6.0569200012e-01   
4195    1.9564398880e-05   4.9321385175e+00   1.4057171308e+00   6.0111950488e-01   
4196    1.9564403453e-05   4.9331425568e+00   1.4003994599e+00   5.9654700964e-01   
4197    1.9564412598e-05   4.9351160203e+00   1.3897613343e+00   5.8740201916e-01   
4198    1.9564419089e-05   4.9364989409e+00   1.3822036596e+00   5.8091106806e-01   
4199    1.9564425580e-05   4.9378645109e+00   1.3746408545e+00   5.7442011697e-01   
4200    1.9564432071e-05   4.9392134641e+00   1.3670733596e+00   5.6792916587e-01   
4201    1.9564440614e-05   4.9409624554e+00   1.3571080013e+00   5.5938564031e-01   
4202    1.9564449158e-05   4.9426865338e+00   1.3471345790e+00   5.5084211474e-01   
4203    1.9564457701e-05   4.9443870777e+00   1.3371530472e+00   5.4229858917e-01   
4204    1.9564464654e-05   4.9457560271e+00   1.3290220067e+00   5.3534552319e-01   
4205    1.9564471608e-05   4.9471105846e+00   1.3208859306e+00   5.2839245720e-01   
4206    1.9564474742e-05   4.9477184726e+00   1.3172215338e+00   5.2525800846e-01   
4207    1.9564476052e-05   4.9479720143e+00   1.3156950318e+00   5.2394819712e-01   
4208    1.9564477362e-05   4.9482250175e+00   1.3141712265e+00   5.2263838578e-01   
4209    1.9564478503e-05   4.9484450796e+00   1.3128453317e+00   5.2149696522e-01   
4210    1.9564479644e-05   4.9486647245e+00   1.3115211079e+00   5.2035554467e-01   
4211    1.9564480786e-05   4.9488839564e+00   1.3101985142e+00   5.1921412411e-01   
4212    1.9564483069e-05   4.9493207828e+00   1.3075576764e+00   5.1693128300e-01   
4213    1.9564485352e-05   4.9497561059e+00   1.3049236471e+00   5.1464844188e-01   
4214    1.9564489917e-05   4.9506211041e+00   1.2996740166e+00   5.1008275965e-01   
4215    1.9564499049e-05   4.9523319806e+00   1.2892513681e+00   5.0095139519e-01   
4216    1.9564517311e-05   4.9556902052e+00   1.2687017074e+00   4.8268866627e-01   
4217    1.9564553837e-05   4.9621876156e+00   1.2286588402e+00   4.4616320844e-01   
4218    1.9564590362e-05   4.9683910903e+00   1.1898316445e+00   4.0963775060e-01   
4219    1.9564626888e-05   4.9740540617e+00   1.1520617171e+00   3.7311229276e-01   
4220    1.9564654900e-05   4.9780021660e+00   1.1237393509e+00   3.4510020691e-01   
4221    1.9564682912e-05   4.9814901179e+00   1.0959222182e+00   3.1708812107e-01   
4222    1.9564738936e-05   4.9862491617e+00   1.0415821308e+00   2.6106394937e-01   
4223    1.9564794960e-05   4.9880498742e+00   9.8872925781e-01   2.0503977767e-01   
4224    1.9564850984e-05   4.9862753981e+00   9.3636684136e-01   1.4901560597e-01   
4225    1.9564907009e-05   4.9803755155e+00   8.8375628921e-01   9.2991434275e-02   
4226    1.9564963033e-05   4.9698085168e+00   8.3093352051e-01   3.6967262577e-02   
4227    1.9565000000e-05   4.9605036699e+00   7.9599026256e-01   -4.1868730705e-12  
4228    1.9565056024e-05   4.9407681552e+00   7.4643997079e-01   0.0000000000e+00   
4229    1.9565168073e-05   4.8762834025e+00   6.5899214892e-01   0.0000000000e+00   
4230    1.9565259282e-05   4.8020790680e+00   5.9476909635e-01   0.0000000000e+00   
4231    1.9565350491e-05   4.7012132760e+00   5.3788194789e-01   0.0000000000e+00   
4232    1.9565441701e-05   4.5642024329e+00   4.9598256744e-01   0.0000000000e+00   
4233    1.9565532910e-05   4.3792173415e+00   4.6802284917e-01   0.0000000000e+00   
4234    1.9565624120e-05   4.0968988053e+00   4.4816663368e-01   0.0000000000e+00   
4235    1.9565666493e-05   3.8583153589e+00   4.4277940935e-01   0.0000000000e+00   
4236    1.9565689441e-05   3.6491266269e+00   4.4233797914e-01   0.0000000000e+00   
4237    1.9565707690e-05   3.4660816097e+00   4.4259148080e-01   0.0000000000e+00   
4238    1.9565723679e-05   3.2980159284e+00   4.4309623790e-01   0.0000000000e+00   
