Index        TIME                V(1)                I(V1)       
3945     2.7085649537e-06    5.1254999268e+00   -5.1254999268e-01
3946     2.7091542407e-06    5.4398408018e+00   -5.4398408018e-01
3947     2.7097435277e-06    5.7467249185e+00   -5.7467249185e-01
3948     2.7103328148e-06    6.0457316100e+00   -6.0457316100e-01
3949     2.7109221018e-06    6.3364510076e+00   -6.3364510076e-01
3950     2.7115113888e-06    6.6184846025e+00   -6.6184846025e-01
3951     2.7121006758e-06    6.8914457921e+00   -6.8914457921e-01
3952     2.7126899629e-06    7.1549604101e+00   -7.1549604101e-01
3953     2.7132792499e-06    7.4086672390e+00   -7.4086672390e-01
3954     2.7138685369e-06    7.6522185059e+00   -7.6522185059e-01
3955     2.7144578239e-06    7.8852803583e+00   -7.8852803583e-01
3956     2.7150471110e-06    8.1075333228e+00   -8.1075333228e-01
3957     2.7156363980e-06    8.3186727420e+00   -8.3186727420e-01
3958     2.7162256850e-06    8.5184091929e+00   -8.5184091929e-01
3959     2.7168149720e-06    8.7064688831e+00   -8.7064688831e-01
3960     2.7174042591e-06    8.8825940266e+00   -8.8825940266e-01
3961     2.7179935461e-06    9.0465431967e+00   -9.0465431967e-01
3962     2.7185828331e-06    9.1980916570e+00   -9.1980916570e-01
3963     2.7191721201e-06    9.3370316699e+00   -9.3370316699e-01
3964     2.7197614072e-06    9.4631727810e+00   -9.4631727810e-01
3965     2.7203506942e-06    9.5763420799e+00   -9.5763420799e-01
3966     2.7209399812e-06    9.6763844379e+00   -9.6763844379e-01
3967     2.7215292682e-06    9.7631627202e+00   -9.7631627202e-01
3968     2.7221185553e-06    9.8365579739e+00   -9.8365579739e-01
3969     2.7227078423e-06    9.8964695911e+00   -9.8964695911e-01
3970     2.7232971293e-06    9.9428154470e+00   -9.9428154470e-01
3971     2.7238864163e-06    9.9755320120e+00   -9.9755320120e-01
3972     2.7244757034e-06    9.9945744395e+00   -9.9945744395e-01
3973     2.7250649904e-06    9.9999166266e+00   -9.9999166266e-01
3974     2.7256542774e-06    9.9915512505e+00   -9.9915512505e-01
3975     2.7262435644e-06    9.9694897782e+00   -9.9694897782e-01
3976     2.7268328515e-06    9.9337624507e+00   -9.9337624507e-01
3977     2.7274221385e-06    9.8844182421e+00   -9.8844182421e-01
3978     2.7280114255e-06    9.8215247916e+00   -9.8215247916e-01
3979     2.7286007125e-06    9.7451683118e+00   -9.7451683118e-01
3980     2.7291899996e-06    9.6554534694e+00   -9.6554534694e-01
3981     2.7297792866e-06    9.5525032428e+00   -9.5525032428e-01
3982     2.7303685736e-06    9.4364587528e+00   -9.4364587528e-01
3983     2.7309578606e-06    9.3074790695e+00   -9.3074790695e-01
3984     2.7315471477e-06    9.1657409939e+00   -9.1657409939e-01
3985     2.7321364347e-06    9.0114388163e+00   -9.0114388163e-01
3986     2.7327257217e-06    8.8447840488e+00   -8.8447840488e-01
3987     2.7333150087e-06    8.6660051367e+00   -8.6660051367e-01
3988     2.7339042958e-06    8.4753471441e+00   -8.4753471441e-01
3989     2.7344935828e-06    8.2730714191e+00   -8.2730714191e-01
3990     2.7350828698e-06    8.0594552344e+00   -8.0594552344e-01
3991     2.7356721568e-06    7.8347914085e+00   -7.8347914085e-01
3992     2.7362614439e-06    7.5993879032e+00   -7.5993879032e-01
3993     2.7368507309e-06    7.3535674019e+00   -7.3535674019e-01
3994     2.7374400179e-06    7.0976668677e+00   -7.0976668677e-01
3995     2.7380293049e-06    6.8320370805e+00   -6.8320370805e-01
3996     2.7386185920e-06    6.5570421573e+00   -6.5570421573e-01
3997     2.7392078790e-06    6.2730590521e+00   -6.2730590521e-01
3998     2.7397971660e-06    5.9804770399e+00   -5.9804770399e-01
3999     2.7403864530e-06    5.6796971826e+00   -5.6796971826e-01
4000     2.7409757401e-06    5.3711317795e+00   -5.3711317795e-01
4001     2.7415650271e-06    5.0552038023e+00   -5.0552038023e-01
4002     2.7421543141e-06    4.7323463146e+00   -4.7323463146e-01
4003     2.7427436011e-06    4.4030018793e+00   -4.4030018793e-01
4004     2.7433328882e-06    4.0676219510e+00   -4.0676219510e-01
4005     2.7439221752e-06    3.7266662576e+00   -3.7266662576e-01
4006     2.7445114622e-06    3.3806021704e+00   -3.3806021704e-01
4007     2.7451007492e-06    3.0299040627e+00   -3.0299040627e-01
4008     2.7456900363e-06    2.6750526602e+00   -2.6750526602e-01
4009     2.7462793233e-06    2.3165343818e+00   -2.3165343818e-01
4010     2.7468686103e-06    1.9548406728e+00   -1.9548406728e-01
4011     2.7474578973e-06    1.5904673312e+00   -1.5904673312e-01
4012     2.7480471844e-06    1.2239138283e+00   -1.2239138283e-01
4013     2.7486364714e-06    8.5568262376e-01   -8.5568262376e-02
4014     2.7492257584e-06    4.8627847710e-01   -4.8627847710e-02
4015     2.7498150454e-06    1.1620775558e-01   -1.1620775558e-02
4016     2.7504043325e-06   -2.5402225978e-01    2.5402225978e-02
4017     2.7509936195e-06   -6.2390406963e-01    6.2390406963e-02
4018     2.7515829065e-06   -9.9293065189e-01    9.9293065189e-02
4019     2.7521721936e-06   -1.3605961568e+00    1.3605961568e-01
4020     2.7527614806e-06   -1.7263966004e+00    1.7263966004e-01
4021     2.7533507676e-06   -2.0898305553e+00    2.0898305553e-01
4022     2.7539400546e-06   -2.4503998377e+00    2.4503998377e-01
4023     2.7545293417e-06   -2.8076101912e+00    2.8076101912e-01
4024     2.7551186287e-06   -3.1609719631e+00    3.1609719631e-01
4025     2.7557079157e-06   -3.5100007765e+00    3.5100007765e-01
4026     2.7562972027e-06   -3.8542181941e+00    3.8542181941e-01
4027     2.7568864898e-06   -4.1931523737e+00    4.1931523737e-01
4028     2.7574757768e-06   -4.5263387152e+00    4.5263387152e-01
4029     2.7580650638e-06   -4.8533204976e+00    4.8533204976e-01
4030     2.7586543508e-06   -5.1736495048e+00    5.1736495048e-01
4031     2.7592436379e-06   -5.4868866401e+00    5.4868866401e-01
4032     2.7598329249e-06   -5.7926025280e+00    5.7926025280e-01
4033     2.7604222119e-06   -6.0903781033e+00    6.0903781033e-01
4034     2.7610114989e-06   -6.3798051846e+00    6.3798051846e-01
4035     2.7616007860e-06   -6.6604870348e+00    6.6604870348e-01
4036     2.7621900730e-06   -6.9320389041e+00    6.9320389041e-01
4037     2.7627793600e-06   -7.1940885580e+00    7.1940885580e-01
4038     2.7633686470e-06   -7.4462767873e+00    7.4462767873e-01
4039     2.7639579341e-06   -7.6882579005e+00    7.6882579005e-01
4040     2.7645472211e-06   -7.9197001977e+00    7.9197001977e-01
4041     2.7651365081e-06   -8.1402864253e+00    8.1402864253e-01
4042     2.7657257951e-06   -8.3497142108e+00    8.3497142108e-01
4043     2.7663150822e-06   -8.5476964773e+00    8.5476964773e-01
4044     2.7669043692e-06   -8.7339618370e+00    8.7339618370e-01
4045     2.7674936562e-06   -8.9082549636e+00    8.9082549636e-01
4046     2.7680829432e-06   -9.0703369415e+00    9.0703369415e-01
4047     2.7686722303e-06   -9.2199855941e+00    9.2199855941e-01
4048     2.7692615173e-06   -9.3569957877e+00    9.3569957877e-01
4049     2.7698508043e-06   -9.4811797133e+00    9.4811797133e-01
4050     2.7704400913e-06   -9.5923671434e+00    9.5923671434e-01
4051     2.7710293784e-06   -9.6904056660e+00    9.6904056660e-01
4052     2.7716186654e-06   -9.7751608930e+00    9.7751608930e-01
4053     2.7722079524e-06   -9.8465166447e+00    9.8465166447e-01
4054     2.7727972394e-06   -9.9043751089e+00    9.9043751089e-01
4055     2.7733865265e-06   -9.9486569751e+00    9.9486569751e-01
4056     2.7739758135e-06   -9.9793015431e+00    9.9793015431e-01
4057     2.7745651005e-06   -9.9962668064e+00    9.9962668064e-01
4058     2.7751543875e-06   -9.9995295095e+00    9.9995295095e-01
4059     2.7757436746e-06   -9.9890851801e+00    9.9890851801e-01
4060     2.7763329616e-06   -9.9649481348e+00    9.9649481348e-01
4061     2.7769222486e-06   -9.9271514599e+00    9.9271514599e-01
4062     2.7775115356e-06   -9.8757469660e+00    9.8757469660e-01
4063     2.7781008227e-06   -9.8108051165e+00    9.8108051165e-01
4064     2.7786901097e-06   -9.7324149319e+00    9.7324149319e-01
4065     2.7792793967e-06   -9.6406838666e+00    9.6406838666e-01
4066     2.7798686837e-06   -9.5357376628e+00    9.5357376628e-01
4067     2.7804579708e-06   -9.4177201774e+00    9.4177201774e-01
4068     2.7810472578e-06   -9.2867931848e+00    9.2867931848e-01
4069     2.7816365448e-06   -9.1431361556e+00    9.1431361556e-01
4070     2.7822258318e-06   -8.9869460102e+00    8.9869460102e-01
4071     2.7828151189e-06   -8.8184368491e+00    8.8184368491e-01
4072     2.7834044059e-06   -8.6378396590e+00    8.6378396590e-01
4073     2.7839936929e-06   -8.4454019970e+00    8.4454019970e-01
4074     2.7845829799e-06   -8.2413876502e+00    8.2413876502e-01
4075     2.7851722670e-06   -8.0260762750e+00    8.0260762750e-01
4076     2.7857615540e-06   -7.7997630132e+00    7.7997630132e-01
4077     2.7863508410e-06   -7.5627580879e+00    7.5627580879e-01
4078     2.7869401280e-06   -7.3153863776e+00    7.3153863776e-01
4079     2.7875294151e-06   -7.0579869716e+00    7.0579869716e-01
4080     2.7881187021e-06   -6.7909127047e+00    6.7909127047e-01
4081     2.7887079891e-06   -6.5145296736e+00    6.5145296736e-01
4082     2.7892972761e-06   -6.2292167354e+00    6.2292167354e-01
4083     2.7898865632e-06   -5.9353649877e+00    5.9353649877e-01
4084     2.7904758502e-06   -5.6333772331e+00    5.6333772331e-01
4085     2.7910651372e-06   -5.3236674266e+00    5.3236674266e-01
4086     2.7916544242e-06   -5.0066601085e+00    5.0066601085e-01
4087     2.7922437113e-06   -4.6827898222e+00    4.6827898222e-01
4088     2.7928329983e-06   -4.3525005186e+00    4.3525005186e-01
4089     2.7934222853e-06   -4.0162449477e+00    4.0162449477e-01
4090     2.7940115723e-06   -3.6744840377e+00    3.6744840377e-01
4091     2.7946008594e-06   -3.3276862635e+00    3.3276862635e-01
4092     2.7951901464e-06   -2.9763270042e+00    2.9763270042e-01
4093     2.7957794334e-06   -2.6208878919e+00    2.6208878919e-01
4094     2.7963687204e-06   -2.2618561510e+00    2.2618561510e-01
4095     2.7969580075e-06   -1.8997239306e+00    1.8997239306e-01
4096     2.7975472945e-06   -1.5349876299e+00    1.5349876299e-01
4097     2.7981365815e-06   -1.1681472177e+00    1.1681472177e-01
4098     2.7987258685e-06   -7.9970554691e-01    7.9970554691e-02
4099     2.7993151556e-06   -4.3016766557e-01    4.3016766557e-02
4100     2.7999044426e-06   -6.0040124259e-02    6.0040124259e-03
4101     2.8004937296e-06    3.1016971812e-01   -3.1016971812e-02
4102     2.8010830167e-06    6.7995438984e-01   -6.7995438984e-02
4103     2.8016723037e-06    1.0488070020e+00   -1.0488070020e-01
4104     2.8022615907e-06    1.4162219434e+00   -1.4162219434e-01
4105     2.8028508777e-06    1.7816955734e+00   -1.7816955734e-01
4106     2.8034401648e-06    2.1447269125e+00   -2.1447269125e-01
4107     2.8040294518e-06    2.5048183292e+00   -2.5048183292e-01
4108     2.8046187388e-06    2.8614762217e+00   -2.8614762217e-01
4109     2.8052080258e-06    3.2142116948e+00   -3.2142116948e-01
4110     2.8057973129e-06    3.5625412302e+00   -3.5625412302e-01
4111     2.8063865999e-06    3.9059873490e+00   -3.9059873490e-01
4112     2.8069758869e-06    4.2440792663e+00   -4.2440792663e-01
4113     2.8075651739e-06    4.5763535366e+00   -4.5763535366e-01
4114     2.8081544610e-06    4.9023546890e+00   -4.9023546890e-01
4115     2.8087437480e-06    5.2216358517e+00   -5.2216358517e-01
4116     2.8093330350e-06    5.5337593644e+00   -5.5337593644e-01
4117     2.8099223220e-06    5.8382973782e+00   -5.8382973782e-01
4118     2.8105116091e-06    6.1348324422e+00   -6.1348324422e-01
4119     2.8111008961e-06    6.4229580758e+00   -6.4229580758e-01
4120     2.8116901831e-06    6.7022793255e+00   -6.7022793255e-01
4121     2.8122794701e-06    6.9724133069e+00   -6.9724133069e-01
4122     2.8128687572e-06    7.2329897290e+00   -7.2329897290e-01
4123     2.8134580442e-06    7.4836514019e+00   -7.4836514019e-01
4124     2.8140473312e-06    7.7240547269e+00   -7.7240547269e-01
4125     2.8146366182e-06    7.9538701668e+00   -7.9538701668e-01
4126     2.8152259053e-06    8.1727826979e+00   -8.1727826979e-01
4127     2.8158151923e-06    8.3804922421e+00   -8.3804922421e-01
4128     2.8164044793e-06    8.5767140777e+00   -8.5767140777e-01
4129     2.8169937663e-06    8.7611792303e+00   -8.7611792303e-01
4130     2.8175830534e-06    8.9336348409e+00   -8.9336348409e-01
4131     2.8181723404e-06    9.0938445130e+00   -9.0938445130e-01
4132     2.8187616274e-06    9.2415886362e+00   -9.2415886362e-01
4133     2.8193509144e-06    9.3766646878e+00   -9.3766646878e-01
4134     2.8199402015e-06    9.4988875098e+00   -9.4988875098e-01
4135     2.8205294885e-06    9.6080895631e+00   -9.6080895631e-01
4136     2.8211187755e-06    9.7041211571e+00   -9.7041211571e-01
4137     2.8217080625e-06    9.7868506548e+00   -9.7868506548e-01
4138     2.8222973496e-06    9.8561646532e+00   -9.8561646532e-01
4139     2.8228866366e-06    9.9119681389e+00   -9.9119681389e-01
4140     2.8234759236e-06    9.9541846183e+00   -9.9541846183e-01
4141     2.8240652106e-06    9.9827562225e+00   -9.9827562225e-01
4142     2.8246544977e-06    9.9976437864e+00   -9.9976437864e-01
4143     2.8252437847e-06    9.9988269025e+00   -9.9988269025e-01
4144     2.8258330717e-06    9.9863039492e+00   -9.9863039492e-01
4145     2.8264223587e-06    9.9600920925e+00   -9.9600920925e-01
4146     2.8270116458e-06    9.9202272627e+00   -9.9202272627e-01
4147     2.8276009328e-06    9.8667641053e+00   -9.8667641053e-01
4148     2.8281902198e-06    9.7997759058e+00   -9.7997759058e-01
4149     2.8287795068e-06    9.7193544896e+00   -9.7193544896e-01
4150     2.8293687939e-06    9.6256100957e+00   -9.6256100957e-01
4151     2.8299580809e-06    9.5186712258e+00   -9.5186712258e-01
4152     2.8305473679e-06    9.3986844684e+00   -9.3986844684e-01
4153     2.8311366549e-06    9.2658142974e+00   -9.2658142974e-01
4154     2.8317259420e-06    9.1202428470e+00   -9.1202428470e-01
4155     2.8323152290e-06    8.9621696617e+00   -8.9621696617e-01
4156     2.8329045160e-06    8.7918114234e+00   -8.7918114234e-01
4157     2.8334938030e-06    8.6094016534e+00   -8.6094016534e-01
4158     2.8340830901e-06    8.4151903933e+00   -8.4151903933e-01
4159     2.8346723771e-06    8.2094438616e+00   -8.2094438616e-01
4160     2.8352616641e-06    7.9924440889e+00   -7.9924440889e-01
4161     2.8358509511e-06    7.7644885317e+00   -7.7644885317e-01
4162     2.8364402382e-06    7.5258896639e+00   -7.5258896639e-01
4163     2.8370295252e-06    7.2769745493e+00   -7.2769745493e-01
4164     2.8376188122e-06    7.0180843927e+00   -7.0180843927e-01
4165     2.8382080992e-06    6.7495740723e+00   -6.7495740723e-01
4166     2.8387973863e-06    6.4718116534e+00   -6.4718116534e-01
4167     2.8393866733e-06    6.1851778838e+00   -6.1851778838e-01
4168     2.8399759603e-06    5.8900656718e+00   -5.8900656718e-01
4169     2.8405652473e-06    5.5868795478e+00   -5.5868795478e-01
4170     2.8411545344e-06    5.2760351094e+00   -5.2760351094e-01
4171     2.8417438214e-06    4.9579584522e+00   -4.9579584522e-01
4172     2.8423331084e-06    4.6330855855e+00   -4.6330855855e-01
4173     2.8429223954e-06    4.3018618345e+00   -4.3018618345e-01
4174     2.8435116825e-06    3.9647412300e+00   -3.9647412300e-01
4175     2.8441009695e-06    3.6221858860e+00   -3.6221858860e-01
4176     2.8446902565e-06    3.2746653665e+00   -3.2746653665e-01
4177     2.8452795435e-06    2.9226560413e+00   -2.9226560413e-01
4178     2.8458688306e-06    2.5666404334e+00   -2.5666404334e-01
4179     2.8464581176e-06    2.2071065576e+00   -2.2071065576e-01
4180     2.8470474046e-06    1.8445472513e+00   -1.8445472513e-01
4181     2.8476366916e-06    1.4794594991e+00   -1.4794594991e-01
4182     2.8482259787e-06    1.1123437515e+00   -1.1123437515e-01
4183     2.8488152657e-06    7.4370323897e-01   -7.4370323897e-02
4184     2.8494045527e-06    3.7404328204e-01   -3.7404328204e-02
4185     2.8499938398e-06    3.8705986460e-03   -3.8705986460e-04
4186     2.8505831268e-06   -3.6630739044e-01    3.6630739044e-02
4187     2.8511724138e-06   -7.3598325718e-01    7.3598325718e-02
4188     2.8517617008e-06   -1.1046502618e+00    1.1046502618e-01
4189     2.8523509879e-06   -1.4718030475e+00    1.4718030475e-01
4190     2.8529402749e-06   -1.8369383330e+00    1.8369383330e-01
4191     2.8535295619e-06   -2.1995556026e+00    2.1995556026e-01
4192     2.8541188489e-06   -2.5591577924e+00    2.5591577924e-01
4193     2.8547081360e-06   -2.9152519712e+00    2.9152519712e-01
4194     2.8552974230e-06   -3.2673500167e+00    3.2673500167e-01
4195     2.8558867100e-06   -3.6149692841e+00    3.6149692841e-01
4196     2.8564759970e-06   -3.9576332681e+00    3.9576332681e-01
4197     2.8570652841e-06   -4.2948722561e+00    4.2948722561e-01
4198     2.8576545711e-06   -4.6262239717e+00    4.6262239717e-01
4199     2.8582438581e-06   -4.9512342087e+00    4.9512342087e-01
4200     2.8588331451e-06   -5.2694574535e+00    5.2694574535e-01
4201     2.8594224322e-06   -5.5804574960e+00    5.5804574960e-01
4202     2.8600117192e-06   -5.8838080273e+00    5.8838080273e-01
4203     2.8606010062e-06   -6.1790932242e+00    6.1790932242e-01
4204     2.8611902932e-06   -6.4659083195e+00    6.4659083195e-01
4205     2.8617795803e-06   -6.7438601561e+00    6.7438601561e-01
4206     2.8623688673e-06   -7.0125677267e+00    7.0125677267e-01
4207     2.8629581543e-06   -7.2716626956e+00    7.2716626956e-01
4208     2.8635474413e-06   -7.5207899038e+00    7.5207899038e-01
4209     2.8641367284e-06   -7.7596078557e+00    7.7596078557e-01
4210     2.8647260154e-06   -7.9877891874e+00    7.9877891874e-01
4211     2.8653153024e-06   -8.2050211153e+00    8.2050211153e-01
4212     2.8659045894e-06   -8.4110058648e+00    8.4110058648e-01
4213     2.8664938765e-06   -8.6054610787e+00    8.6054610787e-01
4214     2.8670831635e-06   -8.7881202041e+00    8.7881202041e-01
4215     2.8676724505e-06   -8.9587328577e+00    8.9587328577e-01
