Index       TIME              V(1)              I(L1)             V(3)              V(2)              I(VS)      
1196     5.65535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37183277e-02   -8.44397702e-06
1197     5.66011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39194612e-02   -1.27278736e-05
1198     5.66488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41929464e-02   -1.69389114e-05
1199     5.66964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45369694e-02   -2.10788643e-05
1200     5.67440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49492779e-02   -2.51499441e-05
1201     5.67916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54273718e-02   -2.91546111e-05
1202     5.68392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59686928e-02   -3.30953833e-05
1203     5.68869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65707908e-02   -3.69746708e-05
1204     5.69345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72314518e-02   -4.07946473e-05
1205     5.69821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70290315e-02    1.33891949e-05
1206     5.70297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63441377e-02    4.35391484e-05
1207     5.70773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57362903e-02    3.84433434e-05
1208     5.71250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52048399e-02    3.34240006e-05
1209     5.71726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486577e-02    2.84800314e-05
1210     5.72202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43662270e-02    2.36099594e-05
1211     5.72678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40562269e-02    1.88125038e-05
1212     5.73154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38179949e-02    1.40870422e-05
1213     5.73630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36516320e-02    9.43371598e-06
1214     5.74107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35577925e-02    4.85321942e-06
1215     5.74583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373094e-02    3.46425811e-07
1216     5.75059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35908089e-02   -4.08599865e-06
1217     5.75535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37184145e-02   -8.44389012e-06
1218     5.76011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39195887e-02   -1.27277461e-05
1219     5.76488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41931101e-02   -1.69387478e-05
1220     5.76964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45371615e-02   -2.10786722e-05
1221     5.77440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49494882e-02   -2.51497338e-05
1222     5.77916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54275887e-02   -2.91543942e-05
1223     5.78392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59689046e-02   -3.30951716e-05
1224     5.78869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65709865e-02   -3.69744751e-05
1225     5.79345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72316222e-02   -4.07944769e-05
1226     5.79821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70291698e-02    1.33893332e-05
1227     5.80297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63442402e-02    4.35392509e-05
1228     5.80773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57363562e-02    3.84434092e-05
1229     5.81250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52048706e-02    3.34240312e-05
1230     5.81726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486571e-02    2.84800308e-05
1231     5.82202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43662014e-02    2.36099338e-05
1232     5.82678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40561851e-02    1.88124620e-05
1233     5.83154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38179480e-02    1.40869953e-05
1234     5.83630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36515922e-02    9.43367617e-06
1235     5.84107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35577718e-02    4.85319874e-06
1236     5.84583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373183e-02    3.46434692e-07
1237     5.85059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35908549e-02   -4.08595265e-06
1238     5.85535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37185014e-02   -8.44380323e-06
1239     5.86011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39197161e-02   -1.27276187e-05
1240     5.86488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41932737e-02   -1.69385842e-05
1241     5.86964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45373536e-02   -2.10784801e-05
1242     5.87440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49496986e-02   -2.51495235e-05
1243     5.87916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54278057e-02   -2.91541773e-05
1244     5.88392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59691163e-02   -3.30949598e-05
1245     5.88869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65711821e-02   -3.69742795e-05
1246     5.89345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72317925e-02   -4.07943066e-05
1247     5.89821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70293081e-02    1.33894716e-05
1248     5.90297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63443427e-02    4.35393534e-05
1249     5.90773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57364220e-02    3.84434751e-05
1250     5.91250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52049013e-02    3.34240619e-05
1251     5.91726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486565e-02    2.84800301e-05
1252     5.92202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43661757e-02    2.36099081e-05
1253     5.92678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40561434e-02    1.88124202e-05
1254     5.93154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38179011e-02    1.40869484e-05
1255     5.93630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36515524e-02    9.43363637e-06
1256     5.94107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35577511e-02    4.85317806e-06
1257     5.94583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373272e-02    3.46443573e-07
1258     5.95059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35909009e-02   -4.08590665e-06
1259     5.95535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37185883e-02   -8.44371633e-06
1260     5.96011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39198436e-02   -1.27274913e-05
1261     5.96488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41934374e-02   -1.69384205e-05
1262     5.96964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45375457e-02   -2.10782880e-05
1263     5.97440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49499089e-02   -2.51493132e-05
1264     5.97916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54280226e-02   -2.91539603e-05
1265     5.98392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59693281e-02   -3.30947481e-05
1266     5.98869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65713777e-02   -3.69740839e-05
1267     5.99345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72319629e-02   -4.07941362e-05
1268     5.99821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70294464e-02    1.33896099e-05
1269     6.00297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63444452e-02    4.35394559e-05
1270     6.00773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57364878e-02    3.84435409e-05
1271     6.01250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52049320e-02    3.34240926e-05
1272     6.01726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486558e-02    2.84800295e-05
1273     6.02202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43661501e-02    2.36098825e-05
1274     6.02678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40561016e-02    1.88123785e-05
1275     6.03154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38178542e-02    1.40869016e-05
1276     6.03630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36515126e-02    9.43359656e-06
1277     6.04107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35577304e-02    4.85315737e-06
1278     6.04583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373361e-02    3.46452454e-07
1279     6.05059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35909469e-02   -4.08586066e-06
1280     6.05535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37186752e-02   -8.44362943e-06
1281     6.06011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39199710e-02   -1.27273638e-05
1282     6.06488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41936010e-02   -1.69382569e-05
1283     6.06964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45377378e-02   -2.10780959e-05
1284     6.07440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49501192e-02   -2.51491029e-05
1285     6.07916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54282395e-02   -2.91537434e-05
1286     6.08392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59695399e-02   -3.30945363e-05
1287     6.08869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65715734e-02   -3.69738882e-05
1288     6.09345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72321332e-02   -4.07939659e-05
1289     6.09821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70295848e-02    1.33897482e-05
1290     6.10297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63445477e-02    4.35395584e-05
1291     6.10773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57365537e-02    3.84436067e-05
1292     6.11250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52049627e-02    3.34241233e-05
1293     6.11726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486552e-02    2.84800289e-05
1294     6.12202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43661245e-02    2.36098568e-05
1295     6.12678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40560598e-02    1.88123367e-05
1296     6.13154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38178073e-02    1.40868547e-05
1297     6.13630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36514728e-02    9.43355675e-06
1298     6.14107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35577098e-02    4.85313669e-06
1299     6.14583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373450e-02    3.46461336e-07
1300     6.15059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35909929e-02   -4.08581466e-06
1301     6.15535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37187621e-02   -8.44354254e-06
1302     6.16011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39200985e-02   -1.27272364e-05
1303     6.16488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41937646e-02   -1.69380932e-05
1304     6.16964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45379299e-02   -2.10779038e-05
1305     6.17440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49503295e-02   -2.51488926e-05
1306     6.17916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54284565e-02   -2.91535265e-05
1307     6.18392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59697516e-02   -3.30943246e-05
1308     6.18869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65717690e-02   -3.69736926e-05
1309     6.19345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72323036e-02   -4.07937956e-05
1310     6.19821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70297231e-02    1.33898865e-05
1311     6.20297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63446502e-02    4.35396609e-05
1312     6.20773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57366195e-02    3.84436725e-05
1313     6.21250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52049933e-02    3.34241540e-05
1314     6.21726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47486546e-02    2.84800282e-05
1315     6.22202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43660988e-02    2.36098312e-05
1316     6.22678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40560181e-02    1.88122949e-05
1317     6.23154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38177604e-02    1.40868078e-05
1318     6.23630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36514330e-02    9.43351694e-06
1319     6.24107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35576891e-02    4.85311601e-06
1320     6.24583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35373539e-02    3.46470217e-07
1321     6.25059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35910389e-02   -4.08576867e-06
1322     6.25535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37188490e-02   -8.44345564e-06
1323     6.26011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39202259e-02   -1.27271089e-05
1324     6.26488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.41939283e-02   -1.69379296e-05
1325     6.26964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45381219e-02   -2.10777117e-05
1326     6.27440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49505398e-02   -2.51486823e-05
1327     6.27916667e-03    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54286734e-02   -2.91533095e-05
1328     6.28392857e-03    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59699634e-02   -3.30941128e-05
1329     6.28869048e-03    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65719646e-02   -3.69734970e-05
1330     6.29345238e-03    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72324739e-02   -4.07936252e-05
1331     6.29821429e-03    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70298614e-02    1.33900248e-05
1332     6.30297619e-03    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63447527e-02    4.35397634e-05
1333     6.30773810e-03    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57366853e-02    3.84437384e-05
1334     6.31250000e-03    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52050240e-02    3.34241847e-05
1335     6.31726190e-03    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.46546357e-02    2.83860093e-05
1336     6.32202381e-03    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.42907700e-02    2.35345023e-05
1337     6.32678571e-03    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40072327e-02    1.87635095e-05
1338     6.33154762e-03    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38021613e-02    1.40712087e-05
1339     6.33630952e-03    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36727867e-02    9.45487073e-06
1340     6.34107143e-03    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.36156983e-02    4.91112526e-06
1341     6.34583333e-03    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.36273113e-02    4.36427627e-07
1342     6.35059524e-03    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.37043462e-02   -3.97246133e-06
1343     6.35535714e-03    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.38441940e-02   -8.31811066e-06
1344     6.36011905e-03    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.40451091e-02   -1.26022257e-05
1345     6.36488095e-03    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.43062330e-02   -1.68256249e-05
1346     6.36964286e-03    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.46274808e-02   -2.09883529e-05
1347     6.37440476e-03    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.50093411e-02   -2.50898810e-05
