Index       TIME              V(2)              V(3)       
434      3.04776223e-06    2.27605637e+00   -4.64345748e+00
435      3.05432484e-06    2.30416005e+00   -4.68302297e+00
436      3.06088745e-06    2.32834577e+00   -4.71462588e+00
437      3.06745006e-06    2.34858942e+00   -4.73820736e+00
438      3.07401268e-06    2.36483423e+00   -4.75373795e+00
439      3.08057529e-06    2.37704829e+00   -4.76118855e+00
440      3.08522151e-06    2.38323105e+00   -4.76156965e+00
441      3.08587777e-06    2.38394760e+00   -4.76129633e+00
442      3.08638079e-06    2.38446940e+00   -4.76103205e+00
443      3.08738682e-06    2.38544132e+00   -4.76036081e+00
444      3.08939889e-06    2.38709656e+00   -4.75844770e+00
445      3.09342301e-06    2.38923934e+00   -4.75233909e+00
446      3.10147127e-06    2.38896479e+00   -4.73101502e+00
447      3.10951952e-06    2.38257440e+00   -4.69759536e+00
448      3.11756778e-06    2.37009844e+00   -4.65216558e+00
449      3.12561603e-06    2.35156766e+00   -4.59484206e+00
450      3.13366429e-06    2.32702228e+00   -4.52577131e+00
451      3.14171254e-06    2.29652311e+00   -4.44512984e+00
452      3.14976079e-06    2.26014813e+00   -4.35312384e+00
453      3.15780905e-06    2.21800688e+00   -4.24998852e+00
454      3.16585730e-06    2.17019369e+00   -4.13598755e+00
455      3.17390556e-06    2.11682841e+00   -4.01141241e+00
456      3.18195381e-06    2.05804592e+00   -3.87658157e+00
457      3.19000207e-06    1.99400498e+00   -3.73183974e+00
458      3.19805032e-06    1.92487241e+00   -3.57755699e+00
459      3.20609858e-06    1.85081660e+00   -3.41412774e+00
460      3.21414683e-06    1.77202460e+00   -3.24196983e+00
461      3.22219509e-06    1.68869653e+00   -3.06152340e+00
462      3.23024334e-06    1.60106214e+00   -2.87324978e+00
