Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
1107    1.0536209474e-05   7.1123593360e-01   1.5282223817e+00   1.0000000000e+00   
1108    1.0536252536e-05   6.9276471575e-01   1.5172710146e+00   1.0000000000e+00   
1109    1.0536295597e-05   6.8325062635e-01   1.5057678056e+00   1.0000000000e+00   
1110    1.0536329687e-05   6.8371216536e-01   1.4960080335e+00   1.0000000000e+00   
1111    1.0536363777e-05   6.9262089451e-01   1.4857561154e+00   1.0000000000e+00   
1112    1.0536392544e-05   7.0669557372e-01   1.4768569516e+00   1.0000000000e+00   
1113    1.0536421312e-05   7.2776731716e-01   1.4678291825e+00   1.0000000000e+00   
1114    1.0536450079e-05   7.5632952440e-01   1.4587637467e+00   1.0000000000e+00   
1115    1.0536474788e-05   7.8671999678e-01   1.4509914157e+00   1.0000000000e+00   
1116    1.0536499496e-05   8.2314851685e-01   1.4432733318e+00   1.0000000000e+00   
1117    1.0536521310e-05   8.5971674151e-01   1.4365181574e+00   1.0000000000e+00   
1118    1.0536543123e-05   8.9850322711e-01   1.4298002119e+00   1.0000000000e+00   
1119    1.0536564937e-05   9.4288968554e-01   1.4231237824e+00   1.0000000000e+00   
1120    1.0536573705e-05   9.6469558498e-01   1.4204506168e+00   1.0000000000e+00   
1121    1.0536582473e-05   9.9299148193e-01   1.4177888228e+00   1.0000000000e+00   
1122    1.0536585962e-05   1.0062902011e+00   1.4167305646e+00   1.0000000000e+00   
1123    1.0536589452e-05   1.0248478800e+00   1.4156706315e+00   1.0000000000e+00   
1124    1.0536591991e-05   1.0437694008e+00   1.4148952999e+00   1.0000000000e+00   
1125    1.0536594021e-05   1.0596285137e+00   1.4142736291e+00   1.0000000000e+00   
1126    1.0536596050e-05   1.0756835218e+00   1.4136506239e+00   1.0000000000e+00   
1127    1.0536600110e-05   1.1082347105e+00   1.4124017150e+00   1.0000000000e+00   
1128    1.0536604169e-05   1.1413451952e+00   1.4111512165e+00   1.0000000000e+00   
1129    1.0536612288e-05   1.2098756926e+00   1.4086507974e+00   1.0000000000e+00   
1130    1.0536620407e-05   1.2810111851e+00   1.4061550985e+00   1.0000000000e+00   
1131    1.0536628526e-05   1.3547659271e+00   1.4036681761e+00   1.0000000000e+00   
1132    1.0536636645e-05   1.4311069194e+00   1.4011957359e+00   1.0000000000e+00   
1133    1.0536644763e-05   1.5099762247e+00   1.3987431038e+00   1.0000000000e+00   
1134    1.0536652882e-05   1.5913057753e+00   1.3963135022e+00   1.0000000000e+00   
1135    1.0536661001e-05   1.6750233712e+00   1.3939088733e+00   1.0000000000e+00   
1136    1.0536677239e-05   1.8507895399e+00   1.3892029125e+00   1.0000000000e+00   
1137    1.0536693477e-05   2.0350560629e+00   1.3846017693e+00   1.0000000000e+00   
1138    1.0536709714e-05   2.2271754672e+00   1.3801033421e+00   1.0000000000e+00   
1139    1.0536725952e-05   2.4264879116e+00   1.3757038846e+00   1.0000000000e+00   
1140    1.0536742190e-05   2.6323484508e+00   1.3713970356e+00   1.0000000000e+00   
1141    1.0536758428e-05   2.8441526215e+00   1.3671732087e+00   1.0000000000e+00   
1142    1.0536774665e-05   3.0613184116e+00   1.3630241524e+00   1.0000000000e+00   
1143    1.0536794397e-05   3.3244345474e+00   1.3581073989e+00   1.0000000000e+00   
1144    1.0536814128e-05   3.5459421396e+00   1.3534265467e+00   1.0000000000e+00   
1145    1.0536829166e-05   3.6871777367e+00   1.3500138705e+00   1.0000000000e+00   
1146    1.0536844205e-05   3.8101259737e+00   1.3467309917e+00   1.0000000000e+00   
1147    1.0536859244e-05   3.9202323980e+00   1.3435497101e+00   1.0000000000e+00   
1148    1.0536874282e-05   4.0206983041e+00   1.3404456097e+00   1.0000000000e+00   
1149    1.0536904359e-05   4.1968727918e+00   1.3344192522e+00   1.0000000000e+00   
1150    1.0536934437e-05   4.3519887183e+00   1.3285080626e+00   1.0000000000e+00   
1151    1.0536964514e-05   4.4896693085e+00   1.3226725285e+00   1.0000000000e+00   
1152    1.0536994591e-05   4.6125879478e+00   1.3168906175e+00   1.0000000000e+00   
1153    1.0537024668e-05   4.7227136251e+00   1.3111516121e+00   1.0000000000e+00   
1154    1.0537054746e-05   4.8215108805e+00   1.3054521542e+00   1.0000000000e+00   
1155    1.0537114900e-05   4.9842996722e+00   1.2942321417e+00   1.0000000000e+00   
1156    1.0537175054e-05   5.1174815748e+00   1.2832234205e+00   1.0000000000e+00   
1157    1.0537235209e-05   5.2265103837e+00   1.2724609835e+00   1.0000000000e+00   
1158    1.0537295363e-05   5.3159689249e+00   1.2619755115e+00   1.0000000000e+00   
1159    1.0537355518e-05   5.3895924335e+00   1.2517911679e+00   1.0000000000e+00   
1160    1.0537415672e-05   5.4504080594e+00   1.2419248457e+00   1.0000000000e+00   
1161    1.0537475827e-05   5.5008596727e+00   1.2323864871e+00   1.0000000000e+00   
1162    1.0537535981e-05   5.5429128879e+00   1.2231799942e+00   1.0000000000e+00   
1163    1.0537596136e-05   5.5781437948e+00   1.2143043714e+00   1.0000000000e+00   
1164    1.0537656290e-05   5.6078136385e+00   1.2057548766e+00   1.0000000000e+00   
1165    1.0537716445e-05   5.6329309995e+00   1.1975240641e+00   1.0000000000e+00   
1166    1.0537776599e-05   5.6543029074e+00   1.1896026672e+00   1.0000000000e+00   
1167    1.0537836753e-05   5.6725763449e+00   1.1819803086e+00   1.0000000000e+00   
1168    1.0537896908e-05   5.6882715887e+00   1.1746460487e+00   1.0000000000e+00   
1169    1.0537957062e-05   5.7018087577e+00   1.1675887916e+00   1.0000000000e+00   
1170    1.0538017217e-05   5.7135288009e+00   1.1607975724e+00   1.0000000000e+00   
1171    1.0538077371e-05   5.7237100040e+00   1.1542617500e+00   1.0000000000e+00   
1172    1.0538137526e-05   5.7325809235e+00   1.1479711274e+00   1.0000000000e+00   
1173    1.0538197680e-05   5.7403305007e+00   1.1419160155e+00   1.0000000000e+00   
1174    1.0538257835e-05   5.7471159662e+00   1.1360872588e+00   1.0000000000e+00   
1175    1.0538317989e-05   5.7530690221e+00   1.1304762324e+00   1.0000000000e+00   
1176    1.0538378144e-05   5.7583006876e+00   1.1250748206e+00   1.0000000000e+00   
1177    1.0538438298e-05   5.7629051097e+00   1.1198753848e+00   1.0000000000e+00   
1178    1.0538498452e-05   5.7669625737e+00   1.1148707250e+00   1.0000000000e+00   
1179    1.0538618761e-05   5.7733768138e+00   1.1055894191e+00   1.0000000000e+00   
1180    1.0538739070e-05   5.7784568140e+00   1.0969880415e+00   1.0000000000e+00   
1181    1.0538859379e-05   5.7824872971e+00   1.0890230643e+00   1.0000000000e+00   
1182    1.0538979688e-05   5.7856898376e+00   1.0816539335e+00   1.0000000000e+00   
1183    1.0539099997e-05   5.7882376821e+00   1.0748425824e+00   1.0000000000e+00   
1184    1.0539220306e-05   5.7902668470e+00   1.0685530615e+00   1.0000000000e+00   
1185    1.0539340615e-05   5.7918844680e+00   1.0627512811e+00   1.0000000000e+00   
1186    1.0539460924e-05   5.7931751482e+00   1.0574048402e+00   1.0000000000e+00   
1187    1.0539701542e-05   5.7948926320e+00   1.0482990661e+00   1.0000000000e+00   
1188    1.0539942159e-05   5.7960378955e+00   1.0405682178e+00   1.0000000000e+00   
1189    1.0540182777e-05   5.7968034666e+00   1.0340230717e+00   1.0000000000e+00   
1190    1.0540423395e-05   5.7973165992e+00   1.0284957333e+00   1.0000000000e+00   
1191    1.0540664013e-05   5.7976615499e+00   1.0238383940e+00   1.0000000000e+00   
1192    1.0541145249e-05   5.7980136411e+00   1.0170938366e+00   1.0000000000e+00   
1193    1.0541626484e-05   5.7981950395e+00   1.0122309487e+00   1.0000000000e+00   
1194    1.0542107720e-05   5.7982895633e+00   1.0087366052e+00   1.0000000000e+00   
1195    1.0542588955e-05   5.7983394892e+00   1.0062323252e+00   1.0000000000e+00   
1196    1.0543551427e-05   5.7983764870e+00   1.0034478217e+00   1.0000000000e+00   
1197    1.0544513898e-05   5.7983907534e+00   1.0019045110e+00   1.0000000000e+00   
1198    1.0545476369e-05   5.7983965212e+00   1.0010509334e+00   1.0000000000e+00   
1199    1.0547401312e-05   5.7983997030e+00   1.0003999707e+00   1.0000000000e+00   
1200    1.0549326254e-05   5.7984006591e+00   1.0001521150e+00   1.0000000000e+00   
1201    1.0553176139e-05   5.7984010334e+00   1.0000356967e+00   1.0000000000e+00   
1202    1.0560875910e-05   5.7984011221e+00   1.0000047434e+00   1.0000000000e+00   
1203    1.0576275450e-05   5.7984011339e+00   1.0000003375e+00   1.0000000000e+00   
1204    1.0607074531e-05   5.7984011347e+00   1.0000000124e+00   1.0000000000e+00   
1205    1.0668672693e-05   5.7984011348e+00   1.0000000002e+00   1.0000000000e+00   
1206    1.0791869016e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1207    1.1038261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1208    1.1339261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1209    1.1640261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1210    1.1941261663e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1211    1.2035000000e-05   5.7984011348e+00   1.0000000000e+00   1.0000000000e+00   
1212    1.2035025000e-05   5.7984045246e+00   1.0006940011e+00   1.0250000000e+00   
1213    1.2035075000e-05   5.7984289850e+00   1.0043949283e+00   1.0750000000e+00   
1214    1.2035125000e-05   5.7984653792e+00   1.0102257882e+00   1.1250000000e+00   
1215    1.2035175000e-05   5.7985068083e+00   1.0180616862e+00   1.1750000000e+00   
1216    1.2035225000e-05   5.7985478815e+00   1.0277982445e+00   1.2250000000e+00   
1217    1.2035275000e-05   5.7985850372e+00   1.0393410169e+00   1.2750000000e+00   
1218    1.2035325000e-05   5.7986162191e+00   1.0526021003e+00   1.3250000000e+00   
1219    1.2035375000e-05   5.7986404667e+00   1.0674988821e+00   1.3750000000e+00   
1220    1.2035425000e-05   5.7986575680e+00   1.0839534408e+00   1.4250000000e+00   
1221    1.2035475000e-05   5.7986677957e+00   1.1018921606e+00   1.4750000000e+00   
1222    1.2035575000e-05   5.7986658597e+00   1.1431738971e+00   1.5750000000e+00   
1223    1.2035675000e-05   5.7986475626e+00   1.1893854370e+00   1.6750000000e+00   
1224    1.2035775000e-05   5.7986184815e+00   1.2400975576e+00   1.7750000000e+00   
1225    1.2035875000e-05   5.7985832560e+00   1.2949223091e+00   1.8750000000e+00   
1226    1.2035975000e-05   5.7985454901e+00   1.3535084672e+00   1.9750000000e+00   
1227    1.2036075000e-05   5.7985078269e+00   1.4155375505e+00   2.0750000000e+00   
1228    1.2036175000e-05   5.7984720939e+00   1.4807203583e+00   2.1750000000e+00   
1229    1.2036375000e-05   5.7984130715e+00   1.6217380167e+00   2.3750000000e+00   
1230    1.2036575000e-05   5.7983693895e+00   1.7718087839e+00   2.5750000000e+00   
1231    1.2036775000e-05   5.7983403911e+00   1.9295788414e+00   2.7750000000e+00   
1232    1.2036975000e-05   5.7983325894e+00   2.0962874347e+00   2.9750000000e+00   
1233    1.2037175000e-05   5.7983617802e+00   2.2779532370e+00   3.1750000000e+00   
1234    1.2037375000e-05   5.7983933902e+00   2.4720774411e+00   3.3750000000e+00   
1235    1.2037575000e-05   5.7983738511e+00   2.6658386566e+00   3.5750000000e+00   
1236    1.2037975000e-05   5.7981555402e+00   3.0486316834e+00   3.9750000000e+00   
1237    1.2038375000e-05   5.7976970496e+00   3.4251663125e+00   4.3750000000e+00   
1238    1.2038775000e-05   5.7971010731e+00   3.7879339238e+00   4.7750000000e+00   
1239    1.2039081224e-05   5.7963687755e+00   4.0531028025e+00   5.0812243673e+00   
1240    1.2039221414e-05   5.7950601116e+00   4.1956117452e+00   5.2214142876e+00   
1241    1.2039306102e-05   5.7931825542e+00   4.3122070966e+00   5.3061022251e+00   
1242    1.2039390790e-05   5.7915693666e+00   4.4248937600e+00   5.3907901626e+00   
1243    1.2039475478e-05   5.7902741166e+00   4.5381638074e+00   5.4754781001e+00   
1244    1.2039560166e-05   5.7891152662e+00   4.6552845172e+00   5.5601660376e+00   
1245    1.2039644854e-05   5.7877630014e+00   4.7706098817e+00   5.6448539752e+00   
1246    1.2039729542e-05   5.7848391983e+00   4.8720957821e+00   5.7295419127e+00   
1247    1.2039790558e-05   5.7815563596e+00   4.9360905712e+00   5.7905581152e+00   
1248    1.2039851574e-05   5.7792687155e+00   4.9950210306e+00   5.8515743177e+00   
1249    1.2039912591e-05   5.7783615547e+00   5.0501666570e+00   5.9125905203e+00   
1250    1.2039973607e-05   5.7789512476e+00   5.1039589423e+00   5.9736067228e+00   
1251    1.2040000000e-05   5.7795464023e+00   5.1273161646e+00   6.0000000000e+00   
1252    1.2040061016e-05   5.7830661110e+00   5.1781205124e+00   6.0000000000e+00   
1253    1.2040095288e-05   5.7859538469e+00   5.2040349838e+00   6.0000000000e+00   
1254    1.2040129559e-05   5.7899578699e+00   5.2260231210e+00   6.0000000000e+00   
1255    1.2040163830e-05   5.7950841289e+00   5.2448309482e+00   6.0000000000e+00   
1256    1.2040198101e-05   5.8012742768e+00   5.2612666285e+00   6.0000000000e+00   
1257    1.2040232373e-05   5.8084553581e+00   5.2759164336e+00   6.0000000000e+00   
1258    1.2040266644e-05   5.8165264624e+00   5.2892192610e+00   6.0000000000e+00   
1259    1.2040300915e-05   5.8252316794e+00   5.3014719695e+00   6.0000000000e+00   
1260    1.2040335187e-05   5.8340521926e+00   5.3124822921e+00   6.0000000000e+00   
1261    1.2040355805e-05   5.8399508312e+00   5.3184830688e+00   6.0000000000e+00   
1262    1.2040370217e-05   5.8451294055e+00   5.3225311712e+00   6.0000000000e+00   
1263    1.2040384628e-05   5.8517150387e+00   5.3264117497e+00   6.0000000000e+00   
1264    1.2040399039e-05   5.8602567850e+00   5.3300524939e+00   6.0000000000e+00   
1265    1.2040409916e-05   5.8678643816e+00   5.3326416412e+00   6.0000000000e+00   
1266    1.2040420794e-05   5.8759458427e+00   5.3352335055e+00   6.0000000000e+00   
1267    1.2040431672e-05   5.8841827846e+00   5.3378825466e+00   6.0000000000e+00   
1268    1.2040453427e-05   5.9005455423e+00   5.3434183020e+00   6.0000000000e+00   
1269    1.2040475182e-05   5.9166133560e+00   5.3491940047e+00   6.0000000000e+00   
1270    1.2040496938e-05   5.9323503985e+00   5.3551814673e+00   6.0000000000e+00   
1271    1.2040518693e-05   5.9477661393e+00   5.3613574793e+00   6.0000000000e+00   
1272    1.2040540448e-05   5.9628846895e+00   5.3676875562e+00   6.0000000000e+00   
1273    1.2040562203e-05   5.9777410220e+00   5.3740936599e+00   6.0000000000e+00   
1274    1.2040583959e-05   5.9923793203e+00   5.3805259206e+00   6.0000000000e+00   
1275    1.2040605714e-05   6.0068444119e+00   5.3869903204e+00   6.0000000000e+00   
1276    1.2040649225e-05   6.0352258276e+00   5.4000968721e+00   6.0000000000e+00   
1277    1.2040692735e-05   6.0633917411e+00   5.4133471717e+00   6.0000000000e+00   
1278    1.2040736246e-05   6.0916054260e+00   5.4267396837e+00   6.0000000000e+00   
1279    1.2040779756e-05   6.1205913407e+00   5.4402627273e+00   6.0000000000e+00   
1280    1.2040823267e-05   6.1537139678e+00   5.4538965331e+00   6.0000000000e+00   
1281    1.2040866777e-05   6.1941647414e+00   5.4676151337e+00   6.0000000000e+00   
1282    1.2040910288e-05   6.2377060499e+00   5.4813867197e+00   6.0000000000e+00   
1283    1.2040953799e-05   6.2770421587e+00   5.4957401771e+00   6.0000000000e+00   
1284    1.2040997309e-05   6.3067036554e+00   5.5109552766e+00   6.0000000000e+00   
1285    1.2041031975e-05   6.3231270019e+00   5.5234809968e+00   6.0000000000e+00   
1286    1.2041066641e-05   6.3326310172e+00   5.5361375148e+00   6.0000000000e+00   
1287    1.2041101307e-05   6.3353651208e+00   5.5487716152e+00   6.0000000000e+00   
1288    1.2041135973e-05   6.3314029526e+00   5.5612772130e+00   6.0000000000e+00   
1289    1.2041170639e-05   6.3207906657e+00   5.5735791756e+00   6.0000000000e+00   
1290    1.2041205305e-05   6.3035622053e+00   5.5856242626e+00   6.0000000000e+00   
1291    1.2041274637e-05   6.2444225176e+00   5.6084347601e+00   6.0000000000e+00   
1292    1.2041343970e-05   6.1597395174e+00   5.6299419456e+00   6.0000000000e+00   
1293    1.2041413302e-05   6.0484488846e+00   5.6501109384e+00   6.0000000000e+00   
1294    1.2041482634e-05   5.9071992607e+00   5.6689417836e+00   6.0000000000e+00   
1295    1.2041528469e-05   5.7314000106e+00   5.6810015787e+00   6.0000000000e+00   
1296    1.2041548549e-05   5.5498142487e+00   5.6865307861e+00   6.0000000000e+00   
1297    1.2041566093e-05   5.3637049219e+00   5.6913885149e+00   6.0000000000e+00   
1298    1.2041583637e-05   5.1630538104e+00   5.6962174274e+00   6.0000000000e+00   
1299    1.2041618725e-05   4.7225392417e+00   5.7056058677e+00   6.0000000000e+00   
1300    1.2041653812e-05   4.2452071170e+00   5.7146830056e+00   6.0000000000e+00   
1301    1.2041688900e-05   3.7384020142e+00   5.7233226288e+00   6.0000000000e+00   
1302    1.2041723988e-05   3.2144604738e+00   5.7314401241e+00   6.0000000000e+00   
1303    1.2041743590e-05   2.9583924405e+00   5.7357277821e+00   6.0000000000e+00   
1304    1.2041763192e-05   2.7465776893e+00   5.7397544988e+00   6.0000000000e+00   
1305    1.2041778670e-05   2.5977916367e+00   5.7428001091e+00   6.0000000000e+00   
1306    1.2041794147e-05   2.4622063108e+00   5.7457466898e+00   6.0000000000e+00   
1307    1.2041809624e-05   2.3380133566e+00   5.7486212882e+00   6.0000000000e+00   
1308    1.2041825102e-05   2.2240212669e+00   5.7514434624e+00   6.0000000000e+00   
1309    1.2041840579e-05   2.1193310303e+00   5.7542268591e+00   6.0000000000e+00   
1310    1.2041856056e-05   2.0232075939e+00   5.7569807139e+00   6.0000000000e+00   
1311    1.2041871534e-05   1.9350130947e+00   5.7597110573e+00   6.0000000000e+00   
1312    1.2041887011e-05   1.8541712700e+00   5.7624216264e+00   6.0000000000e+00   
1313    1.2041902488e-05   1.7801624525e+00   5.7651149846e+00   6.0000000000e+00   
1314    1.2041917966e-05   1.7125141515e+00   5.7677933349e+00   6.0000000000e+00   
