Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
866     1.2036763163e-05   1.4277047754e+00   2.7502317842e+00   2.7631631556e+00   
867     1.2036772675e-05   1.3614129974e+00   2.7598141109e+00   2.7726747689e+00   
868     1.2036782186e-05   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
869     1.2036791698e-05   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
870     1.2036801210e-05   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
871     1.2036810721e-05   1.1812073330e+00   2.7979797333e+00   2.8107212225e+00   
872     1.2036820233e-05   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
873     1.2036829744e-05   1.1279389384e+00   2.8170145688e+00   2.8297444492e+00   
874     1.2036839256e-05   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
875     1.2036848768e-05   1.0905815122e+00   2.8360481522e+00   2.8487676760e+00   
876     1.2036858279e-05   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
877     1.2036867791e-05   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
878     1.2036877303e-05   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
879     1.2036886814e-05   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
880     1.2036896326e-05   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
881     1.2036905837e-05   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
882     1.2036915349e-05   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
883     1.2036924861e-05   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
884     1.2036943884e-05   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
885     1.2036962907e-05   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
886     1.2036981930e-05   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
887     1.2037000953e-05   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
888     1.2037019977e-05   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
889     1.2037058023e-05   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
890     1.2037096070e-05   1.0031404973e+00   3.0837996883e+00   3.0960696239e+00   
891     1.2037134116e-05   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
892     1.2037210209e-05   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
893     1.2037286302e-05   1.0006613059e+00   3.2741933560e+00   3.2863018914e+00   
894     1.2037362395e-05   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
895     1.2037514581e-05   1.0001482195e+00   3.5025589570e+00   3.5145806126e+00   
896     1.2037666766e-05   1.0000599725e+00   3.6547870706e+00   3.6667664266e+00   
897     1.2037818952e-05   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
898     1.2037971138e-05   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
899     1.2038123324e-05   1.0000048893e+00   4.1114298217e+00   4.1233238689e+00   
900     1.2038427695e-05   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
901     1.2038732067e-05   1.0000010054e+00   4.7202392870e+00   4.7320671251e+00   
902     1.2039036439e-05   1.0000008188e+00   5.0246458654e+00   5.0364387533e+00   
903     1.2039340810e-05   1.0000008348e+00   5.3290582501e+00   5.3408103814e+00   
904     1.2039645182e-05   1.0000008233e+00   5.6340699499e+00   5.6451820096e+00   
905     1.2039949554e-05   1.0000003767e+00   5.9386955675e+00   5.9495536377e+00   
906     1.2040000000e-05   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
907     1.2040304372e-05   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
908     1.2040913115e-05   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
909     1.2041369334e-05   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
910     1.2042281771e-05   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
911     1.2044106646e-05   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
912     1.2047756395e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
913     1.2055055895e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
914     1.2069654893e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
915     1.2098852890e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
916     1.2157248884e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
917     1.2274040871e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
918     1.2507624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
919     1.2808624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
920     1.3109624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
921     1.3410624846e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
922     1.3540000000e-05   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
923     1.3540025000e-05   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
924     1.3540075000e-05   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
925     1.3540125000e-05   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
926     1.3540225000e-05   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
927     1.3540425000e-05   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
928     1.3540825000e-05   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
929     1.3541225000e-05   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
930     1.3541549026e-05   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
931     1.3541873052e-05   1.0000007725e+00   4.1387988067e+00   4.1269481702e+00   
932     1.3542197078e-05   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
933     1.3542521104e-05   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
934     1.3542845130e-05   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
935     1.3543104602e-05   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
936     1.3543309273e-05   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
937     1.3543464425e-05   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
938     1.3543581367e-05   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
939     1.3543669284e-05   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
940     1.3543735377e-05   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
941     1.3543784819e-05   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
942     1.3543821673e-05   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
943     1.3543849720e-05   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
944     1.3543872424e-05   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
945     1.3543892462e-05   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
946     1.3543912500e-05   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
947     1.3543932539e-05   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
948     1.3543952577e-05   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
949     1.3543972616e-05   9.9820342987e-01   2.0473757321e+00   2.0273844036e+00   
950     1.3543992654e-05   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
951     1.3544012692e-05   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
952     1.3544032731e-05   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
953     1.3544052769e-05   9.8752963713e-01   1.9697773900e+00   1.9472307991e+00   
954     1.3544072808e-05   9.8345319037e-01   1.9502890523e+00   1.9271923979e+00   
955     1.3544092846e-05   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
956     1.3544112884e-05   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
957     1.3544129702e-05   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
958     1.3544146520e-05   9.7379730121e-01   1.8779153376e+00   1.8534803730e+00   
959     1.3544159938e-05   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
960     1.3544173356e-05   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
961     1.3544185239e-05   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
962     1.3544197122e-05   9.8918628133e-01   1.8273027961e+00   1.8028783137e+00   
963     1.3544201876e-05   9.9338933450e-01   1.8226785547e+00   1.7981238130e+00   
964     1.3544206631e-05   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
965     1.3544210555e-05   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
966     1.3544213237e-05   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
967     1.3544215918e-05   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
968     1.3544218600e-05   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
969     1.3544221282e-05   1.0341273334e+00   1.8036354993e+00   1.7787181506e+00   
970     1.3544223964e-05   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
971     1.3544226645e-05   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
972     1.3544229327e-05   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
973     1.3544232009e-05   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
974     1.3544234691e-05   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
975     1.3544237373e-05   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
976     1.3544240054e-05   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
977     1.3544242736e-05   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
978     1.3544245418e-05   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
979     1.3544248100e-05   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
980     1.3544250781e-05   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
981     1.3544256145e-05   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
982     1.3544261509e-05   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
983     1.3544266872e-05   1.1714813524e+00   1.7676357933e+00   1.7331278385e+00   
984     1.3544272236e-05   1.1880181378e+00   1.7626023229e+00   1.7277642724e+00   
985     1.3544282963e-05   1.2208934066e+00   1.7522277457e+00   1.7170371401e+00   
986     1.3544293690e-05   1.2535422626e+00   1.7416433980e+00   1.7063100079e+00   
987     1.3544304417e-05   1.2859459140e+00   1.7309135139e+00   1.6955828756e+00   
988     1.3544325871e-05   1.3496933577e+00   1.7091374958e+00   1.6741286111e+00   
989     1.3544347326e-05   1.4123618295e+00   1.6873602742e+00   1.6526743466e+00   
990     1.3544368780e-05   1.4739281019e+00   1.6654230288e+00   1.6312200821e+00   
991     1.3544390234e-05   1.5343745349e+00   1.6430788056e+00   1.6097658176e+00   
992     1.3544411688e-05   1.5936875541e+00   1.6202611752e+00   1.5883115531e+00   
993     1.3544433143e-05   1.6518581401e+00   1.5969941491e+00   1.5668572886e+00   
994     1.3544454597e-05   1.7088816945e+00   1.5733419762e+00   1.5454030241e+00   
995     1.3544476051e-05   1.7647574758e+00   1.5494682113e+00   1.5239487596e+00   
996     1.3544497506e-05   1.8194877433e+00   1.5256989446e+00   1.5024944951e+00   
997     1.3544518960e-05   1.8730785451e+00   1.5023168254e+00   1.4810402306e+00   
998     1.3544561868e-05   1.9758014264e+00   1.4560916911e+00   1.4381317016e+00   
999     1.3544604777e-05   2.0742021706e+00   1.4105314639e+00   1.3952231726e+00   
1000    1.3544647685e-05   2.1684091308e+00   1.3656254415e+00   1.3523146436e+00   
1001    1.3544690594e-05   2.2585548501e+00   1.3212412089e+00   1.3094061146e+00   
1002    1.3544733502e-05   2.3447730914e+00   1.2772587077e+00   1.2664975856e+00   
1003    1.3544776411e-05   2.4271972307e+00   1.2335792778e+00   1.2235890566e+00   
1004    1.3544862228e-05   2.5779287377e+00   1.1469133759e+00   1.1377719986e+00   
1005    1.3544948045e-05   2.7155229417e+00   1.0606696010e+00   1.0519549406e+00   
1006    1.3545000000e-05   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
1007    1.3545085817e-05   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
1008    1.3545151844e-05   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
1009    1.3545205444e-05   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
1010    1.3545312644e-05   3.1731308476e+00   1.0001071979e+00   1.0000000000e+00   
1011    1.3545419843e-05   3.2716784882e+00   1.0000517679e+00   1.0000000000e+00   
1012    1.3545527043e-05   3.3575142180e+00   1.0000251152e+00   1.0000000000e+00   
1013    1.3545634243e-05   3.4319896408e+00   1.0000122126e+00   1.0000000000e+00   
1014    1.3545741442e-05   3.4963927127e+00   1.0000059595e+00   1.0000000000e+00   
1015    1.3545848642e-05   3.5519256352e+00   1.0000029269e+00   1.0000000000e+00   
1016    1.3546063041e-05   3.6356115209e+00   1.0000009789e+00   1.0000000000e+00   
1017    1.3546277440e-05   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
1018    1.3546491840e-05   3.7450148047e+00   1.0000001384e+00   1.0000000000e+00   
1019    1.3546706239e-05   3.7797396547e+00   1.0000000654e+00   1.0000000000e+00   
1020    1.3546920638e-05   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
1021    1.3547349437e-05   3.8356988063e+00   1.0000000191e+00   1.0000000000e+00   
1022    1.3547778235e-05   3.8533800337e+00   1.0000000109e+00   1.0000000000e+00   
1023    1.3548207034e-05   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
1024    1.3549064631e-05   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
1025    1.3549922228e-05   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
1026    1.3551637422e-05   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
1027    1.3555067810e-05   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
1028    1.3561928586e-05   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
1029    1.3575650139e-05   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
1030    1.3603093244e-05   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
1031    1.3657979455e-05   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
1032    1.3767751875e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1033    1.3987296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1034    1.4288296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1035    1.4589296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1036    1.4890296717e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1037    1.5045000000e-05   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
1038    1.5045025000e-05   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
1039    1.5045048887e-05   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
1040    1.5045069543e-05   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
1041    1.5045110855e-05   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
1042    1.5045193480e-05   3.8781526768e+00   1.1855465997e+00   1.1934796264e+00   
1043    1.5045358728e-05   3.8781514855e+00   1.3508204905e+00   1.3587281192e+00   
1044    1.5045689225e-05   3.8782167657e+00   1.6794072260e+00   1.6892251050e+00   
1045    1.5045804710e-05   3.8782945154e+00   1.7905455680e+00   1.8047104764e+00   
1046    1.5045920196e-05   3.8784580119e+00   1.9031368174e+00   1.9201958477e+00   
1047    1.5046014349e-05   3.8786404663e+00   1.9951161007e+00   2.0143493943e+00   
1048    1.5046108503e-05   3.8788001901e+00   2.0871462332e+00   2.1085029409e+00   
1049    1.5046183377e-05   3.8788321488e+00   2.1602700326e+00   2.1833771433e+00   
1050    1.5046245748e-05   3.8787248096e+00   2.2211649045e+00   2.2457475112e+00   
1051    1.5046296146e-05   3.8785031044e+00   2.2695579513e+00   2.2961462874e+00   
1052    1.5046337606e-05   3.8781900630e+00   2.3086708788e+00   2.3376062832e+00   
1053    1.5046372044e-05   3.8778090777e+00   2.3410151455e+00   2.3720442977e+00   
1054    1.5046400828e-05   3.8773820676e+00   2.3680896199e+00   2.4008281543e+00   
1055    1.5046424484e-05   3.8769474801e+00   2.3904368201e+00   2.4244840602e+00   
1056    1.5046443367e-05   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
1057    1.5046458120e-05   3.8762469910e+00   2.4225416983e+00   2.4581196953e+00   
1058    1.5046469582e-05   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
1059    1.5046478508e-05   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
1060    1.5046485440e-05   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
1061    1.5046490852e-05   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
1062    1.5046495425e-05   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
1063    1.5046499997e-05   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
1064    1.5046504570e-05   3.8771275541e+00   2.4679758287e+00   2.5045697000e+00   
1065    1.5046509142e-05   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
1066    1.5046513715e-05   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
1067    1.5046518287e-05   3.8779013538e+00   2.4823559730e+00   2.5182874420e+00   
1068    1.5046527433e-05   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
1069    1.5046536578e-05   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
1070    1.5046545723e-05   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
1071    1.5046552221e-05   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
