Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)       N(M1:VDSSAT)   
788      8.50000000e-02    6.00000000e-01    1.64057678e-04    3.15395697e-04    3.15396229e-04    0.00000000e+00    2.91610129e-01    3.44625134e-01
789      8.60000000e-02    6.00000000e-01    1.65784816e-04    3.18939493e-04    3.18940025e-04    0.00000000e+00    2.91597267e-01    3.45359744e-01
790      8.70000000e-02    6.00000000e-01    1.67506379e-04    3.22473775e-04    3.22474336e-04    0.00000000e+00    2.91584367e-01    3.46094634e-01
791      8.80000000e-02    6.00000000e-01    1.69222381e-04    3.25998345e-04    3.25998916e-04    0.00000000e+00    2.91571430e-01    3.46829802e-01
792      8.90000000e-02    6.00000000e-01    1.70932841e-04    3.29512985e-04    3.29513526e-04    0.00000000e+00    2.91558457e-01    3.47565245e-01
793      9.00000000e-02    6.00000000e-01    1.72637778e-04    3.33017370e-04    3.33017929e-04    0.00000000e+00    2.91545449e-01    3.48300963e-01
794      9.10000000e-02    6.00000000e-01    1.74337211e-04    3.36511293e-04    3.36511898e-04    0.00000000e+00    2.91532407e-01    3.49036952e-01
795      9.20000000e-02    6.00000000e-01    1.76031162e-04    3.39994617e-04    3.39995209e-04    0.00000000e+00    2.91519332e-01    3.49773211e-01
796      9.30000000e-02    6.00000000e-01    1.77719654e-04    3.43467064e-04    3.43467646e-04    0.00000000e+00    2.91506224e-01    3.50509738e-01
797      9.40000000e-02    6.00000000e-01    1.79402710e-04    3.46928429e-04    3.46928999e-04    0.00000000e+00    2.91493085e-01    3.51246531e-01
798      9.50000000e-02    6.00000000e-01    1.81080356e-04    3.50378451e-04    3.50379066e-04    0.00000000e+00    2.91479914e-01    3.51983589e-01
799      9.60000000e-02    6.00000000e-01    1.82752618e-04    3.53817052e-04    3.53817651e-04    0.00000000e+00    2.91466714e-01    3.52720910e-01
800      9.70000000e-02    6.00000000e-01    1.84419522e-04    3.57243976e-04    3.57244566e-04    0.00000000e+00    2.91453484e-01    3.53458492e-01
801      9.80000000e-02    6.00000000e-01    1.86081096e-04    3.60659009e-04    3.60659629e-04    0.00000000e+00    2.91440226e-01    3.54196333e-01
802      9.90000000e-02    6.00000000e-01    1.87737369e-04    3.64062049e-04    3.64062669e-04    0.00000000e+00    2.91426940e-01    3.54934432e-01
803      1.00000000e-01    6.00000000e-01    1.89388371e-04    3.67452905e-04    3.67453519e-04    0.00000000e+00    2.91413626e-01    3.55672787e-01
804     -1.00000000e-01    8.00000000e-01    2.47668375e-04    2.25792800e-04    2.25793320e-04    0.00000000e+00    2.91413627e-01    5.05673805e-01
805     -9.90000000e-02    8.00000000e-01    2.45436099e-04    2.23381718e-04    2.23382216e-04    0.00000000e+00    2.91426940e-01    5.04897154e-01
806     -9.80000000e-02    8.00000000e-01    2.43197766e-04    2.20972261e-04    2.20972736e-04    0.00000000e+00    2.91440227e-01    5.04120638e-01
807     -9.70000000e-02    8.00000000e-01    2.40953381e-04    2.18564523e-04    2.18564995e-04    0.00000000e+00    2.91453485e-01    5.03344256e-01
808     -9.60000000e-02    8.00000000e-01    2.38702949e-04    2.16158614e-04    2.16159109e-04    0.00000000e+00    2.91466715e-01    5.02568009e-01
809     -9.50000000e-02    8.00000000e-01    2.36446475e-04    2.13754717e-04    2.13755191e-04    0.00000000e+00    2.91479915e-01    5.01791900e-01
810     -9.40000000e-02    8.00000000e-01    2.34183969e-04    2.11352857e-04    2.11353352e-04    0.00000000e+00    2.91493085e-01    5.01015928e-01
811     -9.30000000e-02    8.00000000e-01    2.31915438e-04    2.08953203e-04    2.08953700e-04    0.00000000e+00    2.91506225e-01    5.00240094e-01
812     -9.20000000e-02    8.00000000e-01    2.29640892e-04    2.06555855e-04    2.06556343e-04    0.00000000e+00    2.91519333e-01    4.99464400e-01
813     -9.10000000e-02    8.00000000e-01    2.27360343e-04    2.04160904e-04    2.04161383e-04    0.00000000e+00    2.91532408e-01    4.98688846e-01
814     -9.00000000e-02    8.00000000e-01    2.25073803e-04    2.01768490e-04    2.01768924e-04    0.00000000e+00    2.91545450e-01    4.97913433e-01
815     -8.90000000e-02    8.00000000e-01    2.22781284e-04    1.99378606e-04    1.99379064e-04    0.00000000e+00    2.91558458e-01    4.97138162e-01
816     -8.80000000e-02    8.00000000e-01    2.20482802e-04    1.96991437e-04    1.96991899e-04    0.00000000e+00    2.91571431e-01    4.96363034e-01
817     -8.70000000e-02    8.00000000e-01    2.18178372e-04    1.94607053e-04    1.94607523e-04    0.00000000e+00    2.91584368e-01    4.95588050e-01
818     -8.60000000e-02    8.00000000e-01    2.15868012e-04    1.92225589e-04    1.92226027e-04    0.00000000e+00    2.91597268e-01    4.94813212e-01
819     -8.50000000e-02    8.00000000e-01    2.13551739e-04    1.89847036e-04    1.89847498e-04    0.00000000e+00    2.91610130e-01    4.94038519e-01
820     -8.40000000e-02    8.00000000e-01    2.11229574e-04    1.87471576e-04    1.87472022e-04    0.00000000e+00    2.91622953e-01    4.93263974e-01
821     -8.30000000e-02    8.00000000e-01    2.08901537e-04    1.85099264e-04    1.85099681e-04    0.00000000e+00    2.91635737e-01    4.92489578e-01
822     -8.20000000e-02    8.00000000e-01    2.06567650e-04    1.82730123e-04    1.82730551e-04    0.00000000e+00    2.91648479e-01    4.91715330e-01
823     -8.10000000e-02    8.00000000e-01    2.04227937e-04    1.80364289e-04    1.80364710e-04    0.00000000e+00    2.91661180e-01    4.90941234e-01
824     -8.00000000e-02    8.00000000e-01    2.01882423e-04    1.78001792e-04    1.78002229e-04    0.00000000e+00    2.91673837e-01    4.90167289e-01
825     -7.90000000e-02    8.00000000e-01    1.99531133e-04    1.75642775e-04    1.75643176e-04    0.00000000e+00    2.91686450e-01    4.89393498e-01
826     -7.80000000e-02    8.00000000e-01    1.97174096e-04    1.73287196e-04    1.73287616e-04    0.00000000e+00    2.91699017e-01    4.88619861e-01
827     -7.70000000e-02    8.00000000e-01    1.94811338e-04    1.70935203e-04    1.70935611e-04    0.00000000e+00    2.91711538e-01    4.87846379e-01
828     -7.60000000e-02    8.00000000e-01    1.92442892e-04    1.68586804e-04    1.68587220e-04    0.00000000e+00    2.91724010e-01    4.87073055e-01
829     -7.50000000e-02    8.00000000e-01    1.90068787e-04    1.66242081e-04    1.66242495e-04    0.00000000e+00    2.91736433e-01    4.86299889e-01
830     -7.40000000e-02    8.00000000e-01    1.87689057e-04    1.63901106e-04    1.63901489e-04    0.00000000e+00    2.91748805e-01    4.85526883e-01
831     -7.30000000e-02    8.00000000e-01    1.85303736e-04    1.61563850e-04    1.61564249e-04    0.00000000e+00    2.91761125e-01    4.84754038e-01
832     -7.20000000e-02    8.00000000e-01    1.82912858e-04    1.59230441e-04    1.59230816e-04    0.00000000e+00    2.91773391e-01    4.83981356e-01
833     -7.10000000e-02    8.00000000e-01    1.80516462e-04    1.56900856e-04    1.56901232e-04    0.00000000e+00    2.91785601e-01    4.83208837e-01
834     -7.00000000e-02    8.00000000e-01    1.78114584e-04    1.54575185e-04    1.54575532e-04    0.00000000e+00    2.91797755e-01    4.82436485e-01
835     -6.90000000e-02    8.00000000e-01    1.75707265e-04    1.52253410e-04    1.52253749e-04    0.00000000e+00    2.91809850e-01    4.81664300e-01
836     -6.80000000e-02    8.00000000e-01    1.73294545e-04    1.49935528e-04    1.49935909e-04    0.00000000e+00    2.91821885e-01    4.80892284e-01
837     -6.70000000e-02    8.00000000e-01    1.70876467e-04    1.47621668e-04    1.47622038e-04    0.00000000e+00    2.91833858e-01    4.80120439e-01
838     -6.60000000e-02    8.00000000e-01    1.68453073e-04    1.45311819e-04    1.45312157e-04    0.00000000e+00    2.91845767e-01    4.79348766e-01
839     -6.50000000e-02    8.00000000e-01    1.66024409e-04    1.43005931e-04    1.43006282e-04    0.00000000e+00    2.91857611e-01    4.78577268e-01
840     -6.40000000e-02    8.00000000e-01    1.63590521e-04    1.40704095e-04    1.40704426e-04    0.00000000e+00    2.91869387e-01    4.77805945e-01
841     -6.30000000e-02    8.00000000e-01    1.61151457e-04    1.38406261e-04    1.38406599e-04    0.00000000e+00    2.91881094e-01    4.77034801e-01
842     -6.20000000e-02    8.00000000e-01    1.58707266e-04    1.36112486e-04    1.36112805e-04    0.00000000e+00    2.91892729e-01    4.76263837e-01
843     -6.10000000e-02    8.00000000e-01    1.56257997e-04    1.33822722e-04    1.33823047e-04    0.00000000e+00    2.91904290e-01    4.75493054e-01
844     -6.00000000e-02    8.00000000e-01    1.53803703e-04    1.31536990e-04    1.31537323e-04    0.00000000e+00    2.91915775e-01    4.74722456e-01
845     -5.90000000e-02    8.00000000e-01    1.51344437e-04    1.29255310e-04    1.29255626e-04    0.00000000e+00    2.91927183e-01    4.73952044e-01
846     -5.80000000e-02    8.00000000e-01    1.48880253e-04    1.26977645e-04    1.26977947e-04    0.00000000e+00    2.91938509e-01    4.73181820e-01
847     -5.70000000e-02    8.00000000e-01    1.46411206e-04    1.24703982e-04    1.24704274e-04    0.00000000e+00    2.91949753e-01    4.72411787e-01
848     -5.60000000e-02    8.00000000e-01    1.43937353e-04    1.22434232e-04    1.22434589e-04    0.00000000e+00    2.91960911e-01    4.71641947e-01
849     -5.50000000e-02    8.00000000e-01    1.41458754e-04    1.20168554e-04    1.20168872e-04    0.00000000e+00    2.91971981e-01    4.70872302e-01
850     -5.40000000e-02    8.00000000e-01    1.38975467e-04    1.17906800e-04    1.17907100e-04    0.00000000e+00    2.91982960e-01    4.70102856e-01
851     -5.30000000e-02    8.00000000e-01    1.36487552e-04    1.15648969e-04    1.15649245e-04    0.00000000e+00    2.91993846e-01    4.69333609e-01
852     -5.20000000e-02    8.00000000e-01    1.33995074e-04    1.13394991e-04    1.13395277e-04    0.00000000e+00    2.92004636e-01    4.68564566e-01
853     -5.10000000e-02    8.00000000e-01    1.31498093e-04    1.11144902e-04    1.11145163e-04    0.00000000e+00    2.92015326e-01    4.67795728e-01
854     -5.00000000e-02    8.00000000e-01    1.28996676e-04    1.08898561e-04    1.08898864e-04    0.00000000e+00    2.92025915e-01    4.67027099e-01
855     -4.90000000e-02    8.00000000e-01    1.26490888e-04    1.06656075e-04    1.06656342e-04    0.00000000e+00    2.92036397e-01    4.66258682e-01
856     -4.80000000e-02    8.00000000e-01    1.23980797e-04    1.04417299e-04    1.04417553e-04    0.00000000e+00    2.92046772e-01    4.65490479e-01
857     -4.70000000e-02    8.00000000e-01    1.21466469e-04    1.02182172e-04    1.02182451e-04    0.00000000e+00    2.92057034e-01    4.64722493e-01
858     -4.60000000e-02    8.00000000e-01    1.18947976e-04    9.99507349e-05    9.99509859e-05    0.00000000e+00    2.92067181e-01    4.63954727e-01
859     -4.50000000e-02    8.00000000e-01    1.16425387e-04    9.77228586e-05    9.77231070e-05    0.00000000e+00    2.92077209e-01    4.63187186e-01
860     -4.40000000e-02    8.00000000e-01    1.13898774e-04    9.54984993e-05    9.54987592e-05    0.00000000e+00    2.92087115e-01    4.62419871e-01
861     -4.30000000e-02    8.00000000e-01    1.11368211e-04    9.32776755e-05    9.32778854e-05    0.00000000e+00    2.92096895e-01    4.61652787e-01
862     -4.20000000e-02    8.00000000e-01    1.08833771e-04    9.10601906e-05    9.10604260e-05    0.00000000e+00    2.92106545e-01    4.60885937e-01
863     -4.10000000e-02    8.00000000e-01    1.06295529e-04    8.88460923e-05    8.88463187e-05    0.00000000e+00    2.92116061e-01    4.60119324e-01
864     -4.00000000e-02    8.00000000e-01    1.03753562e-04    8.66352685e-05    8.66354992e-05    0.00000000e+00    2.92125439e-01    4.59352952e-01
865     -3.90000000e-02    8.00000000e-01    1.01207946e-04    8.44276787e-05    8.44279009e-05    0.00000000e+00    2.92134676e-01    4.58586825e-01
866     -3.80000000e-02    8.00000000e-01    9.86587610e-05    8.22232704e-05    8.22234550e-05    0.00000000e+00    2.92143766e-01    4.57820947e-01
867     -3.70000000e-02    8.00000000e-01    9.61060851e-05    8.00218911e-05    8.00220910e-05    0.00000000e+00    2.92152706e-01    4.57055322e-01
868     -3.60000000e-02    8.00000000e-01    9.35499988e-05    7.78235085e-05    7.78237364e-05    0.00000000e+00    2.92161491e-01    4.56289954e-01
869     -3.50000000e-02    8.00000000e-01    9.09905834e-05    7.56281262e-05    7.56283169e-05    0.00000000e+00    2.92170117e-01    4.55524847e-01
870     -3.40000000e-02    8.00000000e-01    8.84279211e-05    7.34355594e-05    7.34357567e-05    0.00000000e+00    2.92178579e-01    4.54760004e-01
871     -3.30000000e-02    8.00000000e-01    8.58620948e-05    7.12457895e-05    7.12459785e-05    0.00000000e+00    2.92186872e-01    4.53995432e-01
872     -3.20000000e-02    8.00000000e-01    8.32931887e-05    6.90587046e-05    6.90589036e-05    0.00000000e+00    2.92194992e-01    4.53231133e-01
873     -3.10000000e-02    8.00000000e-01    8.07212874e-05    6.68742541e-05    6.68744521e-05    0.00000000e+00    2.92202934e-01    4.52467113e-01
874     -3.00000000e-02    8.00000000e-01    7.81464766e-05    6.46923938e-05    6.46925430e-05    0.00000000e+00    2.92210694e-01    4.51703376e-01
875     -2.90000000e-02    8.00000000e-01    7.55688428e-05    6.25129204e-05    6.25130941e-05    0.00000000e+00    2.92218265e-01    4.50939927e-01
876     -2.80000000e-02    8.00000000e-01    7.29884732e-05    6.03358340e-05    6.03360226e-05    0.00000000e+00    2.92225643e-01    4.50176771e-01
877     -2.70000000e-02    8.00000000e-01    7.04054558e-05    5.81610888e-05    5.81612447e-05    0.00000000e+00    2.92232824e-01    4.49413912e-01
878     -2.60000000e-02    8.00000000e-01    6.78198792e-05    5.59885170e-05    5.59886761e-05    0.00000000e+00    2.92239801e-01    4.48651355e-01
879     -2.50000000e-02    8.00000000e-01    6.52318329e-05    5.38180781e-05    5.38182319e-05    0.00000000e+00    2.92246570e-01    4.47889106e-01
880     -2.40000000e-02    8.00000000e-01    6.26414068e-05    5.16496754e-05    5.16498268e-05    0.00000000e+00    2.92253126e-01    4.47127169e-01
881     -2.30000000e-02    8.00000000e-01    6.00486916e-05    4.94832345e-05    4.94833752e-05    0.00000000e+00    2.92259464e-01    4.46365549e-01
882     -2.20000000e-02    8.00000000e-01    5.74537786e-05    4.73186562e-05    4.73187914e-05    0.00000000e+00    2.92265578e-01    4.45604252e-01
883     -2.10000000e-02    8.00000000e-01    5.48567596e-05    4.51558770e-05    4.51559895e-05    0.00000000e+00    2.92271464e-01    4.44843282e-01
884     -2.00000000e-02    8.00000000e-01    5.22577270e-05    4.29947690e-05    4.29948836e-05    0.00000000e+00    2.92277116e-01    4.44082645e-01
885     -1.90000000e-02    8.00000000e-01    4.96567736e-05    4.08352882e-05    4.08353879e-05    0.00000000e+00    2.92282530e-01    4.43322346e-01
886     -1.80000000e-02    8.00000000e-01    4.70539930e-05    3.86773193e-05    3.86774170e-05    0.00000000e+00    2.92287700e-01    4.42562390e-01
887     -1.70000000e-02    8.00000000e-01    4.44494787e-05    3.65207734e-05    3.65208856e-05    0.00000000e+00    2.92292622e-01    4.41802782e-01
888     -1.60000000e-02    8.00000000e-01    4.18433252e-05    3.43656141e-05    3.43657087e-05    0.00000000e+00    2.92297292e-01    4.41043527e-01
889     -1.50000000e-02    8.00000000e-01    3.92356270e-05    3.22117380e-05    3.22118019e-05    0.00000000e+00    2.92301703e-01    4.40284630e-01
890     -1.40000000e-02    8.00000000e-01    3.66264791e-05    3.00590131e-05    3.00590812e-05    0.00000000e+00    2.92305853e-01    4.39526097e-01
891     -1.30000000e-02    8.00000000e-01    3.40159768e-05    2.79073843e-05    2.79074632e-05    0.00000000e+00    2.92309737e-01    4.38767931e-01
892     -1.20000000e-02    8.00000000e-01    3.14042158e-05    2.57567956e-05    2.57568652e-05    0.00000000e+00    2.92313351e-01    4.38010138e-01
893     -1.10000000e-02    8.00000000e-01    2.87912919e-05    2.36071318e-05    2.36072049e-05    0.00000000e+00    2.92316690e-01    4.37252723e-01
894     -1.00000000e-02    8.00000000e-01    2.61773013e-05    2.14583524e-05    2.14584008e-05    0.00000000e+00    2.92319752e-01    4.36495690e-01
895     -9.00000000e-03    8.00000000e-01    2.35623403e-05    1.93103027e-05    1.93103721e-05    0.00000000e+00    2.92322534e-01    4.35739044e-01
896     -8.00000000e-03    8.00000000e-01    2.09465054e-05    1.71630000e-05    1.71630388e-05    0.00000000e+00    2.92325031e-01    4.34982788e-01
897     -7.00000000e-03    8.00000000e-01    1.83298935e-05    1.50162886e-05    1.50163213e-05    0.00000000e+00    2.92327241e-01    4.34226928e-01
898     -6.00000000e-03    8.00000000e-01    1.57126014e-05    1.28701121e-05    1.28701409e-05    0.00000000e+00    2.92329162e-01    4.33471466e-01
899     -5.00000000e-03    8.00000000e-01    1.30947260e-05    1.07243941e-05    1.07244194e-05    0.00000000e+00    2.92330791e-01    4.32716407e-01
900     -4.00000000e-03    8.00000000e-01    1.04763644e-05    8.57904552e-06    8.57907945e-06    0.00000000e+00    2.92332126e-01    4.31961755e-01
901     -3.00000000e-03    8.00000000e-01    7.85761374e-06    6.43402225e-06    6.43404389e-06    0.00000000e+00    2.92333167e-01    4.31207513e-01
902     -2.00000000e-03    8.00000000e-01    5.23857130e-06    4.28924493e-06    4.28923620e-06    0.00000000e+00    2.92333911e-01    4.30453683e-01
